"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,378,50,72,0,0,0,0
1.5,4479,399,50,72,0,0,0,0
2.0,4439,341,88,110,10,0,12,0
2.5,4395,381,91,111,10,0,12,0
3.0,4347,331,118,136,30,2,36,0
3.5,4303,355,126,146,30,2,38,0
4.0,4231,356,133,141,65,4,70,0
4.5,4178,388,147,142,70,4,71,0
5.0,4108,372,156,151,93,11,108,1
5.5,4052,408,165,155,96,11,112,1
6.0,3988,388,168,162,119,22,152,1
6.5,3950,389,176,179,122,23,160,1
7.0,3860,407,177,176,135,32,207,6
7.5,3788,443,186,189,138,34,216,6
8.0,3681,470,190,187,155,41,262,14
8.5,3612,488,215,196,164,42,268,15
9.0,3500,523,212,203,158,60,323,21
9.5,3434,531,217,222,166,61,347,22
10.0,3339,547,212,227,180,62,401,32
10.5,3270,555,226,231,192,68,426,32
11.0,3180,559,240,227,182,82,480,50
11.5,3106,575,238,239,197,84,509,52
12.0,2998,575,255,249,192,100,564,67
12.5,2937,579,249,260,199,110,598,68
13.0,2870,559,242,257,194,112,679,87
13.5,2829,528,250,267,201,126,709,90
14.0,2764,512,262,245,213,128,764,112
14.5,2709,509,263,247,226,117,805,124
15.0,2617,509,264,244,235,117,875,139
15.5,2556,511,264,238,248,125,913,145
16.0,2463,502,272,251,235,137,977,163
16.5,2404,503,267,248,245,146,1021,166
17.0,2338,486,268,243,249,152,1079,185
17.5,2301,462,279,238,252,164,1110,194
18.0,2238,437,282,240,245,161,1180,217
18.5,2201,422,295,230,239,169,1217,227
19.0,2137,413,283,217,242,167,1288,253
19.5,2107,378,282,223,238,171,1336,265
20.0,2061,350,271,226,242,161,1401,288
20.5,2036,334,256,215,251,155,1451,302
21.0,1991,311,245,202,267,142,1517,325
21.5,1962,309,232,189,254,149,1570,335
22.0,1913,304,210,188,237,159,1636,353
22.5,1892,292,201,176,229,160,1687,363
23.0,1850,279,192,173,229,158,1738,381
23.5,1829,266,190,169,223,158,1772,393
24.0,1795,246,183,160,217,157,1826,416
24.5,1778,233,177,153,220,145,1860,434
25.0,1736,235,177,143,202,154,1901,452
25.5,1719,222,166,139,201,143,1939,471
26.0,1678,224,151,137,183,143,1992,492
26.5,1662,214,150,135,176,145,2016,502
27.0,1640,199,135,119,170,151,2063,523
27.5,1623,198,125,119,156,148,2095,536
28.0,1609,173,123,102,163,129,2141,560
28.5,1592,177,119,97,156,125,2161,573
29.0,1573,158,108,99,151,118,2202,591
29.5,1555,159,103,100,142,116,2224,601
30.0,1533,137,112,108,122,117,2252,619
30.5,1523,123,111,109,117,118,2271,628
31.0,1495,119,105,105,115,108,2311,642
31.5,1487,114,99,105,102,111,2333,649
32.0,1470,113,89,102,91,105,2363,667
32.5,1459,104,84,101,93,95,2387,677
33.0,1449,96,72,95,92,90,2414,692
33.5,1438,95,66,92,97,87,2426,699
34.0,1425,92,63,85,97,82,2447,709
34.5,1418,93,60,72,107,75,2455,720
35.0,1414,84,53,64,100,72,2478,735
35.5,1410,78,54,64,93,75,2487,739
36.0,1403,73,52,60,88,69,2504,751
36.5,1401,66,53,52,95,61,2514,758
37.0,1387,68,47,41,96,55,2539,767
37.5,1384,64,45,34,93,59,2552,769
38.0,1371,60,40,38,86,54,2574,777
38.5,1368,56,38,40,74,59,2582,783
39.0,1352,60,34,40,68,60,2597,789
39.5,1345,64,32,40,60,59,2606,794
40.0,1338,57,34,38,60,56,2618,799
40.5,1334,54,32,38,53,56,2630,803
41.0,1331,44,28,39,52,55,2643,808
41.5,1329,41,29,39,49,49,2651,813
42.0,1326,30,34,33,46,47,2664,820
42.5,1323,29,31,30,46,49,2669,823
43.0,1316,31,28,30,38,49,2679,829
43.5,1311,31,30,32,34,43,2685,834
44.0,1301,36,24,29,35,41,2697,837
44.5,1297,36,23,29,33,40,2703,839
45.0,1290,36,22,29,32,33,2712,846
45.5,1288,36,18,29,29,29,2719,852
46.0,1285,34,17,26,30,30,2723,855
46.5,1284,33,15,25,30,24,2731,858
47.0,1281,32,12,23,26,23,2740,863
47.5,1276,34,13,20,28,24,2741,864
48.0,1275,26,15,23,24,22,2745,870
48.5,1275,22,18,23,23,21,2747,871
49.0,1271,19,20,20,21,23,2754,872
49.5,1271,16,19,19,20,21,2760,874
50.0,1266,16,18,15,22,19,2766,878
50.5,1264,16,17,14,23,19,2768,879
51.0,1262,16,13,11,23,18,2776,881
51.5,1261,14,13,11,22,18,2780,881
52.0,1257,14,11,13,17,18,2787,883
52.5,1256,14,10,11,17,17,2790,885
53.0,1255,14,10,7,17,18,2792,887
53.5,1252,16,10,8,17,18,2792,887
54.0,1248,17,8,8,15,18,2797,889
54.5,1247,14,9,9,14,17,2801,889
55.0,1247,12,10,3,19,13,2803,893
55.5,1247,11,10,3,18,14,2804,893
56.0,1244,10,9,7,12,16,2807,895
56.5,1244,9,8,6,11,18,2809,895
57.0,1243,7,9,7,8,15,2813,898
57.5,1242,7,7,8,7,14,2817,898
58.0,1241,7,7,7,7,11,2820,900
58.5,1240,8,6,7,7,11,2821,900
59.0,1240,5,6,8,6,9,2824,902
59.5,1239,6,6,7,6,9,2824,903
60.0,1238,7,6,7,4,8,2824,906
60.5,1238,6,7,7,3,8,2824,907
61.0,1236,6,8,4,7,7,2824,908
61.5,1236,5,6,3,8,7,2827,908
62.0,1235,5,4,4,7,8,2829,908
62.5,1235,5,4,4,7,7,2829,909
63.0,1235,4,3,4,8,5,2830,911
63.5,1235,3,4,4,8,4,2830,912
64.0,1235,2,3,4,7,2,2833,914
64.5,1234,3,3,4,6,2,2834,914
65.0,1234,2,3,2,7,3,2835,914
65.5,1234,2,3,2,7,3,2835,914
66.0,1234,1,3,2,7,3,2836,914
66.5,1232,3,3,2,7,2,2836,915
67.0,1232,3,3,1,7,3,2836,915
67.5,1232,3,3,1,7,3,2836,915
68.0,1232,3,3,1,5,3,2836,917
68.5,1232,1,1,3,5,3,2838,917
69.0,1232,1,1,3,3,4,2839,917
69.5,1231,2,1,2,4,4,2839,917
70.0,1231,2,1,1,2,6,2840,917
70.5,1229,3,2,1,1,7,2840,917
71.0,1228,4,2,1,1,2,2841,921
71.5,1228,3,2,1,2,2,2841,921
72.0,1228,3,1,1,2,2,2842,921
72.5,1228,3,1,1,1,3,2842,921
73.0,1228,3,1,1,1,3,2842,921
73.5,1228,2,2,1,1,1,2842,923
74.0,1228,2,2,1,1,0,2842,924
74.5,1228,2,1,1,1,0,2843,924
75.0,1228,2,1,1,1,0,2843,924
75.5,1228,2,1,1,1,0,2843,924
76.0,1228,1,1,2,0,1,2843,924
76.5,1227,1,2,2,0,1,2843,924
77.0,1227,1,2,2,0,1,2843,924
77.5,1227,1,2,2,0,1,2843,924
78.0,1227,1,2,2,0,0,2844,924
78.5,1227,1,1,1,1,0,2845,924
79.0,1227,1,1,0,2,0,2845,924
79.5,1227,0,1,0,2,0,2846,924
80.0,1227,0,1,0,1,1,2846,924
80.5,1227,0,1,0,1,1,2846,924
81.0,1227,0,1,0,1,0,2846,925
81.5,1226,1,1,0,1,0,2846,925
82.0,1226,1,1,0,1,0,2846,925
82.5,1226,0,1,1,1,0,2846,925
83.0,1226,0,1,1,1,0,2846,925
83.5,1226,0,1,0,2,0,2846,925
84.0,1226,0,1,0,2,0,2846,925
84.5,1226,0,1,0,2,0,2846,925
85.0,1226,0,1,0,2,0,2846,925
85.5,1226,0,1,0,1,1,2846,925
86.0,1226,0,1,0,1,1,2846,925
86.5,1226,0,0,0,1,1,2847,925
87.0,1226,0,0,0,1,1,2847,925
87.5,1226,0,0,0,1,1,2847,925
88.0,1226,0,0,0,1,1,2847,925
88.5,1226,0,0,0,1,1,2847,925
89.0,1226,0,0,0,1,1,2847,925
89.5,1225,1,0,0,1,1,2847,925
90.0,1225,1,0,0,1,1,2847,925
90.5,1225,0,1,0,0,2,2847,925
91.0,1225,0,1,0,0,2,2847,925
91.5,1225,0,0,0,0,2,2848,925
92.0,1225,0,0,0,0,2,2848,925
92.5,1225,0,0,0,0,1,2848,926
93.0,1225,0,0,0,0,1,2848,926
93.5,1225,0,0,0,0,1,2848,926
94.0,1225,0,0,0,0,1,2848,926
94.5,1225,0,0,0,0,1,2848,926
95.0,1225,0,0,0,0,1,2848,926
95.5,1225,0,0,0,0,0,2848,927
