"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,827,1.654,1.654
2,20,52,2.6,2.127
3,37,54,1.4594594594594594,1.9044864864864863
4,35,33,0.9428571428571428,1.6640791505791506
5,64,98,1.53125,1.6375133204633205
6,43,60,1.3953488372093024,1.5971525732543175
7,83,132,1.5903614457831325,1.5961824121870054
8,66,92,1.393939393939394,1.5590308970354905
9,112,149,1.3303571428571428,1.3776533460150822
10,60,49,0.8166666666666667,1.2858258041875403
11,66,59,0.8939393939393939,1.2788375543421477
12,46,34,0.7391304347826086,1.165677616453949
13,65,48,0.7384615384615385,1.0718365737756972
14,57,59,1.0350877192982457,0.9925117557064276
15,123,134,1.089430894308943,0.949010541473506
16,78,73,0.9358974358974359,0.8926591547649766
17,120,84,0.7,0.87599248809831
18,74,76,1.027027027027027,0.895005007110829
19,85,54,0.6352941176470588,0.8801712475200363
20,54,33,0.6111111111111112,0.8619783293271182
21,97,55,0.5670103092783505,0.7951101278957046
22,86,47,0.5465116279069767,0.7175502326954236
23,89,65,0.7303370786516854,0.688184467374602
24,46,32,0.6956521739130435,0.6875633493621798
25,71,39,0.5492957746478874,0.6193160275937312
26,41,23,0.5609756097560976,0.6086990978950225
27,48,17,0.3541666666666667,0.5719927486886733
28,75,42,0.56,0.5709912759346233
29,89,59,0.6629213483146067,0.5876212359928561
30,48,31,0.6458333333333334,0.5755492723759487
31,79,57,0.7215189873417721,0.5792445314371957
32,38,24,0.631578947368421,0.590999270397272
33,65,52,0.8,0.6251456118606866
34,42,23,0.5476190476190477,0.6527816662824553
35,64,33,0.515625,0.6464423805681696
36,40,27,0.675,0.6481679022375115
37,53,25,0.4716981132075472,0.6232914422195421
38,27,7,0.25925925925925924,0.5572543382077547
39,40,20,0.5,0.5384573457265517
40,31,14,0.45161290322580644,0.4886877604730954
41,35,15,0.42857142857142855,0.47168095775200697
42,34,22,0.6470588235294118,0.49045721825620864
43,41,18,0.43902439024390244,0.4567464168624804
44,32,14,0.4375,0.4518609721185451
45,46,18,0.391304347826087,0.47072455619952047
46,27,17,0.6296296296296297,0.489243074718039
47,39,19,0.48717948717948717,0.4943240152828506
48,29,12,0.41379310344827586,0.492212825979543
49,32,13,0.40625,0.45781156547534135
50,15,5,0.3333333333333333,0.44271284305954584
51,37,26,0.7027027027027027,0.4805989434456462
52,25,7,0.28,0.4646983223276338
53,18,7,0.3888888888888889,0.4303067879360994
54,13,5,0.38461538461538464,0.41565477328408473
55,20,15,0.75,0.46368432993433106
56,9,7,0.7777777777777778,0.5167597267597278
57,17,14,0.8235294117647058,0.5867877379642097
58,16,12,0.75,0.5935444947209664
59,20,11,0.55,0.632115923292395
60,10,6,0.6,0.662274653451125
61,20,12,0.6,0.6930438842203557
62,18,8,0.4444444444444444,0.6493930905695621
63,8,4,0.5,0.6097105508870223
64,12,6,0.5,0.5634920634920644
65,18,14,0.7777777777777778,0.5674603174603183
66,4,2,0.5,0.5603174603174612
67,17,6,0.35294117647058826,0.5250233426704024
68,12,6,0.5,0.5107376283846882
69,14,4,0.2857142857142857,0.4880618914232369
70,7,6,0.8571428571428571,0.5390822995865021
71,11,7,0.6363636363636364,0.5585628190670217
72,7,3,0.42857142857142855,0.5086761977518289
73,9,5,0.5555555555555556,0.5166127056883368
74,8,1,0.125,0.48404968047825286
75,10,5,0.5,0.48404968047825286
76,5,2,0.4,0.5003762110904978
77,9,7,0.7777777777777778,0.4890383426097721
78,6,2,0.3333333333333333,0.44574829931972887
79,9,4,0.4444444444444444,0.448015873015874
80,5,0,0.0,0.36865079365079456
81,10,6,0.6,0.43650793650793746
82,1,0,0.0,0.365079365079366
83,8,0,0.0,0.3079365079365089
84,5,0,0.0,0.19682539682539776
85,9,3,0.3333333333333333,0.19682539682539776
86,2,2,1.0,0.27619047619047715
87,9,6,0.6666666666666666,0.3714285714285724
88,5,4,0.8,0.4000000000000009
89,5,1,0.2,0.42857142857142955
90,5,1,0.2,0.45714285714285813
91,4,3,0.75,0.5642857142857153
92,1,1,1.0,0.6595238095238105
93,7,1,0.14285714285714285,0.5370748299319738
94,3,1,0.3333333333333333,0.48945578231292614
95,6,2,0.3333333333333333,0.42278911564625954
96,3,1,0.3333333333333333,0.4418367346938786
97,3,4,1.3333333333333333,0.6037414965986405
98,1,1,1.0,0.6394557823129262
99,1,1,1.0,0.6394557823129262
100,3,0,0.0,0.6190476190476201
101,6,3,0.5,0.6428571428571439
102,4,2,0.5,0.6666666666666677
103,1,0,0.0,0.6190476190476202
104,1,1,1.0,0.5714285714285726
105,1,0,0.0,0.4285714285714297
107,1,0,0.0,0.28571428571428686
108,3,1,0.3333333333333333,0.3333333333333345
109,1,0,0.0,0.2619047619047631
110,1,0,0.0,0.19047619047619163
111,5,0,0.0,0.19047619047619163
112,1,0,0.0,0.04761904761904878
113,1,0,0.0,0.04761904761904878
115,2,0,0.0,0.04761904761904878
117,1,0,0.0,0.0
119,2,0,0.0,0.0
121,1,0,0.0,0.0
