"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,836,1.672,1.672
2,30,64,2.1333333333333333,1.9026666666666667
3,49,64,1.3061224489795917,1.7038185941043082
4,25,31,1.24,1.5878639455782313
5,66,88,1.3333333333333333,1.5369578231292516
6,55,87,1.5818181818181818,1.5444345495774066
7,73,84,1.1506849315068493,1.4881846041387554
8,31,39,1.2580645161290323,1.42905096358576
9,84,97,1.1547619047619047,1.289255045218413
10,46,24,0.5217391304347826,1.1772002854262975
11,79,70,0.8860759493670886,1.126639706764453
12,41,35,0.8536585365853658,1.0581147358004577
13,68,58,0.8529411764705882,0.95398944932223
14,68,82,1.2058823529411764,0.9618747952414195
15,103,93,0.9029126213592233,0.911138810274304
16,70,77,1.1,0.9033156810226034
17,100,80,0.8,0.9430672338176345
18,66,52,0.7878787878787878,0.9290390678907343
19,98,67,0.6836734693877551,0.9047554868625042
20,51,49,0.9607843137254902,0.9201616493274903
21,104,73,0.7019230769230769,0.8481674670391903
22,77,40,0.5194805194805194,0.7933914524850898
23,94,90,0.9574468085106383,0.7730267108437524
24,43,25,0.5813953488372093,0.7417974749633538
25,61,51,0.8360655737704918,0.7486813015193114
26,36,16,0.4444444444444444,0.71450572652741
27,70,40,0.5714285714285714,0.6588834776278502
28,64,43,0.671875,0.6545908952102677
29,84,58,0.6904761904761905,0.6790188482096493
30,55,36,0.6545454545454545,0.6357472262146231
31,62,47,0.7580645161290323,0.6609856786848834
32,45,27,0.6,0.6272620252890988
33,54,30,0.5555555555555556,0.6431350411621146
34,35,24,0.6857142857142857,0.6594615717743596
35,69,33,0.4782608695652174,0.6318024102836765
36,37,21,0.5675675675675675,0.6142440355824446
37,55,35,0.6363636363636364,0.611646632985042
38,30,10,0.3333333333333333,0.5509707497285136
39,36,21,0.5833333333333334,0.5485897973475612
40,39,22,0.5641025641025641,0.5498107985685624
41,37,20,0.5405405405405406,0.5290716921151702
42,33,17,0.5151515151515151,0.5343417843417841
43,47,20,0.425531914893617,0.514050976816934
44,26,18,0.6923076923076923,0.5220429848089421
45,52,30,0.5769230769230769,0.5568415196074769
46,26,10,0.38461538461538464,0.5284532412191985
47,31,15,0.4838709677419355,0.5169915845962515
48,22,15,0.6818181818181818,0.5371741047787717
49,35,17,0.4857142857142857,0.5329687862877389
50,28,10,0.35714285714285715,0.5231989208947733
51,38,19,0.5,0.4957263934222457
52,17,8,0.47058823529411764,0.4805357017609659
53,28,18,0.6428571428571429,0.5174273815097885
54,19,11,0.5789473684210527,0.5310097244639481
55,31,19,0.6129032258064516,0.5211647307479866
56,7,3,0.42857142857142855,0.5130014654418643
57,22,8,0.36363636363636365,0.5139291092266509
58,9,2,0.2222222222222222,0.47424656954411126
59,24,17,0.7083333333333334,0.5082101549782848
60,12,3,0.25,0.452087705998693
61,22,12,0.5454545454545454,0.4473030170034777
62,18,4,0.2222222222222222,0.39149144506287353
63,17,10,0.5882352941176471,0.4143005687123334
64,12,5,0.4166666666666667,0.4218763262880909
65,18,8,0.4444444444444444,0.45362235803412265
66,11,4,0.36363636363636365,0.4043799337916984
67,20,6,0.3,0.4115227909345555
68,12,7,0.5833333333333334,0.416934046345811
69,8,5,0.625,0.4744737288854935
70,5,1,0.2,0.41901154401154395
71,19,3,0.15789473684210525,0.382044125465178
72,9,0,0.0,0.31855206197311453
73,11,7,0.6363636363636364,0.35751310093415345
74,8,5,0.625,0.4039416723627249
75,10,6,0.6,0.40632262474367725
76,5,3,0.6,0.4027511961722487
77,6,3,0.5,0.44560833902939156
78,8,4,0.5,0.49448051948051935
79,5,0,0.0,0.49448051948051935
80,3,0,0.0,0.40357142857142847
81,7,5,0.7142857142857143,0.41632653061224484
82,8,3,0.375,0.38418367346938764
83,5,2,0.4,0.35561224489795906
84,3,0,0.0,0.2841836734693876
85,11,9,0.8181818181818182,0.32963821892393314
86,1,0,0.0,0.32963821892393314
87,9,4,0.4444444444444444,0.39313028241599657
88,3,2,0.6666666666666666,0.38632756132756113
89,3,0,0.0,0.3327561327561326
90,4,2,0.5,0.3470418470418469
91,4,2,0.5,0.4184704184704183
92,6,3,0.5,0.37301587301587286
93,5,2,0.4,0.43015873015872996
94,4,2,0.5,0.4380952380952379
95,4,1,0.25,0.37857142857142845
96,3,1,0.3333333333333333,0.42619047619047606
97,2,4,2.0,0.6404761904761903
98,3,1,0.3333333333333333,0.6166666666666665
99,2,1,0.5,0.6166666666666665
100,1,0,0.0,0.5595238095238094
101,2,1,0.5,0.5595238095238094
102,1,1,1.0,0.6666666666666666
103,5,2,0.4,0.6761904761904762
104,1,0,0.0,0.3904761904761905
105,1,0,0.0,0.34285714285714286
106,3,1,0.3333333333333333,0.3190476190476191
107,4,0,0.0,0.3190476190476191
108,3,0,0.0,0.24761904761904763
112,1,0,0.0,0.10476190476190476
113,2,1,0.5,0.11904761904761905
115,2,0,0.0,0.11904761904761905
117,2,3,1.5,0.33333333333333337
121,1,0,0.0,0.2857142857142857
123,2,1,0.5,0.35714285714285715
124,1,0,0.0,0.35714285714285715
127,1,0,0.0,0.35714285714285715
131,1,1,1.0,0.42857142857142855
140,1,0,0.0,0.42857142857142855
141,1,1,1.0,0.35714285714285715
157,1,0,0.0,0.35714285714285715
