"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,385,67,48,0,0,0,0
1.5,4486,399,67,48,0,0,0,0
2.0,4447,348,106,72,16,0,11,0
2.5,4417,373,109,74,16,0,11,0
3.0,4359,337,136,100,30,5,33,0
3.5,4318,368,144,102,30,5,33,0
4.0,4238,370,154,112,53,9,63,1
4.5,4190,395,164,122,55,9,64,1
5.0,4101,398,164,139,72,12,111,3
5.5,4055,421,171,150,73,13,114,3
6.0,3984,399,185,166,83,23,156,4
6.5,3938,414,191,177,85,26,165,4
7.0,3878,402,189,169,94,44,217,7
7.5,3817,423,195,182,102,44,230,7
8.0,3718,425,202,192,114,46,288,15
8.5,3661,444,209,196,124,50,301,15
9.0,3563,472,203,196,137,56,349,24
9.5,3494,496,206,205,152,54,367,26
10.0,3408,503,200,201,171,65,417,35
10.5,3354,499,210,219,184,69,428,37
11.0,3260,496,224,212,192,75,494,47
11.5,3208,498,230,218,199,83,514,50
12.0,3105,511,237,217,197,98,575,60
12.5,3063,501,244,219,202,106,601,64
13.0,3007,474,233,226,190,110,676,84
13.5,2973,457,251,211,212,116,692,88
14.0,2906,444,255,223,194,124,751,103
14.5,2850,442,257,233,187,134,790,107
15.0,2767,438,250,232,198,126,856,133
15.5,2699,462,249,229,200,135,888,138
16.0,2625,453,251,223,211,131,947,159
16.5,2570,457,257,224,210,131,981,170
17.0,2500,460,244,220,210,125,1047,194
17.5,2466,448,227,225,203,123,1101,207
18.0,2411,422,231,230,209,127,1149,221
18.5,2373,410,242,223,207,130,1184,231
19.0,2321,390,229,215,208,140,1250,247
19.5,2284,372,229,217,216,138,1287,257
20.0,2235,348,238,210,205,144,1348,272
20.5,2212,322,242,206,208,145,1385,280
21.0,2157,329,223,191,223,136,1439,302
21.5,2120,335,207,189,217,139,1479,314
22.0,2078,317,192,179,217,140,1546,331
22.5,2051,309,194,178,220,135,1573,340
23.0,2016,294,174,179,206,137,1644,350
23.5,1991,282,175,181,206,134,1670,361
24.0,1963,261,172,169,204,139,1718,374
24.5,1934,256,169,159,200,144,1756,382
25.0,1894,248,173,160,189,137,1798,401
25.5,1880,231,163,156,186,131,1838,415
26.0,1851,232,144,140,188,125,1884,436
26.5,1833,221,139,139,174,134,1917,443
27.0,1808,199,132,151,164,129,1961,456
27.5,1793,192,124,140,171,126,1993,461
28.0,1771,185,121,132,170,121,2023,477
28.5,1755,172,116,132,171,122,2047,485
29.0,1731,153,117,123,171,121,2081,503
29.5,1716,153,113,119,160,121,2105,513
30.0,1695,144,100,113,153,111,2146,538
30.5,1676,144,92,104,157,97,2177,553
31.0,1664,134,85,94,153,96,2213,561
31.5,1657,119,84,93,149,99,2230,569
32.0,1642,108,85,90,128,108,2254,585
32.5,1628,111,82,88,114,112,2275,590
33.0,1616,104,76,78,114,106,2297,609
33.5,1607,100,68,70,114,106,2318,617
34.0,1587,108,65,60,111,96,2341,632
34.5,1582,101,60,59,113,86,2355,644
35.0,1569,99,54,60,101,85,2379,653
35.5,1558,103,52,59,92,83,2389,664
36.0,1544,98,47,56,84,83,2412,676
36.5,1539,87,48,55,89,77,2423,682
37.0,1524,87,43,56,83,73,2440,694
37.5,1518,86,41,49,83,76,2452,695
38.0,1507,76,47,53,77,69,2469,702
38.5,1499,75,45,58,71,67,2480,705
39.0,1492,67,41,60,71,61,2494,714
39.5,1485,62,46,56,67,58,2501,725
40.0,1476,59,47,55,53,59,2520,731
40.5,1471,58,40,56,50,61,2529,735
41.0,1467,52,39,50,54,56,2544,738
41.5,1464,51,37,45,52,53,2552,746
42.0,1461,45,30,43,53,46,2566,756
42.5,1452,49,26,41,53,39,2575,765
43.0,1447,47,28,33,55,37,2586,767
43.5,1444,46,27,34,50,39,2590,770
44.0,1437,47,22,32,48,37,2603,774
44.5,1432,45,19,34,45,39,2611,775
45.0,1426,37,22,35,46,43,2615,776
45.5,1421,35,24,34,44,39,2623,780
46.0,1414,38,21,28,44,38,2632,785
46.5,1407,41,23,24,43,37,2637,788
47.0,1401,41,23,20,43,35,2643,794
47.5,1396,41,23,22,39,30,2647,802
48.0,1392,41,24,19,31,27,2659,807
48.5,1391,35,22,25,25,28,2664,810
49.0,1389,32,18,28,20,29,2672,812
49.5,1385,30,17,28,23,26,2675,816
50.0,1384,25,19,30,14,27,2681,820
50.5,1378,23,20,31,15,25,2688,820
51.0,1373,26,19,28,16,21,2693,824
51.5,1373,25,18,19,24,19,2697,825
52.0,1368,27,16,19,24,13,2700,833
52.5,1367,22,16,19,23,13,2706,834
53.0,1360,23,14,21,24,11,2711,836
53.5,1359,22,12,20,24,10,2714,839
54.0,1356,22,13,18,26,8,2717,840
54.5,1352,23,11,19,26,6,2721,842
55.0,1349,24,7,16,26,9,2726,843
55.5,1348,25,6,13,23,12,2729,844
56.0,1348,23,5,11,25,9,2732,847
56.5,1347,23,5,8,26,11,2733,847
57.0,1347,18,6,11,21,12,2737,848
57.5,1347,17,7,8,22,10,2741,848
58.0,1346,16,5,8,19,14,2744,848
58.5,1346,15,3,9,16,13,2748,850
59.0,1345,11,5,9,15,12,2750,853
59.5,1343,11,5,9,13,11,2754,854
60.0,1343,9,3,6,16,7,2760,856
60.5,1343,8,3,7,14,8,2760,857
61.0,1343,6,4,5,15,8,2761,858
61.5,1343,4,4,6,15,7,2762,859
62.0,1343,2,4,7,11,8,2764,861
62.5,1343,1,5,5,13,7,2764,862
63.0,1341,3,3,4,14,7,2766,862
63.5,1340,4,2,4,12,8,2767,863
64.0,1340,4,2,1,14,6,2768,865
64.5,1339,4,3,1,12,7,2769,865
65.0,1339,2,5,1,9,9,2770,865
65.5,1338,3,5,0,8,9,2771,866
66.0,1337,4,3,0,6,10,2773,867
66.5,1336,5,3,0,6,8,2773,869
67.0,1335,6,3,0,5,8,2773,870
67.5,1335,6,2,0,5,7,2774,871
68.0,1335,6,2,0,4,6,2776,871
68.5,1335,5,3,0,4,6,2776,871
69.0,1335,4,2,1,2,5,2779,872
69.5,1334,5,1,1,1,6,2780,872
70.0,1334,5,1,0,2,6,2780,872
70.5,1334,3,3,0,1,7,2780,872
71.0,1334,3,3,0,1,4,2781,874
71.5,1334,2,3,0,1,2,2782,876
72.0,1334,2,3,0,0,1,2783,877
72.5,1334,2,2,0,0,1,2784,877
73.0,1334,2,2,0,0,1,2784,877
73.5,1334,2,2,0,0,1,2784,877
74.0,1334,2,2,0,0,1,2784,877
74.5,1334,2,0,0,0,1,2786,877
75.0,1334,1,1,0,0,1,2786,877
75.5,1334,1,1,0,0,0,2786,878
76.0,1334,1,0,0,0,0,2787,878
76.5,1334,1,0,0,0,0,2787,878
77.0,1334,1,0,0,0,0,2787,878
77.5,1334,0,1,0,0,0,2787,878
78.0,1334,0,1,0,0,0,2787,878
78.5,1334,0,1,0,0,0,2787,878
79.0,1334,0,1,0,0,0,2787,878
79.5,1334,0,0,0,0,0,2788,878
