"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,834,1.668,1.668
2,33,50,1.5151515151515151,1.5915757575757574
3,29,57,1.9655172413793103,1.7162229188436084
4,50,64,1.28,1.6071671891327064
5,50,79,1.58,1.6017337513061651
6,57,73,1.280701754385965,1.5482284184861317
7,91,123,1.3516483516483517,1.5201455517950202
8,56,64,1.1428571428571428,1.445125143631755
9,78,92,1.1794871794871795,1.3971730956797068
10,50,45,0.9,1.2449563469112341
11,66,65,0.9848484848484849,1.202791844746732
12,42,41,0.9761904761904762,1.1165333413453715
13,58,48,0.8275862068965517,1.0518025488468838
14,54,56,1.037037037037037,1.0068580753309817
15,124,112,0.9032258064516129,0.9726250272730488
16,72,77,1.0694444444444444,0.9569046365526581
17,107,88,0.822429906542056,0.9458231946300947
18,51,39,0.7647058823529411,0.9143742514164455
19,118,110,0.9322033898305084,0.9080903819364501
20,77,55,0.7142857142857143,0.8919045972777591
21,100,76,0.76,0.8523278777010395
22,59,44,0.7457627118644068,0.829833149902867
23,91,68,0.7472527472527473,0.7838057645897675
24,42,23,0.5476190476190477,0.744547070457909
25,65,44,0.676923076923077,0.7320066696822142
26,45,28,0.6222222222222222,0.6877236457381734
27,53,32,0.6037735849056604,0.6719361986838799
28,67,49,0.7313432835820896,0.6678423820527498
29,111,66,0.5945945945945946,0.646246936728491
30,36,22,0.6111111111111112,0.6267981315654001
31,87,58,0.6666666666666666,0.6438049342864886
32,52,28,0.5384615384615384,0.6240247145062687
33,60,30,0.5,0.6065643970459512
34,52,35,0.6730769230769231,0.6164648739275602
35,69,41,0.5942028985507246,0.596873390351651
36,49,29,0.5918367346938775,0.5964794103658342
37,60,33,0.55,0.5877492516356754
38,32,21,0.65625,0.58626115639758
39,40,14,0.35,0.5593380794745031
40,32,24,0.75,0.5950523651887888
41,49,21,0.42857142857142855,0.5601230088308611
42,43,20,0.46511627906976744,0.5416820631907243
43,50,21,0.42,0.5171339582344561
44,18,8,0.4444444444444444,0.5020545931550909
45,50,23,0.46,0.4740188788693767
46,31,15,0.4838709677419355,0.49314330283251034
47,46,24,0.5217391304347826,0.4605346071803364
48,16,6,0.375,0.4528815459558467
49,40,23,0.575,0.4685792203744513
50,18,10,0.5555555555555556,0.4879442997395307
51,27,17,0.6296296296296297,0.5143993261945571
52,18,6,0.3333333333333333,0.4963040880993191
53,25,13,0.52,0.5014653784218998
54,15,5,0.3333333333333333,0.4745502645502641
55,20,9,0.45,0.48526455026454984
56,10,8,0.8,0.517407407407407
57,19,6,0.3157894736842105,0.4831551099972149
58,15,9,0.6,0.47892230576441064
59,19,8,0.42105263157894735,0.49145363408521264
60,13,3,0.23076923076923078,0.4501349527665313
61,16,6,0.375,0.45608733371891225
62,15,2,0.13333333333333333,0.410849238480817
63,21,11,0.5238095238095238,0.3713934561678918
64,13,2,0.15384615384615385,0.34825869619102656
65,14,7,0.5,0.33397298190531227
66,12,1,0.08333333333333333,0.28572736787022457
67,16,7,0.4375,0.3152603349031916
68,2,1,0.5,0.33311747776033446
69,17,7,0.4117647058823529,0.3728933881244801
70,6,4,0.6666666666666666,0.39330155138978623
71,11,1,0.09090909090909091,0.3843105423987772
72,8,2,0.25,0.3485962566844915
73,18,12,0.6666666666666666,0.43192959001782477
74,4,3,0.75,0.4765724471606819
75,7,6,0.8571428571428571,0.5275928553239472
76,7,4,0.5714285714285714,0.5504019789734069
77,6,2,0.3333333333333333,0.5027829313543594
78,4,3,0.75,0.5969387755102035
79,14,4,0.2857142857142857,0.60204081632653
80,7,1,0.14285714285714285,0.527210884353741
81,8,1,0.125,0.43792517006802667
82,2,0,0.0,0.3154761904761899
84,7,0,0.0,0.23384353741496544
85,3,2,0.6666666666666666,0.28146258503401306
86,1,0,0.0,0.17431972789115593
87,3,0,0.0,0.1335034013605437
88,5,1,0.2,0.14166666666666616
89,4,1,0.25,0.159523809523809
90,3,2,0.6666666666666666,0.25476190476190425
93,3,3,1.0,0.3976190476190471
94,2,0,0.0,0.30238095238095186
95,1,0,0.0,0.30238095238095186
96,2,0,0.0,0.30238095238095186
97,2,0,0.0,0.27380952380952334
98,1,0,0.0,0.2380952380952376
99,2,0,0.0,0.14285714285714238
100,2,1,0.5,0.07142857142857093
101,3,0,0.0,0.07142857142857093
102,1,0,0.0,0.07142857142857093
103,1,0,0.0,0.07142857142857093
104,2,0,0.0,0.07142857142857093
105,1,0,0.0,0.07142857142857093
107,2,1,0.5,0.14285714285714235
108,1,0,0.0,0.07142857142857093
112,1,0,0.0,0.07142857142857093
113,1,0,0.0,0.07142857142857093
116,1,0,0.0,0.07142857142857093
