"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,799,1.598,1.598
2,23,31,1.3478260869565217,1.472913043478261
3,39,65,1.6666666666666667,1.5374975845410628
4,39,62,1.5897435897435896,1.5505590858416944
5,55,96,1.7454545454545454,1.5895381777642645
6,30,50,1.6666666666666667,1.602392925914665
7,62,73,1.1774193548387097,1.5416824157609572
8,68,78,1.1470588235294117,1.47726224769373
9,96,110,1.1458333333333333,1.4484061400332746
10,36,39,1.0833333333333333,1.3650728066999416
11,73,51,0.6986301369863014,1.2377708848774718
12,35,36,1.0285714285714285,1.1353590110370264
13,68,71,1.0441176470588236,1.0464234368073346
14,78,71,0.9102564102564102,1.008257301867006
15,108,108,1.0,0.9872488985056614
16,57,47,0.8245614035087719,0.9413529085307243
17,101,103,1.0198019801980198,0.9322770009399652
18,62,55,0.8870967741935484,0.9592008062552863
19,83,78,0.9397590361445783,0.946513321622879
20,61,44,0.7213114754098361,0.9003981542444522
21,101,76,0.7524752475247525,0.8778579881399297
22,59,45,0.7627118644067796,0.8439596830551839
23,97,66,0.6804123711340206,0.823366964144505
24,38,28,0.7368421052631579,0.7829441248680962
25,62,43,0.6935483870967742,0.7552943552828427
26,35,18,0.5142857142857142,0.6945124521601479
27,70,39,0.5571428571428572,0.6710597924077223
28,79,52,0.6582278481012658,0.657595878204367
29,82,57,0.6951219512195121,0.6479401763204719
30,41,29,0.7073170731707317,0.651783705182859
31,89,52,0.5842696629213483,0.629987641991172
32,41,27,0.6585365853658537,0.6249859560296118
33,69,44,0.6376811594202898,0.6426138767631226
34,38,24,0.631578947368421,0.6532476039382032
35,60,31,0.5166666666666667,0.6330245780189748
36,45,27,0.6,0.6194357278447588
37,55,36,0.6545454545454545,0.6118969251840048
38,35,19,0.5428571428571428,0.6059808508891183
39,45,22,0.4888888888888889,0.5817454656781235
40,30,12,0.4,0.5477910143323678
41,50,26,0.52,0.5318511647083076
42,44,26,0.5909090909090909,0.5424572253143681
43,49,31,0.6326530612244898,0.5471219483464381
44,28,23,0.8214285714285714,0.5709623936154549
45,46,30,0.6521739130434783,0.5865790750706458
46,16,13,0.8125,0.6328092338008044
47,42,25,0.5952380952380952,0.6607003902633893
48,25,8,0.32,0.6321289616919609
49,30,6,0.2,0.5762848058478051
50,20,14,0.7,0.5859057971014494
51,28,13,0.4642857142857143,0.5348853889381842
52,18,8,0.4444444444444444,0.5052097505668937
53,36,8,0.2222222222222222,0.42088435374149685
54,17,11,0.6470588235294118,0.4282873149259706
55,19,12,0.631578947368421,0.4727985931214594
56,14,7,0.5,0.5156557359786021
57,24,9,0.375,0.46922716455003083
58,21,6,0.2857142857142857,0.4437169604683981
59,29,11,0.3793103448275862,0.4344120890945612
60,11,10,0.9090909090909091,0.5325361872186594
61,22,14,0.6363636363636364,0.5310083033378343
62,17,3,0.17647058823529413,0.4659928234616733
63,20,8,0.4,0.45170710917595897
64,15,18,1.2,0.5695642520331018
65,16,11,0.6875,0.6269622112167753
66,14,7,0.5,0.6442035905271201
67,17,4,0.23529411764705882,0.5479469060351415
68,14,7,0.5,0.5284663865546221
69,12,2,0.16666666666666666,0.5270658263305324
70,14,7,0.5,0.5413515406162468
71,9,6,0.6666666666666666,0.46516106442577054
72,15,5,0.3333333333333333,0.41456582633053246
73,15,7,0.4666666666666667,0.4098039215686277
74,3,1,0.3333333333333333,0.4238095238095241
75,10,1,0.1,0.366666666666667
76,7,3,0.42857142857142855,0.4040816326530615
77,11,5,0.45454545454545453,0.397588126159555
78,5,2,0.4,0.35949288806431695
79,10,6,0.6,0.397588126159555
80,4,0,0.0,0.3309214594928883
81,6,4,0.6666666666666666,0.37854050711193593
82,3,1,0.3333333333333333,0.41187384044526926
83,9,5,0.5555555555555556,0.43001443001443024
84,6,3,0.5,0.43650793650793673
85,3,1,0.3333333333333333,0.42698412698412724
86,6,2,0.3333333333333333,0.3888888888888892
87,6,4,0.6666666666666666,0.48412698412698435
89,4,2,0.5,0.46031746031746057
90,2,1,0.5,0.48412698412698435
91,8,2,0.25,0.4404761904761907
92,2,2,1.0,0.5119047619047621
93,5,2,0.4,0.5214285714285716
94,4,0,0.0,0.47380952380952396
95,5,7,1.4,0.5785714285714286
96,4,0,0.0,0.5071428571428572
97,3,3,1.0,0.5785714285714286
98,1,0,0.0,0.5428571428571429
99,1,0,0.0,0.4000000000000001
100,3,0,0.0,0.34285714285714297
101,2,0,0.0,0.34285714285714297
103,2,0,0.0,0.142857142857143
104,4,1,0.25,0.1785714285714287
105,3,2,0.6666666666666666,0.13095238095238107
106,1,1,1.0,0.2738095238095239
107,2,0,0.0,0.2738095238095239
108,1,0,0.0,0.2738095238095239
109,2,0,0.0,0.2738095238095239
111,2,0,0.0,0.2738095238095239
112,1,0,0.0,0.2380952380952382
113,1,0,0.0,0.142857142857143
114,1,0,0.0,0.0
115,1,0,0.0,0.0
118,1,0,0.0,0.0
122,1,0,0.0,0.0
124,1,0,0.0,0.0
125,2,2,1.0,0.142857142857143
135,1,0,0.0,0.142857142857143
136,1,0,0.0,0.142857142857143
