"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,377,60,63,0,0,0,0
1.5,4477,400,60,63,0,0,0,0
2.0,4438,355,91,88,16,0,12,0
2.5,4399,389,95,89,16,0,12,0
3.0,4344,373,105,106,28,3,41,0
3.5,4314,389,110,114,28,3,42,0
4.0,4252,351,143,126,53,7,68,0
4.5,4184,405,150,129,57,7,68,0
5.0,4088,422,161,130,75,16,107,1
5.5,4052,430,170,144,74,18,111,1
6.0,3979,405,167,164,92,23,166,4
6.5,3944,410,172,177,98,23,171,5
7.0,3876,384,181,190,112,27,221,9
7.5,3798,421,194,204,117,28,229,9
8.0,3690,455,188,200,134,44,274,15
8.5,3633,468,197,212,141,47,287,15
9.0,3532,498,192,211,151,62,329,25
9.5,3470,512,210,206,162,65,349,26
10.0,3387,510,211,196,173,75,411,37
10.5,3326,508,223,219,177,80,430,37
11.0,3225,523,221,229,171,91,488,52
11.5,3166,533,224,236,182,98,507,54
12.0,3069,537,247,223,195,101,561,67
12.5,3031,506,255,236,211,102,590,69
13.0,2969,466,267,244,205,107,653,89
13.5,2934,461,264,228,227,110,682,94
14.0,2864,452,245,223,230,115,761,110
14.5,2785,487,238,212,236,127,802,113
15.0,2703,484,247,197,230,135,877,127
15.5,2662,460,257,207,243,134,904,133
16.0,2573,467,261,208,239,135,960,157
16.5,2532,451,262,202,240,146,1002,165
17.0,2463,433,259,210,241,137,1067,190
17.5,2425,420,258,211,247,143,1099,197
18.0,2365,410,241,211,253,142,1165,213
18.5,2320,415,231,215,241,150,1204,224
19.0,2265,396,221,205,247,144,1279,243
19.5,2230,384,224,206,229,149,1322,256
20.0,2185,369,216,207,210,153,1386,274
20.5,2155,349,223,203,210,144,1422,294
21.0,2105,338,217,199,202,150,1482,307
21.5,2061,334,220,201,198,150,1511,325
22.0,2012,316,207,213,191,149,1569,343
22.5,1984,294,202,209,192,148,1613,358
23.0,1938,284,185,201,200,142,1667,383
23.5,1922,274,162,188,210,143,1707,394
24.0,1880,266,158,182,211,148,1747,408
24.5,1855,261,156,173,209,146,1778,422
25.0,1825,232,162,177,199,139,1819,447
25.5,1805,222,162,167,196,141,1848,459
26.0,1777,208,151,152,209,133,1895,475
26.5,1759,200,135,152,199,137,1932,486
27.0,1723,191,131,147,194,140,1972,502
27.5,1706,186,124,151,181,136,1999,517
28.0,1687,167,117,145,169,144,2037,534
28.5,1673,157,117,149,160,140,2058,546
29.0,1649,152,115,132,163,129,2093,567
29.5,1628,152,112,121,171,122,2114,580
30.0,1599,152,116,107,163,112,2147,604
30.5,1588,144,118,98,161,113,2162,616
31.0,1566,131,110,105,143,118,2201,626
31.5,1549,137,97,104,142,107,2224,640
32.0,1529,131,91,90,141,112,2258,648
32.5,1514,130,92,87,134,111,2277,655
33.0,1498,125,82,88,123,103,2305,676
33.5,1484,125,78,90,118,99,2324,682
34.0,1467,119,68,86,107,98,2358,697
34.5,1453,118,70,79,108,99,2368,705
35.0,1441,116,73,67,109,86,2384,724
35.5,1427,113,72,68,104,84,2402,730
36.0,1418,104,71,61,96,84,2421,745
36.5,1403,106,74,58,92,83,2434,750
37.0,1388,105,57,59,88,74,2464,765
37.5,1385,96,51,58,83,79,2480,768
38.0,1375,87,57,56,80,80,2492,773
38.5,1368,84,55,55,80,77,2501,780
39.0,1357,82,54,49,74,77,2521,786
39.5,1352,75,57,40,74,72,2533,797
40.0,1342,76,54,36,75,58,2547,812
40.5,1338,73,52,33,74,53,2558,819
41.0,1332,63,49,33,69,53,2576,825
41.5,1329,55,47,38,59,59,2586,827
42.0,1320,55,44,38,51,56,2601,835
42.5,1314,52,45,41,49,53,2607,839
43.0,1311,47,43,39,47,50,2616,847
43.5,1305,48,34,40,43,42,2633,855
44.0,1299,45,27,41,36,41,2650,861
44.5,1299,37,28,39,37,41,2655,864
45.0,1295,31,30,36,36,43,2665,864
45.5,1293,30,28,31,34,42,2674,868
46.0,1285,29,27,34,31,39,2682,873
46.5,1283,27,26,35,31,36,2685,877
47.0,1278,28,20,32,31,32,2696,883
47.5,1274,30,15,28,30,31,2706,886
48.0,1269,30,12,25,31,30,2712,891
48.5,1265,29,12,23,34,26,2717,894
49.0,1262,23,13,25,33,24,2721,899
49.5,1261,23,11,22,32,23,2727,901
50.0,1260,23,10,19,32,17,2733,906
50.5,1257,23,11,18,33,14,2736,908
51.0,1255,22,11,16,29,16,2740,911
51.5,1255,17,13,16,27,16,2743,913
52.0,1253,13,15,19,24,13,2745,918
52.5,1249,16,11,19,22,14,2751,918
53.0,1246,17,8,14,22,12,2759,922
53.5,1245,16,8,14,18,15,2761,923
54.0,1243,15,9,10,19,13,2766,925
54.5,1242,15,10,9,18,14,2767,925
55.0,1240,15,9,6,20,12,2770,928
55.5,1240,14,9,5,18,13,2772,929
56.0,1238,13,10,5,14,16,2774,930
56.5,1237,10,10,7,15,16,2775,930
57.0,1236,10,10,6,15,16,2777,930
57.5,1235,11,9,6,15,14,2778,932
58.0,1234,9,9,7,12,17,2779,933
58.5,1234,8,8,6,10,17,2783,934
59.0,1234,6,8,8,7,17,2784,936
59.5,1233,5,9,7,6,17,2786,937
60.0,1233,5,7,7,6,15,2788,939
60.5,1233,3,9,6,7,13,2788,941
61.0,1233,3,8,6,5,13,2789,943
61.5,1232,4,7,5,5,11,2791,945
62.0,1232,1,6,6,4,10,2794,947
62.5,1231,2,4,6,4,9,2796,948
63.0,1229,4,4,5,5,7,2797,949
63.5,1229,4,4,5,5,6,2798,949
64.0,1229,4,4,4,6,5,2798,950
64.5,1229,4,3,4,5,6,2799,950
65.0,1229,4,2,2,6,4,2801,952
65.5,1229,4,1,2,5,5,2802,952
66.0,1229,3,1,2,2,7,2804,952
66.5,1229,2,2,2,2,5,2805,953
67.0,1229,1,3,1,3,2,2806,955
67.5,1229,1,3,1,2,3,2806,955
68.0,1228,2,2,1,0,5,2807,955
68.5,1227,3,1,1,0,5,2808,955
69.0,1227,3,1,1,0,5,2808,955
69.5,1227,3,1,1,0,5,2808,955
70.0,1227,3,1,0,1,3,2808,957
70.5,1227,2,2,0,1,3,2808,957
71.0,1227,2,2,0,0,4,2808,957
71.5,1227,2,2,0,0,4,2808,957
72.0,1227,2,2,0,0,4,2808,957
72.5,1227,1,2,0,0,3,2809,958
73.0,1227,1,2,0,0,2,2810,958
73.5,1227,1,2,0,0,2,2810,958
74.0,1227,0,3,0,0,2,2810,958
74.5,1227,0,3,0,0,2,2810,958
75.0,1227,0,2,0,0,2,2811,958
75.5,1227,0,2,0,0,1,2811,959
76.0,1227,0,2,0,0,0,2811,960
76.5,1227,0,2,0,0,0,2811,960
77.0,1227,0,2,0,0,0,2811,960
77.5,1227,0,1,0,0,0,2812,960
78.0,1227,0,1,0,0,0,2812,960
78.5,1227,0,1,0,0,0,2812,960
79.0,1227,0,1,0,0,0,2812,960
79.5,1227,0,1,0,0,0,2812,960
80.0,1227,0,0,0,0,0,2813,960
