"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,400,53,47,0,0,0,0
1.5,4482,418,53,47,0,0,0,0
2.0,4450,363,84,80,9,0,14,0
2.5,4413,395,87,82,9,0,14,0
3.0,4358,356,113,110,28,0,35,0
3.5,4315,389,116,115,29,0,36,0
4.0,4258,369,134,127,45,4,63,0
4.5,4202,403,144,138,45,4,64,0
5.0,4130,394,149,153,61,10,102,1
5.5,4082,423,157,157,65,10,105,1
6.0,4029,379,159,179,85,19,148,2
6.5,3993,389,170,183,93,20,150,2
7.0,3937,366,169,179,112,27,206,4
7.5,3873,382,183,201,112,29,216,4
8.0,3761,410,190,205,124,42,260,8
8.5,3680,456,196,207,138,42,272,9
9.0,3578,498,171,202,160,46,327,18
9.5,3524,501,182,216,162,51,345,19
10.0,3421,537,183,201,180,65,387,26
10.5,3372,531,191,211,190,69,409,27
11.0,3259,571,195,221,175,80,460,39
11.5,3203,573,212,224,182,81,485,40
12.0,3113,575,226,238,175,89,530,54
12.5,3075,545,238,245,189,94,557,57
13.0,3013,510,249,257,191,97,612,71
13.5,2968,510,239,259,196,102,652,74
14.0,2892,477,261,270,198,111,701,90
14.5,2816,507,260,276,197,120,729,95
15.0,2721,518,258,265,208,127,791,112
15.5,2670,503,271,268,207,134,829,118
16.0,2578,502,267,257,228,129,901,138
16.5,2530,490,270,263,230,134,936,147
17.0,2454,485,260,248,240,142,1006,165
17.5,2409,483,252,240,258,138,1046,174
18.0,2347,454,250,244,252,139,1115,199
18.5,2305,450,234,253,249,135,1162,212
19.0,2239,432,229,256,237,147,1228,232
19.5,2213,400,239,254,252,147,1254,241
20.0,2171,365,244,240,241,155,1328,256
20.5,2149,341,249,235,244,164,1354,264
21.0,2097,330,232,220,250,163,1423,285
21.5,2063,325,231,218,243,167,1459,294
22.0,2011,317,227,200,235,167,1524,319
22.5,1977,306,217,190,250,162,1571,327
23.0,1926,305,201,191,242,153,1628,354
23.5,1905,298,188,181,231,162,1669,366
24.0,1877,272,179,169,230,157,1723,393
24.5,1859,257,167,166,227,154,1764,406
25.0,1826,244,172,157,204,152,1811,434
25.5,1806,229,169,155,205,157,1836,443
26.0,1762,224,161,146,203,146,1886,472
26.5,1740,232,149,133,200,148,1915,483
27.0,1710,216,141,132,177,151,1969,504
27.5,1695,211,134,122,165,153,2008,512
28.0,1663,201,126,124,163,151,2046,526
28.5,1646,188,129,120,163,146,2070,538
29.0,1629,172,118,116,164,145,2104,552
29.5,1614,167,115,116,149,144,2132,563
30.0,1601,146,117,112,138,139,2162,585
30.5,1581,146,116,109,124,143,2185,596
31.0,1564,132,107,104,124,132,2223,614
31.5,1545,136,101,100,121,120,2248,629
32.0,1533,125,94,91,115,114,2279,649
32.5,1522,111,98,87,114,110,2301,657
33.0,1503,110,93,84,108,109,2329,664
33.5,1493,105,85,84,101,106,2352,674
34.0,1479,97,80,75,105,90,2384,690
34.5,1466,94,80,77,98,90,2394,701
35.0,1459,84,74,66,94,96,2417,710
35.5,1452,75,64,71,91,91,2436,720
36.0,1439,74,60,69,81,81,2461,735
36.5,1430,71,60,62,85,79,2474,739
37.0,1425,66,49,61,77,76,2498,748
37.5,1419,62,47,57,79,68,2510,758
38.0,1409,57,47,56,70,70,2527,764
38.5,1403,55,45,51,70,65,2536,775
39.0,1393,53,41,46,67,55,2555,790
39.5,1390,48,35,45,65,58,2568,791
40.0,1381,48,28,40,67,51,2583,802
40.5,1379,46,29,36,60,48,2596,806
41.0,1370,48,24,39,53,44,2610,812
41.5,1368,43,24,37,56,41,2614,817
42.0,1361,40,27,39,51,42,2620,820
42.5,1357,40,27,36,55,36,2625,824
43.0,1348,39,22,31,54,35,2642,829
43.5,1346,38,22,29,46,39,2649,831
44.0,1339,39,23,26,46,38,2655,834
44.5,1335,37,24,26,36,40,2663,839
45.0,1332,33,24,26,37,40,2666,842
45.5,1327,35,23,23,38,36,2669,849
46.0,1324,29,23,21,37,37,2678,851
46.5,1321,26,24,19,29,44,2684,853
47.0,1317,23,24,16,33,36,2689,862
47.5,1314,23,23,16,35,32,2691,866
48.0,1309,22,25,16,27,33,2697,871
48.5,1308,22,21,15,26,32,2703,873
49.0,1304,25,15,13,24,29,2711,879
49.5,1300,27,13,13,25,28,2715,879
50.0,1299,23,12,13,22,25,2722,884
50.5,1299,21,10,14,21,22,2726,887
51.0,1294,20,8,16,21,21,2731,889
51.5,1294,19,8,13,21,22,2733,890
52.0,1292,16,10,9,21,22,2739,891
52.5,1290,12,11,14,20,19,2739,895
53.0,1286,12,11,14,20,17,2744,896
53.5,1286,12,9,12,19,17,2747,898
54.0,1283,11,10,11,16,16,2751,902
54.5,1283,10,9,11,16,14,2753,904
55.0,1279,12,9,8,15,14,2757,906
55.5,1278,13,9,7,14,15,2758,906
56.0,1277,10,9,7,12,17,2762,906
56.5,1275,11,9,6,13,13,2763,910
57.0,1275,9,10,6,12,11,2764,913
57.5,1275,8,10,6,11,13,2764,913
58.0,1273,9,6,5,11,10,2771,915
58.5,1273,9,6,5,9,11,2771,916
59.0,1271,9,4,7,6,11,2774,918
59.5,1270,9,4,7,5,10,2777,918
60.0,1269,8,4,8,4,7,2779,921
60.5,1269,7,3,9,3,6,2781,922
61.0,1267,8,1,7,3,5,2785,924
61.5,1267,7,2,6,4,4,2785,925
62.0,1267,4,3,8,4,4,2785,925
62.5,1267,3,4,6,5,4,2786,925
63.0,1267,2,4,6,5,3,2787,926
63.5,1267,2,4,6,5,3,2787,926
64.0,1267,1,3,6,6,3,2788,926
64.5,1267,1,2,6,6,3,2789,926
65.0,1267,1,2,4,7,3,2789,927
65.5,1267,1,2,4,7,2,2790,927
66.0,1267,0,2,2,9,2,2791,927
66.5,1267,0,2,2,8,1,2792,928
67.0,1267,0,2,1,7,3,2792,928
67.5,1267,0,2,1,6,4,2792,928
68.0,1267,0,1,1,6,3,2793,929
68.5,1267,0,0,1,5,4,2794,929
69.0,1267,0,0,0,5,4,2794,930
69.5,1267,0,0,0,5,4,2794,930
70.0,1267,0,0,0,4,5,2794,930
70.5,1267,0,0,0,4,4,2794,931
71.0,1267,0,0,0,2,5,2795,931
71.5,1267,0,0,0,2,5,2795,931
72.0,1267,0,0,0,1,6,2795,931
72.5,1267,0,0,0,1,6,2795,931
73.0,1266,1,0,0,1,4,2795,933
73.5,1266,1,0,0,1,3,2795,934
74.0,1266,1,0,0,0,3,2795,935
74.5,1266,1,0,0,0,3,2795,935
75.0,1266,1,0,0,0,1,2796,936
75.5,1266,1,0,0,0,1,2796,936
76.0,1266,1,0,0,0,1,2796,936
76.5,1266,1,0,0,0,1,2796,936
77.0,1266,0,1,0,0,1,2796,936
77.5,1266,0,1,0,0,1,2796,936
78.0,1266,0,1,0,0,1,2796,936
78.5,1266,0,1,0,0,1,2796,936
79.0,1266,0,1,0,0,0,2796,937
79.5,1266,0,1,0,0,0,2796,937
80.0,1266,0,1,0,0,0,2796,937
80.5,1266,0,1,0,0,0,2796,937
81.0,1266,0,1,0,0,0,2796,937
81.5,1266,0,1,0,0,0,2796,937
82.0,1266,0,1,0,0,0,2796,937
82.5,1266,0,1,0,0,0,2796,937
83.0,1266,0,1,0,0,0,2796,937
83.5,1266,0,1,0,0,0,2796,937
84.0,1266,0,1,0,0,0,2796,937
84.5,1266,0,1,0,0,0,2796,937
85.0,1266,0,0,0,0,0,2797,937
