"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,381,54,65,0,0,0,0
1.5,4472,409,54,65,0,0,0,0
2.0,4444,349,81,96,18,0,12,0
2.5,4404,382,84,100,18,0,12,0
3.0,4341,361,106,122,36,3,31,0
3.5,4293,401,114,121,37,3,31,0
4.0,4236,364,145,135,53,8,59,0
4.5,4189,389,151,148,53,8,62,0
5.0,4101,397,156,157,71,14,103,1
5.5,4059,410,169,167,72,15,107,1
6.0,3994,395,165,175,92,21,156,2
6.5,3954,396,179,191,96,21,161,2
7.0,3894,372,181,198,114,28,210,3
7.5,3827,396,196,208,124,29,217,3
8.0,3725,423,198,200,140,38,268,8
8.5,3645,454,205,217,146,40,285,8
9.0,3534,499,200,194,177,45,334,17
9.5,3473,522,205,200,184,50,349,17
10.0,3374,557,201,187,182,64,411,24
10.5,3301,571,214,193,196,70,431,24
11.0,3208,569,218,204,194,80,492,35
11.5,3138,574,228,219,202,83,520,36
12.0,3041,574,227,225,191,102,592,48
12.5,3009,531,246,233,197,107,624,53
13.0,2958,495,262,239,194,118,672,62
13.5,2913,487,253,234,215,119,711,68
14.0,2847,470,258,232,212,126,777,78
14.5,2789,475,258,238,208,141,811,80
15.0,2701,478,249,248,199,130,891,104
15.5,2643,496,243,235,215,129,926,113
16.0,2572,484,243,236,227,124,983,131
16.5,2515,480,248,236,228,126,1025,142
17.0,2464,461,236,240,227,121,1087,164
17.5,2427,441,236,246,230,127,1119,174
18.0,2360,423,230,253,240,139,1172,183
18.5,2325,402,221,253,258,136,1211,194
19.0,2269,379,230,247,262,131,1262,220
19.5,2234,359,239,243,264,139,1294,228
20.0,2181,344,233,233,265,138,1359,247
20.5,2144,339,227,230,248,142,1408,262
21.0,2097,324,206,220,252,151,1468,282
21.5,2055,337,200,209,246,156,1503,294
22.0,2017,318,200,204,234,167,1552,308
22.5,1987,293,194,223,227,161,1593,322
23.0,1950,274,185,227,213,164,1649,338
23.5,1926,253,185,217,227,161,1680,351
24.0,1887,253,175,195,226,159,1733,372
24.5,1865,241,166,188,216,164,1780,380
25.0,1841,216,165,183,200,169,1825,401
25.5,1824,210,153,169,199,174,1857,414
26.0,1793,200,161,144,209,155,1896,442
26.5,1783,191,149,132,208,159,1924,454
27.0,1749,189,138,127,204,135,1972,486
27.5,1735,182,131,124,196,130,2000,502
28.0,1707,176,131,113,181,136,2039,517
28.5,1695,160,127,110,171,144,2067,526
29.0,1670,153,110,109,160,147,2108,543
29.5,1651,154,105,107,154,138,2130,561
30.0,1628,154,105,92,151,137,2156,577
30.5,1612,155,105,84,143,133,2174,594
31.0,1593,148,94,83,128,133,2212,609
31.5,1582,141,93,80,125,127,2230,622
32.0,1569,123,87,87,117,121,2256,640
32.5,1558,121,79,85,115,111,2275,656
33.0,1540,111,83,83,111,107,2299,666
33.5,1536,104,82,76,110,100,2316,676
34.0,1521,101,74,74,101,92,2346,691
34.5,1508,108,69,69,91,95,2360,700
35.0,1507,86,70,67,87,88,2380,715
35.5,1503,75,73,68,80,85,2394,722
36.0,1484,80,68,58,82,74,2413,741
36.5,1470,81,66,57,79,74,2427,746
37.0,1458,84,63,52,67,73,2448,755
37.5,1456,72,67,53,59,74,2456,763
38.0,1443,72,62,46,58,72,2478,769
38.5,1435,73,56,46,58,65,2492,775
39.0,1427,71,50,42,58,57,2507,788
39.5,1426,62,50,37,62,58,2515,790
40.0,1417,57,48,36,57,57,2530,798
40.5,1411,56,47,34,56,54,2537,805
41.0,1406,47,44,40,50,49,2551,813
41.5,1405,43,41,34,51,45,2563,818
42.0,1395,44,40,33,52,43,2571,822
42.5,1393,40,39,32,52,40,2578,826
43.0,1384,42,31,24,58,35,2592,834
43.5,1380,42,29,22,55,36,2597,839
44.0,1374,38,26,25,52,35,2609,841
44.5,1372,37,21,26,48,35,2618,843
45.0,1367,34,18,28,42,34,2627,850
45.5,1364,35,16,26,35,36,2633,855
46.0,1360,34,17,21,32,39,2641,856
46.5,1359,31,19,19,32,34,2646,860
47.0,1355,28,19,20,28,33,2654,863
47.5,1354,27,16,21,27,29,2659,867
48.0,1350,27,12,19,23,31,2667,871
48.5,1350,26,12,16,22,34,2669,871
49.0,1346,21,13,17,21,28,2676,878
49.5,1346,19,13,17,20,25,2679,881
50.0,1344,15,15,15,23,22,2682,884
50.5,1342,16,15,13,21,23,2684,886
51.0,1339,15,17,10,23,19,2688,889
51.5,1336,18,14,10,22,16,2691,893
52.0,1332,18,11,9,22,18,2696,894
52.5,1330,18,13,9,21,14,2698,897
53.0,1329,16,11,8,18,14,2705,899
53.5,1328,14,11,9,16,15,2708,899
54.0,1328,12,8,9,13,14,2714,902
54.5,1327,11,9,9,12,12,2716,904
55.0,1326,11,9,8,10,13,2718,905
55.5,1326,11,9,6,12,11,2718,907
56.0,1326,10,8,5,9,11,2721,910
56.5,1326,10,7,5,9,11,2722,910
57.0,1326,7,7,2,10,11,2726,911
57.5,1325,6,8,3,8,11,2726,913
58.0,1325,5,8,4,6,10,2728,914
58.5,1325,3,7,5,7,10,2729,914
59.0,1325,2,8,4,6,6,2732,917
59.5,1325,2,6,4,6,6,2734,917
60.0,1325,2,6,4,5,6,2734,918
60.5,1324,2,4,4,6,4,2736,920
61.0,1324,1,5,4,6,3,2737,920
61.5,1324,0,5,5,6,3,2737,920
62.0,1323,1,2,5,5,1,2741,922
62.5,1323,1,2,4,6,1,2741,922
63.0,1323,0,0,4,7,1,2743,922
63.5,1323,0,0,3,8,1,2743,922
64.0,1323,0,0,3,6,0,2746,922
64.5,1323,0,0,3,4,2,2746,922
65.0,1322,1,0,2,4,3,2746,922
65.5,1322,1,0,2,3,3,2747,922
66.0,1322,1,0,2,3,3,2747,922
66.5,1322,1,0,2,3,2,2747,923
67.0,1321,1,1,1,4,1,2747,924
67.5,1320,2,1,0,4,1,2748,924
68.0,1319,3,1,0,3,2,2748,924
68.5,1319,3,1,0,3,2,2748,924
69.0,1319,3,0,0,2,3,2749,924
69.5,1319,2,1,0,1,4,2749,924
70.0,1319,2,1,0,0,5,2749,924
70.5,1319,2,0,0,0,4,2751,924
71.0,1319,1,1,0,0,2,2751,926
71.5,1318,2,1,0,0,2,2751,926
72.0,1318,2,0,0,0,2,2752,926
72.5,1318,2,0,0,0,1,2752,927
73.0,1318,2,0,0,0,1,2752,927
73.5,1318,2,0,0,0,1,2752,927
74.0,1318,2,0,0,0,1,2752,927
74.5,1318,2,0,0,0,1,2752,927
75.0,1318,1,1,0,0,0,2753,927
75.5,1318,0,1,1,0,0,2753,927
76.0,1318,0,0,1,0,0,2754,927
76.5,1318,0,0,1,0,0,2754,927
77.0,1318,0,0,1,0,0,2754,927
77.5,1318,0,0,1,0,0,2754,927
78.0,1318,0,0,1,0,0,2754,927
78.5,1318,0,0,1,0,0,2754,927
79.0,1318,0,0,1,0,0,2754,927
79.5,1318,0,0,1,0,0,2754,927
80.0,1317,1,0,1,0,0,2754,927
80.5,1317,1,0,1,0,0,2754,927
81.0,1317,1,0,1,0,0,2754,927
81.5,1317,1,0,0,1,0,2754,927
82.0,1317,1,0,0,1,0,2754,927
82.5,1317,1,0,0,1,0,2754,927
83.0,1317,1,0,0,1,0,2754,927
83.5,1317,1,0,0,1,0,2754,927
84.0,1317,1,0,0,1,0,2754,927
84.5,1317,1,0,0,1,0,2754,927
85.0,1317,0,0,1,1,0,2754,927
85.5,1317,0,0,1,0,1,2754,927
86.0,1317,0,0,1,0,1,2754,927
86.5,1317,0,0,1,0,1,2754,927
87.0,1317,0,0,0,1,1,2754,927
87.5,1317,0,0,0,1,1,2754,927
88.0,1317,0,0,0,1,1,2754,927
88.5,1317,0,0,0,1,1,2754,927
89.0,1317,0,0,0,1,1,2754,927
89.5,1317,0,0,0,1,1,2754,927
90.0,1317,0,0,0,1,1,2754,927
90.5,1317,0,0,0,1,0,2754,928
91.0,1317,0,0,0,0,0,2755,928
