"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,393,58,49,0,0,0,0
1.5,4471,422,58,49,0,0,0,0
2.0,4438,353,92,91,15,0,11,0
2.5,4413,370,96,95,15,0,11,0
3.0,4355,363,111,107,34,2,28,0
3.5,4314,394,114,112,34,2,30,0
4.0,4251,369,122,142,45,7,64,0
4.5,4212,388,127,151,48,7,67,0
5.0,4131,393,128,157,74,12,103,2
5.5,4089,420,135,160,76,12,106,2
6.0,4015,396,141,170,103,18,152,5
6.5,3968,415,151,175,109,18,159,5
7.0,3907,404,154,170,129,29,200,7
7.5,3838,443,168,172,136,30,206,7
8.0,3736,458,187,167,148,48,245,11
8.5,3668,473,206,185,152,50,255,11
9.0,3539,539,199,176,156,57,312,22
9.5,3481,547,198,193,160,61,337,23
10.0,3387,547,203,202,153,83,393,32
10.5,3310,564,211,224,164,87,407,33
11.0,3202,573,213,241,169,92,463,47
11.5,3138,579,228,247,181,94,481,52
12.0,3044,568,256,232,188,104,540,68
12.5,2995,539,269,253,187,109,575,73
13.0,2934,498,276,260,188,101,650,93
13.5,2878,507,272,257,200,107,685,94
14.0,2817,471,266,265,207,113,748,113
14.5,2749,476,274,266,223,115,780,117
15.0,2660,500,263,254,223,118,850,132
15.5,2621,478,263,262,232,126,881,137
16.0,2540,469,258,268,238,125,945,157
16.5,2496,455,264,260,250,131,982,162
17.0,2429,435,270,256,254,133,1040,183
17.5,2375,437,273,237,270,150,1073,185
18.0,2316,430,269,231,262,153,1134,205
18.5,2273,420,268,223,264,158,1177,217
19.0,2205,409,250,227,268,151,1255,235
19.5,2172,395,240,229,269,143,1304,248
20.0,2133,359,224,233,255,145,1386,265
20.5,2096,349,208,246,237,152,1438,274
21.0,2058,323,196,239,234,165,1495,290
21.5,2027,315,197,229,240,171,1522,299
22.0,1965,316,201,222,232,168,1570,326
22.5,1938,302,194,224,231,169,1606,336
23.0,1903,284,175,220,227,170,1665,356
23.5,1882,270,168,202,228,166,1712,372
24.0,1839,264,159,188,225,166,1767,392
24.5,1822,243,158,183,213,176,1804,401
25.0,1792,232,143,168,223,169,1853,420
25.5,1776,219,129,168,209,170,1896,433
26.0,1741,204,127,167,211,162,1933,455
26.5,1723,203,117,160,207,157,1958,475
27.0,1702,187,123,146,211,146,1987,498
27.5,1686,169,130,142,211,141,2007,514
28.0,1662,159,116,135,200,135,2057,536
28.5,1652,146,108,130,196,124,2087,557
29.0,1636,131,109,118,193,127,2115,571
29.5,1624,134,94,102,195,121,2149,581
30.0,1594,129,97,104,166,121,2186,603
30.5,1576,132,96,103,153,130,2197,613
31.0,1547,135,89,93,141,129,2241,625
31.5,1536,133,87,86,140,113,2262,643
32.0,1514,131,73,87,125,110,2305,655
32.5,1505,125,77,84,117,111,2318,663
33.0,1485,118,77,81,107,101,2356,675
33.5,1473,114,75,83,97,90,2378,690
34.0,1459,108,66,75,97,85,2406,704
34.5,1455,101,61,73,90,85,2422,713
35.0,1444,95,59,60,95,82,2440,725
35.5,1437,94,59,55,93,77,2449,736
36.0,1428,92,54,50,79,82,2468,747
36.5,1420,91,52,46,75,84,2478,754
37.0,1418,73,49,47,69,82,2500,762
37.5,1412,73,54,41,65,78,2510,767
38.0,1399,64,61,39,60,66,2523,788
38.5,1393,60,55,47,56,63,2532,794
39.0,1376,68,48,42,61,52,2551,802
39.5,1373,62,48,43,58,52,2559,805
40.0,1360,65,45,41,49,55,2575,810
40.5,1352,69,39,36,53,51,2583,817
41.0,1346,62,41,35,49,42,2597,828
41.5,1342,58,39,38,46,39,2606,832
42.0,1336,50,35,39,42,39,2621,838
42.5,1330,52,31,37,40,41,2627,842
43.0,1322,53,30,33,42,36,2637,847
43.5,1314,54,31,34,42,31,2640,854
44.0,1308,51,29,31,40,31,2651,859
44.5,1301,54,28,26,42,32,2655,862
45.0,1295,53,27,24,38,35,2664,864
45.5,1293,50,29,23,35,35,2669,866
46.0,1287,48,29,23,34,32,2679,868
46.5,1286,42,27,19,39,28,2687,872
47.0,1282,36,26,17,44,24,2698,873
47.5,1279,35,26,18,38,27,2703,874
48.0,1276,28,29,20,33,26,2708,880
48.5,1275,20,31,24,28,26,2714,882
49.0,1271,17,27,26,23,28,2725,883
49.5,1268,17,27,24,22,27,2730,885
50.0,1268,15,20,20,23,25,2739,890
50.5,1268,13,18,19,23,21,2746,892
51.0,1268,12,17,19,18,18,2751,897
51.5,1266,13,18,17,19,16,2752,899
52.0,1265,14,15,12,20,15,2758,901
52.5,1263,16,12,11,19,15,2762,902
53.0,1261,15,11,11,19,13,2766,904
53.5,1261,12,11,8,20,12,2770,906
54.0,1259,11,10,8,21,12,2771,908
54.5,1259,10,9,8,19,13,2774,908
55.0,1259,8,10,6,17,17,2775,908
55.5,1259,8,9,6,16,16,2776,910
56.0,1259,5,8,8,12,14,2782,912
56.5,1259,4,6,8,11,13,2785,914
57.0,1257,3,6,9,11,8,2788,918
57.5,1256,3,5,10,10,9,2789,918
58.0,1256,2,6,10,9,9,2790,918
58.5,1255,3,6,10,8,9,2791,918
59.0,1254,4,4,8,6,10,2796,918
59.5,1254,3,5,8,6,9,2797,918
60.0,1254,2,3,9,3,8,2802,919
60.5,1254,1,2,9,3,9,2803,919
61.0,1253,2,2,7,5,6,2805,920
61.5,1253,2,1,7,5,6,2806,920
62.0,1253,1,1,4,8,6,2807,920
62.5,1253,1,1,4,7,4,2808,922
63.0,1253,1,1,3,6,6,2808,922
63.5,1253,1,1,2,7,6,2808,922
64.0,1253,1,1,1,7,4,2809,924
64.5,1253,1,1,0,7,4,2810,924
65.0,1252,1,1,1,6,2,2812,925
65.5,1252,1,1,1,6,1,2812,926
66.0,1252,0,1,1,5,2,2813,926
66.5,1252,0,1,1,4,2,2814,926
67.0,1252,0,0,0,3,1,2817,927
67.5,1252,0,0,0,3,1,2817,927
68.0,1252,0,0,0,2,0,2818,928
68.5,1252,0,0,0,2,0,2818,928
69.0,1252,0,0,0,2,0,2818,928
69.5,1252,0,0,0,1,1,2818,928
70.0,1252,0,0,0,0,1,2819,928
70.5,1252,0,0,0,0,1,2819,928
71.0,1252,0,0,0,0,1,2819,928
71.5,1252,0,0,0,0,1,2819,928
72.0,1252,0,0,0,0,1,2819,928
72.5,1252,0,0,0,0,1,2819,928
73.0,1252,0,0,0,0,1,2819,928
73.5,1252,0,0,0,0,1,2819,928
74.0,1252,0,0,0,0,1,2819,928
74.5,1252,0,0,0,0,0,2820,928
