"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,859,1.718,1.718
2,29,59,2.0344827586206895,1.8762413793103447
3,33,50,1.5151515151515151,1.7558780912574015
4,25,39,1.56,1.7069085684430512
5,58,90,1.5517241379310345,1.6758716823406477
6,41,60,1.4634146341463414,1.6404621743082632
7,63,67,1.0634920634920635,1.558037872763092
8,39,42,1.0769230769230769,1.466455455180674
9,81,104,1.2839506172839505,1.3592365778468545
10,42,41,0.9761904761904762,1.2822421437095632
11,74,47,0.6351351351351351,1.150118591586011
12,47,44,0.9361702127659575,1.0621823165624285
13,61,50,0.819672131147541,0.9702191018483141
14,69,68,0.9855072463768116,0.9590784136889924
15,102,96,0.9411764705882353,0.9396860413554436
16,68,66,0.9705882352941176,0.8949199867854676
17,129,121,0.937984496124031,0.8894619896331183
18,58,59,1.0172413793103448,0.9440485959438626
19,94,90,0.9574468085106383,0.9470881096216741
20,77,49,0.6363636363636364,0.9209011817954019
21,108,86,0.7962962962962963,0.893871046069614
22,64,62,0.96875,0.8978101216998661
23,94,63,0.6702127659574468,0.854899340366056
24,49,30,0.6122448979591837,0.8083651120567922
25,61,36,0.5901639344262295,0.7473540485019186
26,56,31,0.5535714285714286,0.6896575656534601
27,61,33,0.5409836065573771,0.6760318471097088
28,68,48,0.7058823529411765,0.6631155694875489
29,89,52,0.5842696629213483,0.6081898070477415
30,39,30,0.7692307692307693,0.6223352360867874
31,81,42,0.5185185185185185,0.6089457533095495
32,44,29,0.6590909090909091,0.6187924639759323
33,67,41,0.6119402985074627,0.6271308739667943
34,54,28,0.5185185185185185,0.6239215756755288
35,59,31,0.5254237288135594,0.5981417722287263
36,43,19,0.4418604651162791,0.5777976011137165
37,68,42,0.6176470588235294,0.5561427853412537
38,33,17,0.5151515151515151,0.5556617848602532
39,39,16,0.41025641025641024,0.5201139993124676
40,37,20,0.5405405405405406,0.5099140338886216
41,38,14,0.3684210526315789,0.4884715387619158
42,31,21,0.6774193548387096,0.5101851996226515
43,62,31,0.5,0.5184908474631831
44,27,11,0.4074074074074074,0.4884566115465942
45,35,15,0.42857142857142855,0.476088027749439
46,21,18,0.8571428571428571,0.5399289487332172
47,43,22,0.5116279069767442,0.5357985725098177
48,17,1,0.058823529411764705,0.49157035490698703
49,30,8,0.26666666666666666,0.43289139945383803
50,16,9,0.5625,0.44181997088240943
51,35,14,0.4,0.4407617698242084
52,18,2,0.1111111111111111,0.3954102959013059
53,21,8,0.38095238095238093,0.3273830850169522
54,16,8,0.5,0.32572195544884586
55,24,13,0.5416666666666666,0.3946995464852604
56,10,7,0.7,0.4566043083900223
57,16,12,0.75,0.48339002267573655
58,12,8,0.6666666666666666,0.5214852607709747
59,30,14,0.4666666666666667,0.5722789115646255
60,18,6,0.3333333333333333,0.5654761904761901
61,29,26,0.896551724137931,0.6221264367816088
62,11,10,0.9090909090909091,0.6746156142707863
63,22,13,0.5909090909090909,0.6590311986863707
64,9,6,0.6666666666666666,0.6471264367816089
65,20,7,0.35,0.6018883415435134
66,12,9,0.75,0.6423645320197039
67,14,4,0.2857142857142857,0.6355618109312686
68,4,4,1.0,0.6503401360544212
69,11,5,0.45454545454545453,0.5854050711193562
70,7,5,0.7142857142857143,0.6030303030303025
71,9,8,0.8888888888888888,0.6347763347763342
72,8,2,0.25,0.62049062049062
73,2,0,0.0,0.5133477633477629
74,6,3,0.5,0.543960008245722
75,13,8,0.6153846153846154,0.489014953300667
76,6,0,0.0,0.4240798883656021
77,17,3,0.17647058823529413,0.34724915607268486
78,3,1,0.3333333333333333,0.26788407670760556
79,13,3,0.23076923076923078,0.2651368239603528
80,8,1,0.125,0.28299396681749567
81,6,1,0.16666666666666666,0.23537491919844802
82,4,0,0.0,0.14746283128636012
83,6,0,0.0,0.14746283128636012
84,6,0,0.0,0.12225274725274667
85,8,2,0.25,0.11034798534798476
86,8,7,0.875,0.2023809523809518
87,6,1,0.16666666666666666,0.20833333333333276
88,7,2,0.2857142857142857,0.2253401360544212
89,6,4,0.6666666666666666,0.32057823129251645
90,2,0,0.0,0.32057823129251645
91,6,6,1.0,0.4634353741496593
92,1,0,0.0,0.4277210884353736
93,4,1,0.25,0.3384353741496593
94,3,0,0.0,0.3146258503401355
95,3,1,0.3333333333333333,0.3214285714285709
96,1,0,0.0,0.2261904761904757
97,4,0,0.0,0.2261904761904757
98,3,0,0.0,0.08333333333333284
102,2,0,0.0,0.08333333333333284
103,1,0,0.0,0.04761904761904713
104,2,3,1.5,0.2619047619047614
105,2,0,0.0,0.2142857142857138
107,2,3,1.5,0.42857142857142805
113,2,0,0.0,0.42857142857142805
114,1,0,0.0,0.42857142857142805
116,1,0,0.0,0.42857142857142805
117,1,0,0.0,0.42857142857142805
121,1,0,0.0,0.21428571428571377
129,1,0,0.0,0.21428571428571377
