"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,387,60,53,0,0,0,0
1.5,4479,408,60,53,0,0,0,0
2.0,4455,324,106,95,8,0,12,0
2.5,4415,357,108,100,8,0,12,0
3.0,4349,338,119,126,30,1,37,0
3.5,4307,368,125,132,30,1,37,0
4.0,4228,365,127,145,58,2,75,0
4.5,4178,396,136,151,61,2,76,0
5.0,4088,415,138,154,84,10,110,1
5.5,4051,424,148,164,89,10,113,1
6.0,3989,402,164,175,102,17,149,2
6.5,3946,417,169,186,106,19,155,2
7.0,3876,389,180,193,136,26,194,6
7.5,3808,421,196,197,142,27,202,7
8.0,3712,440,202,187,157,35,253,14
8.5,3635,474,212,201,165,36,262,15
9.0,3515,524,194,201,167,54,318,27
9.5,3465,525,200,214,174,56,338,28
10.0,3373,527,205,216,183,68,395,33
10.5,3295,541,225,224,197,68,414,36
11.0,3183,573,233,223,189,80,472,47
11.5,3126,573,238,233,191,88,504,47
12.0,3023,584,239,236,194,100,562,62
12.5,2994,547,241,247,200,113,595,63
13.0,2930,521,244,254,198,112,663,78
13.5,2889,520,239,248,209,116,697,82
14.0,2831,489,242,250,209,120,760,99
14.5,2763,505,242,255,219,120,791,105
15.0,2670,504,251,269,216,120,847,123
15.5,2620,485,259,281,216,127,883,129
16.0,2536,471,268,273,228,120,946,158
16.5,2474,475,268,271,242,129,977,164
17.0,2399,463,261,271,248,125,1050,183
17.5,2356,445,263,275,257,133,1082,189
18.0,2290,434,273,249,257,146,1142,209
18.5,2230,439,272,250,259,152,1176,222
19.0,2172,419,260,252,265,157,1236,239
19.5,2153,382,261,254,264,158,1279,249
20.0,2110,349,257,257,254,170,1335,268
20.5,2073,349,250,239,269,174,1366,280
21.0,2021,329,236,223,284,163,1441,303
21.5,1978,331,227,223,277,158,1484,322
22.0,1937,317,195,222,276,162,1552,339
22.5,1913,303,190,204,288,162,1590,350
23.0,1876,290,181,181,285,169,1650,368
23.5,1850,282,177,168,267,175,1695,386
24.0,1821,266,166,160,248,169,1758,412
24.5,1802,254,156,158,230,169,1804,427
25.0,1781,225,163,150,218,161,1851,451
25.5,1762,204,171,150,215,158,1876,464
26.0,1734,193,149,153,190,164,1932,485
26.5,1716,192,142,149,186,163,1959,493
27.0,1685,188,140,140,183,142,2003,519
27.5,1670,182,124,129,182,141,2041,531
28.0,1658,156,120,118,182,135,2081,550
28.5,1644,147,116,115,173,129,2111,565
29.0,1627,132,108,111,157,129,2156,580
29.5,1613,121,97,115,149,127,2187,591
30.0,1588,124,78,109,143,132,2225,601
30.5,1577,121,75,105,145,118,2241,618
31.0,1565,110,69,103,143,113,2265,632
31.5,1553,107,69,97,135,112,2284,643
32.0,1534,113,61,82,129,117,2310,654
32.5,1523,113,59,73,130,115,2326,661
33.0,1500,117,61,71,118,114,2342,677
33.5,1491,114,58,64,114,118,2359,682
34.0,1478,106,64,58,106,101,2377,710
34.5,1470,102,67,57,93,102,2388,721
35.0,1453,101,59,62,73,94,2420,738
35.5,1445,97,53,64,71,89,2435,746
36.0,1436,83,59,62,69,82,2454,755
36.5,1422,86,61,60,64,77,2464,766
37.0,1416,77,60,53,65,70,2480,779
37.5,1409,73,64,46,66,62,2492,788
38.0,1402,71,54,43,59,55,2520,796
38.5,1398,65,54,42,53,54,2532,802
39.0,1386,69,49,33,57,48,2550,808
39.5,1381,64,41,33,52,47,2568,814
40.0,1374,61,42,30,50,47,2580,816
40.5,1372,54,46,29,48,42,2586,823
41.0,1359,58,46,26,48,39,2595,829
41.5,1357,54,40,25,43,42,2608,831
42.0,1355,41,44,27,38,44,2618,833
42.5,1352,41,41,25,38,44,2622,837
43.0,1345,38,39,24,31,44,2639,840
43.5,1342,37,38,22,27,44,2645,845
44.0,1337,36,33,20,25,40,2657,852
44.5,1334,31,35,20,24,36,2663,857
45.0,1328,29,30,21,24,32,2671,865
45.5,1326,28,27,21,23,28,2677,870
46.0,1321,27,25,22,20,27,2685,873
46.5,1320,27,20,18,22,24,2693,876
47.0,1318,22,17,17,21,21,2704,880
47.5,1316,22,16,18,18,23,2706,881
48.0,1315,18,17,17,17,24,2709,883
48.5,1313,16,17,16,17,21,2712,888
49.0,1310,13,18,14,18,20,2718,889
49.5,1310,12,17,14,15,20,2719,893
50.0,1309,11,16,10,17,14,2725,898
50.5,1308,11,15,9,17,11,2728,901
51.0,1306,11,13,10,13,12,2732,903
51.5,1306,11,13,8,13,14,2732,903
52.0,1305,10,9,7,12,14,2737,906
52.5,1304,11,7,7,10,14,2740,907
53.0,1301,10,10,7,9,13,2742,908
53.5,1300,10,10,8,9,13,2742,908
54.0,1300,8,9,7,7,14,2747,908
54.5,1299,9,9,6,8,12,2747,910
55.0,1298,10,7,4,8,11,2750,912
55.5,1296,12,7,4,8,8,2751,914
56.0,1295,12,4,5,5,9,2756,914
56.5,1295,8,5,7,5,9,2757,914
57.0,1294,5,8,7,5,9,2757,915
57.5,1294,3,7,9,4,10,2758,915
58.0,1293,4,4,8,4,9,2762,916
58.5,1293,3,4,9,4,8,2762,917
59.0,1293,2,4,9,5,6,2763,918
59.5,1293,2,3,8,6,4,2766,918
60.0,1293,2,2,7,5,5,2768,918
60.5,1293,2,2,5,7,5,2768,918
61.0,1293,0,3,4,6,2,2771,921
61.5,1293,0,3,3,6,3,2771,921
62.0,1293,0,3,3,6,3,2771,921
62.5,1293,0,3,2,6,4,2771,921
63.0,1293,0,2,1,6,5,2772,921
63.5,1293,0,2,0,6,4,2773,922
64.0,1293,0,0,0,6,2,2775,924
64.5,1293,0,0,0,4,4,2775,924
65.0,1293,0,0,0,4,4,2775,924
65.5,1293,0,0,0,4,3,2775,925
66.0,1293,0,0,0,3,4,2775,925
66.5,1293,0,0,0,3,3,2775,926
67.0,1293,0,0,0,2,3,2775,927
67.5,1293,0,0,0,0,5,2775,927
68.0,1293,0,0,0,0,4,2775,928
68.5,1293,0,0,0,0,4,2775,928
69.0,1293,0,0,0,0,4,2775,928
69.5,1293,0,0,0,0,3,2775,929
70.0,1293,0,0,0,0,3,2775,929
70.5,1293,0,0,0,0,2,2775,930
71.0,1293,0,0,0,0,1,2775,931
71.5,1293,0,0,0,0,1,2775,931
72.0,1293,0,0,0,0,1,2775,931
72.5,1293,0,0,0,0,0,2775,932
