"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,363,69,68,0,0,0,0
1.5,4476,387,69,68,0,0,0,0
2.0,4440,316,103,108,15,0,18,0
2.5,4404,346,107,110,15,0,18,0
3.0,4346,334,124,120,31,3,42,0
3.5,4314,355,133,122,31,3,42,0
4.0,4232,367,135,130,49,6,81,0
4.5,4181,403,136,138,50,6,86,0
5.0,4095,393,163,154,65,12,116,2
5.5,4055,413,172,160,67,12,119,2
6.0,4001,401,170,151,97,22,155,3
6.5,3963,403,183,163,98,22,165,3
7.0,3898,376,192,178,110,28,213,5
7.5,3804,438,197,188,117,29,222,5
8.0,3707,463,200,180,134,44,264,8
8.5,3635,481,214,195,145,44,278,8
9.0,3539,513,197,179,163,57,339,13
9.5,3479,516,217,198,168,59,350,13
10.0,3368,546,209,201,167,74,413,22
10.5,3306,547,210,218,176,77,443,23
11.0,3179,577,216,227,178,83,502,38
11.5,3118,576,221,239,189,91,528,38
12.0,3025,577,231,238,196,103,578,52
12.5,2981,554,251,239,214,106,601,54
13.0,2914,498,290,249,217,110,651,71
13.5,2867,482,296,244,243,113,681,74
14.0,2794,473,293,236,247,122,741,94
14.5,2740,474,294,235,252,128,780,97
15.0,2648,481,289,238,249,138,847,110
15.5,2587,484,285,236,263,141,887,117
16.0,2509,468,288,233,268,146,956,132
16.5,2469,449,286,232,267,157,1003,137
17.0,2397,436,272,246,266,153,1071,159
17.5,2344,446,254,244,261,168,1118,165
18.0,2293,405,243,252,254,169,1201,183
18.5,2240,419,241,238,255,172,1237,198
19.0,2176,417,235,224,250,166,1300,232
19.5,2156,385,232,223,248,171,1341,244
20.0,2114,343,230,216,263,170,1394,270
20.5,2087,322,229,219,254,176,1427,286
21.0,2031,324,222,213,250,178,1476,306
21.5,2005,325,209,199,242,185,1517,318
22.0,1949,327,204,183,233,178,1580,346
22.5,1918,327,199,181,226,180,1607,362
23.0,1876,322,163,181,215,175,1683,385
23.5,1856,294,174,174,218,173,1711,400
24.0,1809,294,175,164,191,179,1761,427
24.5,1791,274,175,169,178,184,1790,439
25.0,1755,252,172,167,180,170,1838,466
25.5,1736,240,171,163,180,161,1866,483
26.0,1694,225,163,160,167,156,1930,505
26.5,1673,222,152,147,179,146,1959,522
27.0,1648,207,150,130,185,139,1994,547
27.5,1633,204,141,127,172,140,2026,557
28.0,1604,181,133,132,163,142,2071,574
28.5,1592,177,122,125,160,126,2102,596
29.0,1567,176,114,111,160,124,2136,612
29.5,1551,164,115,114,142,129,2166,619
30.0,1534,148,112,103,145,126,2198,634
30.5,1520,142,105,102,143,115,2226,647
31.0,1498,132,97,99,139,103,2268,664
31.5,1477,140,99,94,140,99,2278,673
32.0,1462,128,88,90,130,96,2318,688
32.5,1451,127,84,88,121,100,2333,696
33.0,1426,130,70,86,108,102,2370,708
33.5,1418,121,72,86,107,90,2385,721
34.0,1405,108,72,90,99,87,2405,734
34.5,1394,109,68,85,101,84,2418,741
35.0,1384,98,69,81,97,78,2437,756
35.5,1375,92,65,82,98,72,2451,765
36.0,1358,96,66,65,97,63,2477,778
36.5,1348,98,60,63,96,67,2486,782
37.0,1343,83,56,66,93,70,2500,789
37.5,1342,69,55,72,81,69,2516,796
38.0,1334,63,48,63,82,61,2544,805
38.5,1331,58,50,54,86,59,2553,809
39.0,1322,51,45,49,81,63,2572,817
39.5,1317,46,42,49,79,64,2579,824
40.0,1310,44,39,47,72,64,2596,828
40.5,1304,43,35,47,64,64,2608,835
41.0,1294,46,33,43,62,49,2624,849
41.5,1292,43,33,41,62,46,2630,853
42.0,1289,42,32,33,55,52,2640,857
42.5,1285,42,29,28,55,50,2648,863
43.0,1275,42,26,28,49,51,2660,869
43.5,1271,41,25,27,46,53,2666,871
44.0,1266,37,21,29,40,54,2676,877
44.5,1263,39,17,23,41,54,2684,879
45.0,1260,35,18,22,39,45,2694,887
45.5,1258,32,22,20,38,43,2697,890
46.0,1254,30,21,19,36,38,2706,896
46.5,1252,31,19,19,36,34,2708,901
47.0,1247,28,23,16,36,27,2714,909
47.5,1247,24,23,17,33,26,2717,913
48.0,1242,22,22,19,29,27,2724,915
48.5,1239,24,20,18,29,25,2727,918
49.0,1237,25,16,15,30,23,2734,920
49.5,1234,25,16,15,23,23,2741,923
50.0,1230,26,15,13,19,20,2750,927
50.5,1229,23,16,13,17,17,2755,930
51.0,1228,21,16,9,19,16,2757,934
51.5,1226,21,18,6,21,14,2758,936
52.0,1221,20,17,9,15,17,2762,939
52.5,1220,20,14,9,13,20,2765,939
53.0,1219,16,14,9,12,21,2769,940
53.5,1218,16,12,8,11,20,2774,941
54.0,1218,14,10,6,12,18,2778,944
54.5,1218,12,11,6,11,16,2780,946
55.0,1216,10,10,7,11,13,2784,949
55.5,1216,7,9,7,13,11,2787,950
56.0,1216,6,5,7,13,10,2792,951
56.5,1215,6,5,7,11,10,2794,952
57.0,1215,3,6,9,8,8,2798,953
57.5,1215,3,6,8,7,8,2800,953
58.0,1213,4,6,5,8,7,2802,955
58.5,1212,4,6,5,8,6,2803,956
59.0,1210,5,6,4,8,7,2804,956
59.5,1209,6,4,4,8,6,2806,957
60.0,1208,5,5,2,10,4,2808,958
60.5,1208,5,4,2,10,4,2809,958
61.0,1208,5,3,2,7,4,2812,959
61.5,1207,5,3,3,6,4,2812,960
62.0,1207,3,2,4,4,5,2814,961
62.5,1207,3,2,4,4,5,2814,961
63.0,1207,3,1,4,3,5,2815,962
63.5,1207,1,1,5,4,5,2815,962
64.0,1206,2,1,3,6,4,2816,962
64.5,1205,2,2,3,5,5,2816,962
65.0,1205,2,2,3,4,5,2817,962
65.5,1205,2,2,2,5,5,2817,962
66.0,1205,2,2,2,3,6,2818,962
66.5,1205,2,1,1,4,6,2819,962
67.0,1205,1,2,1,4,4,2819,964
67.5,1205,1,2,0,4,4,2819,965
68.0,1204,2,1,0,4,3,2820,966
68.5,1204,1,2,0,3,2,2821,967
69.0,1204,0,3,0,3,2,2821,967
69.5,1204,0,3,0,2,2,2822,967
70.0,1204,0,3,0,2,2,2822,967
70.5,1203,1,3,0,1,1,2823,968
71.0,1203,1,3,0,0,1,2823,969
71.5,1203,0,3,0,0,1,2824,969
72.0,1203,0,1,0,0,1,2826,969
72.5,1203,0,1,0,0,1,2826,969
73.0,1203,0,1,0,0,0,2826,970
73.5,1203,0,0,0,0,0,2827,970
