"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,835,1.67,1.67
2,29,47,1.6206896551724137,1.6453448275862068
3,30,38,1.2666666666666666,1.51911877394636
4,45,79,1.7555555555555555,1.578227969348659
5,55,60,1.0909090909090908,1.4807641936607454
6,54,80,1.4814814814814814,1.480883741630868
7,82,87,1.0609756097560976,1.4208968656487577
8,51,71,1.392156862745098,1.3812049888980575
9,84,99,1.1785714285714286,1.3180452422407742
10,31,34,1.096774193548387,1.293774888938163
11,55,47,0.8545454545454545,1.1650591602224343
12,44,36,0.8181818181818182,1.1260981212613954
13,68,47,0.6911764705882353,1.013197405419503
14,80,90,1.125,1.0223437468829177
15,123,108,0.8780487804878049,0.948899735131876
16,68,51,0.75,0.8876752453359575
17,88,87,0.9886363636363636,0.8722269839199541
18,73,57,0.7808219178082192,0.8616950501003491
19,95,71,0.7473684210526316,0.8515788505104653
20,72,50,0.6944444444444444,0.8520457039184952
21,113,73,0.6460176991150443,0.7836196609349301
22,72,65,0.9027777777777778,0.7871523748334976
23,93,78,0.8387096774193549,0.7998251858934056
24,54,29,0.5370370370370371,0.735310996379216
25,56,39,0.6964285714285714,0.7232548040392663
26,46,22,0.4782608695652174,0.6848108681124929
27,57,35,0.6140350877192983,0.6733238171517577
28,57,47,0.8245614035087719,0.6988300606365759
29,95,64,0.6736842105263158,0.6661024081720814
30,43,24,0.5581395348837209,0.6260209592384195
31,71,38,0.5352112676056338,0.6257601350339332
32,62,43,0.6935483870967742,0.6253486801293908
33,54,41,0.7592592592592593,0.6654913072285397
34,34,24,0.7058823529411765,0.6786123451173794
35,63,39,0.6190476190476191,0.6492532330515005
36,42,22,0.5238095238095238,0.6278425635205301
37,58,40,0.6896551724137931,0.6466305117391119
38,12,7,0.5833333333333334,0.6535050925573547
39,47,17,0.3617021276595745,0.6060984840663262
40,35,17,0.4857142857142857,0.5670206307027585
41,40,16,0.4,0.523323151711162
42,30,13,0.43333333333333335,0.49679253946626395
43,47,34,0.723404255319149,0.5253060725390676
44,35,13,0.37142857142857144,0.4798451295411788
45,48,20,0.4166666666666667,0.45603560573165497
46,25,11,0.44,0.4672210160660014
47,28,10,0.35714285714285715,0.4488536691272259
48,18,10,0.5555555555555556,0.4710758913494482
49,32,13,0.40625,0.4672068437304006
50,22,8,0.36363636363636365,0.41581143063285986
51,33,17,0.5151515151515151,0.43634327973613757
52,13,16,1.2307692307692308,0.5526436460365038
53,27,10,0.37037037037037035,0.542696556089414
54,18,3,0.16666666666666666,0.5154856717356725
55,23,9,0.391304347826087,0.49202121348860545
56,12,6,0.5,0.5054140706314626
57,21,6,0.2857142857142857,0.49428234521402287
58,21,13,0.6190476190476191,0.5091246457706091
59,23,10,0.43478260869565216,0.39541227118866934
60,11,8,0.7272727272727273,0.44639832217472036
61,23,16,0.6956521739130435,0.5219676803527742
62,8,9,1.125,0.6267813449490475
63,24,6,0.25,0.5910670592347618
64,10,9,0.9,0.6788221612755782
65,12,3,0.25,0.626101072840204
66,7,3,0.42857142857142855,0.6252137613938863
67,10,4,0.4,0.5784605146406395
68,7,0,0.0,0.4790816326530619
69,9,6,0.6666666666666666,0.41360544217687145
70,8,6,0.75,0.48503401360544285
71,10,4,0.4,0.41360544217687145
72,10,3,0.3,0.42074829931972857
73,8,2,0.25,0.39523809523809594
74,4,2,0.5,0.40952380952381023
75,11,3,0.2727272727272727,0.44848484848484915
76,9,5,0.5555555555555556,0.4326118326118333
77,5,4,0.8,0.43975468975469045
78,8,2,0.25,0.41832611832611905
79,6,1,0.16666666666666666,0.3992784992785
80,1,3,3.0,0.7921356421356428
81,10,3,0.3,0.7635642135642142
82,4,0,0.0,0.7246031746031754
83,5,2,0.4,0.7023809523809532
84,5,2,0.4,0.6452380952380962
85,8,1,0.125,0.6273809523809533
86,4,0,0.0,0.6035714285714294
87,6,1,0.16666666666666666,0.19880952380952469
88,4,2,0.5,0.22738095238095327
89,2,3,1.5,0.4416666666666676
90,3,1,0.3333333333333333,0.4321428571428581
91,3,2,0.6666666666666666,0.4702380952380962
92,2,0,0.0,0.4523809523809533
93,3,0,0.0,0.4523809523809533
95,2,1,0.5,0.500000000000001
96,1,1,1.0,0.5714285714285724
97,1,1,1.0,0.500000000000001
99,5,5,1.0,0.5952380952380963
100,1,0,0.0,0.5000000000000011
102,1,1,1.0,0.6428571428571439
103,1,1,1.0,0.7857142857142867
104,1,0,0.0,0.7142857142857153
105,4,1,0.25,0.6071428571428582
106,2,0,0.0,0.4642857142857153
107,1,0,0.0,0.32142857142857245
108,2,0,0.0,0.32142857142857245
109,3,1,0.3333333333333333,0.22619047619047722
110,1,0,0.0,0.08333333333333437
111,1,0,0.0,0.08333333333333437
112,2,0,0.0,0.04761904761904866
113,2,0,0.0,0.04761904761904866
115,1,2,2.0,0.33333333333333437
116,2,0,0.0,0.33333333333333437
117,1,0,0.0,0.28571428571428675
121,1,0,0.0,0.28571428571428675
129,1,0,0.0,0.28571428571428675
131,1,0,0.0,0.28571428571428675
132,1,1,1.0,0.4285714285714296
141,1,0,0.0,0.14285714285714388
