"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,373,66,61,0,0,0,0
1.5,4482,391,66,61,0,0,0,0
2.0,4453,340,86,96,10,0,15,0
2.5,4406,381,90,98,10,0,15,0
3.0,4354,363,109,106,30,1,37,0
3.5,4309,392,111,118,30,1,39,0
4.0,4236,375,133,144,46,6,60,0
4.5,4185,410,139,149,50,6,61,0
5.0,4103,411,146,161,62,17,99,1
5.5,4057,434,156,167,66,17,102,1
6.0,3983,417,170,169,90,26,141,4
6.5,3943,417,190,185,91,27,143,4
7.0,3875,415,182,189,107,36,186,10
7.5,3796,458,190,204,111,38,193,10
8.0,3684,484,191,210,128,47,240,16
8.5,3606,510,193,226,138,48,262,17
9.0,3497,547,199,218,152,60,301,26
9.5,3437,538,226,235,157,65,316,26
10.0,3348,555,229,230,161,75,366,36
10.5,3270,573,242,232,182,78,387,36
11.0,3172,575,247,233,187,78,456,52
11.5,3101,581,249,242,197,84,494,52
12.0,3008,582,241,252,200,98,556,63
12.5,2958,568,254,252,223,100,579,66
13.0,2900,540,259,252,231,102,633,83
13.5,2851,526,257,253,241,112,675,85
14.0,2787,484,271,263,236,118,734,107
14.5,2705,509,276,255,243,124,776,112
15.0,2611,520,266,259,244,136,842,122
15.5,2553,507,271,281,237,147,876,128
16.0,2477,491,282,280,247,151,931,141
16.5,2435,469,277,285,247,157,978,152
17.0,2360,467,275,275,243,167,1043,170
17.5,2313,453,279,278,245,170,1082,180
18.0,2248,440,274,272,248,168,1150,200
18.5,2197,440,274,253,264,167,1193,212
19.0,2129,434,264,253,261,164,1264,231
19.5,2096,418,249,244,270,167,1312,244
20.0,2047,380,250,241,269,169,1380,264
20.5,2015,355,251,237,277,174,1422,269
21.0,1975,335,226,223,273,181,1496,291
21.5,1943,319,231,217,271,176,1538,305
22.0,1889,313,231,201,264,184,1594,324
22.5,1853,315,208,198,244,197,1650,335
23.0,1811,302,202,179,246,186,1711,363
23.5,1783,292,197,171,238,188,1753,378
24.0,1749,270,189,174,224,183,1806,405
24.5,1724,260,194,165,220,185,1839,413
25.0,1694,231,193,155,222,177,1892,436
25.5,1673,219,190,146,219,171,1932,450
26.0,1642,208,175,136,210,166,1991,472
26.5,1628,198,158,135,191,165,2032,493
27.0,1597,199,148,121,176,161,2082,516
27.5,1587,187,138,119,166,158,2117,528
28.0,1562,176,131,118,150,147,2168,548
28.5,1545,179,118,111,149,137,2196,565
29.0,1525,160,112,118,134,133,2234,584
29.5,1507,157,114,111,131,125,2258,597
30.0,1492,148,108,98,128,110,2299,617
30.5,1481,138,96,99,126,103,2328,629
31.0,1464,132,94,90,133,92,2349,646
31.5,1456,119,93,93,129,94,2363,653
32.0,1433,121,84,86,119,95,2397,665
32.5,1421,113,89,79,113,100,2415,670
33.0,1409,101,83,82,112,90,2439,684
33.5,1399,103,80,75,110,85,2456,692
34.0,1375,112,60,71,107,79,2494,702
34.5,1364,114,60,65,103,79,2507,708
35.0,1353,103,60,61,91,87,2530,715
35.5,1343,100,55,62,81,83,2551,725
36.0,1331,98,53,56,77,84,2566,735
36.5,1321,94,51,55,77,83,2579,740
37.0,1312,90,49,55,73,81,2592,748
37.5,1305,89,46,52,72,78,2603,755
38.0,1295,77,48,54,67,78,2617,764
38.5,1289,73,45,49,71,71,2630,772
39.0,1284,58,48,47,71,59,2646,787
39.5,1281,49,49,51,67,56,2653,794
40.0,1270,53,50,38,66,56,2665,802
40.5,1263,53,47,36,62,56,2677,806
41.0,1256,52,39,33,58,52,2695,815
41.5,1249,53,37,25,56,53,2707,820
42.0,1245,44,37,25,52,51,2721,825
42.5,1241,42,33,25,48,46,2730,835
43.0,1235,41,32,22,41,47,2739,843
43.5,1232,40,33,22,38,42,2744,849
44.0,1223,43,31,18,41,38,2752,854
44.5,1222,37,31,18,38,36,2760,858
45.0,1219,32,28,21,34,36,2767,863
45.5,1217,28,31,21,32,35,2770,866
46.0,1214,25,27,23,24,36,2781,870
46.5,1211,25,26,21,26,36,2785,870
47.0,1208,24,25,19,25,36,2791,872
47.5,1205,24,25,17,26,30,2795,878
48.0,1202,21,23,16,28,26,2803,881
48.5,1200,21,24,15,26,29,2804,881
49.0,1197,20,23,12,25,21,2812,890
49.5,1195,21,20,12,23,20,2818,891
50.0,1192,20,20,11,19,19,2824,895
50.5,1189,20,18,13,17,17,2828,898
51.0,1187,19,14,12,15,18,2836,899
51.5,1187,15,13,12,15,15,2840,903
52.0,1185,13,14,12,14,14,2843,905
52.5,1183,15,11,11,14,14,2846,906
53.0,1181,16,10,11,12,13,2849,908
53.5,1180,15,11,12,10,14,2849,909
54.0,1177,15,9,11,10,9,2856,913
54.5,1177,12,7,11,11,8,2859,915
55.0,1177,11,7,10,11,8,2860,916
55.5,1176,12,5,8,11,10,2862,916
56.0,1175,12,3,9,9,11,2864,917
56.5,1175,11,3,8,10,11,2864,918
57.0,1174,9,3,8,11,10,2865,920
57.5,1173,8,4,9,8,10,2866,922
58.0,1172,8,4,8,10,8,2867,923
58.5,1171,9,4,6,11,5,2869,925
59.0,1171,6,5,6,10,7,2870,925
59.5,1169,5,6,7,9,7,2871,926
60.0,1166,7,5,6,8,8,2873,927
60.5,1166,7,5,6,8,8,2873,927
61.0,1165,8,4,4,8,8,2875,928
61.5,1165,7,4,3,7,9,2877,928
62.0,1165,6,3,3,6,8,2880,929
62.5,1165,6,1,2,7,6,2882,931
63.0,1165,4,2,3,6,7,2882,931
63.5,1165,4,2,2,5,7,2883,932
64.0,1164,4,3,0,7,7,2883,932
64.5,1164,4,3,0,7,7,2883,932
65.0,1164,3,3,0,7,6,2885,932
65.5,1164,2,4,0,5,7,2885,933
66.0,1164,2,2,0,2,6,2889,935
66.5,1164,1,1,1,2,6,2890,935
67.0,1164,1,1,1,2,3,2890,938
67.5,1164,1,1,0,3,3,2890,938
68.0,1163,2,1,0,3,3,2890,938
68.5,1163,2,1,0,3,3,2890,938
69.0,1163,2,1,0,3,3,2890,938
69.5,1163,2,0,0,2,4,2891,938
70.0,1163,2,0,0,1,4,2892,938
70.5,1163,2,0,0,0,5,2892,938
71.0,1163,1,0,1,0,4,2892,939
71.5,1163,1,0,1,0,2,2892,941
72.0,1163,1,0,1,0,2,2892,941
72.5,1163,1,0,1,0,1,2892,942
73.0,1163,0,1,1,0,1,2892,942
73.5,1163,0,1,1,0,0,2893,942
74.0,1163,0,1,1,0,0,2893,942
74.5,1163,0,1,1,0,0,2893,942
75.0,1162,1,1,1,0,0,2893,942
75.5,1162,1,1,1,0,0,2893,942
76.0,1162,1,1,1,0,0,2893,942
76.5,1162,1,1,1,0,0,2893,942
77.0,1162,1,1,1,0,0,2893,942
77.5,1162,1,1,1,0,0,2893,942
78.0,1162,0,1,2,0,0,2893,942
78.5,1162,0,1,2,0,0,2893,942
79.0,1162,0,0,1,1,0,2894,942
79.5,1162,0,0,1,1,0,2894,942
80.0,1162,0,0,1,1,0,2894,942
80.5,1162,0,0,1,1,0,2894,942
81.0,1162,0,0,0,1,0,2895,942
81.5,1162,0,0,0,1,0,2895,942
82.0,1162,0,0,0,1,0,2895,942
82.5,1162,0,0,0,1,0,2895,942
83.0,1162,0,0,0,1,0,2895,942
83.5,1162,0,0,0,1,0,2895,942
84.0,1162,0,0,0,1,0,2895,942
84.5,1162,0,0,0,1,0,2895,942
85.0,1162,0,0,0,0,1,2895,942
85.5,1162,0,0,0,0,1,2895,942
86.0,1162,0,0,0,0,1,2895,942
86.5,1162,0,0,0,0,1,2895,942
87.0,1162,0,0,0,0,1,2895,942
87.5,1162,0,0,0,0,1,2895,942
88.0,1162,0,0,0,0,0,2895,943
