"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,821,1.642,1.642
2,19,37,1.9473684210526316,1.7946842105263157
3,44,48,1.0909090909090908,1.5600925039872406
4,32,50,1.5625,1.5606943779904305
5,65,110,1.6923076923076923,1.5870170408538828
6,48,58,1.2083333333333333,1.5239030896004582
7,58,88,1.5172413793103448,1.5229514167018705
8,49,50,1.0204081632653061,1.4341525828826287
9,93,141,1.5161290322580645,1.3725469559119763
10,48,40,0.8333333333333334,1.3357504191154395
11,66,62,0.9393939393939394,1.2467352676002879
12,43,31,0.7209302325581395,1.1079670590646373
13,68,48,0.7058823529411765,1.0361883475800435
14,75,69,0.92,0.9508681505357087
15,105,116,1.1047619047619048,0.9629186850352227
16,89,86,0.9662921348314607,0.8843705568314222
17,107,96,0.897196261682243,0.8934938323098379
18,76,64,0.8421052631578947,0.879595449990403
19,94,73,0.776595744680851,0.8875476660079331
20,63,64,1.0158730158730158,0.9318320464267673
21,87,70,0.8045977011494253,0.915346003733828
22,60,41,0.6833333333333333,0.855141922101175
23,93,77,0.8279569892473119,0.8353797584462966
24,32,19,0.59375,0.7920302924916905
25,56,30,0.5357142857142857,0.7482601528568892
26,37,20,0.5405405405405406,0.7145379808368448
27,74,38,0.5135135135135135,0.6427723376426302
28,56,42,0.75,0.6349726660498552
29,104,55,0.5288461538461539,0.6129030689802581
30,57,55,0.9649122807017544,0.632468110616607
31,83,51,0.6144578313253012,0.6354263722345072
32,53,34,0.6415094339622641,0.6505399648413613
33,64,41,0.640625,0.6648377447641413
34,49,32,0.6530612244897959,0.6847731320464673
35,66,35,0.5303030303030303,0.653387850661186
36,53,22,0.41509433962264153,0.6371375914863985
37,58,30,0.5172413793103449,0.5731846055733401
38,35,18,0.5142857142857142,0.5588743031391133
39,43,14,0.32558139534883723,0.5137417261943381
40,25,19,0.76,0.5307952976229096
41,52,21,0.40384615384615385,0.49519314467381786
42,35,18,0.5142857142857142,0.49290495667134415
43,50,23,0.46,0.4993200510109668
44,29,24,0.8275862068965517,0.543655026380425
45,50,28,0.56,0.550185638625323
46,29,17,0.5862068965517241,0.5874178530828783
47,37,20,0.5405405405405406,0.5560665017315269
48,35,11,0.3142857142857143,0.5432721532228927
49,30,12,0.4,0.5269456226106478
50,34,20,0.5882352941176471,0.5452649503417402
51,29,14,0.4827586206896552,0.4960038665978978
52,16,8,0.5,0.48743243802646924
53,34,17,0.5,0.4751171670905086
54,17,7,0.4117647058823529,0.4567206192821961
55,24,8,0.3333333333333333,0.45944170771757026
56,15,4,0.26666666666666666,0.4403940886699512
57,14,9,0.6428571428571429,0.4481972099184506
58,11,12,1.0909090909090908,0.5350758485212271
59,20,14,0.7,0.5636472770926557
60,12,8,0.6666666666666666,0.5874568009021796
61,22,6,0.2727272727272727,0.5675943104514538
62,13,10,0.7692307692307693,0.6298653727225162
63,20,8,0.4,0.6489129917701353
64,14,9,0.6428571428571429,0.6489129917701353
65,17,6,0.35294117647058826,0.5434890039932062
66,7,2,0.2857142857142857,0.48430533052381847
67,8,3,0.375,0.44263866385715184
68,4,2,0.5,0.47510619632468426
69,15,10,0.6666666666666666,0.4604541816726696
70,10,7,0.7,0.5033113245298124
71,10,3,0.3,0.4543317326930777
72,6,7,1.1666666666666667,0.5705782312925175
73,9,3,0.3333333333333333,0.5773809523809529
74,10,1,0.1,0.5380952380952386
75,11,3,0.2727272727272727,0.5056277056277061
76,8,4,0.5,0.4818181818181823
77,16,12,0.75,0.4889610389610395
78,6,0,0.0,0.44610389610389667
79,6,3,0.5,0.3508658008658014
80,2,0,0.0,0.3032467532467537
81,9,6,0.6666666666666666,0.38419913419913465
82,2,2,1.0,0.4880952380952385
83,5,1,0.2,0.4452380952380957
84,8,3,0.375,0.3916666666666671
85,8,3,0.375,0.4452380952380957
86,7,3,0.42857142857142855,0.4350340136054426
87,9,2,0.2222222222222222,0.4667800453514744
88,2,0,0.0,0.37154195011337915
89,3,1,0.3333333333333333,0.2763038548752839
90,3,1,0.3333333333333333,0.29535147392290295
91,2,0,0.0,0.2417800453514744
92,2,0,0.0,0.18820861678004583
93,4,3,0.75,0.2341269841269846
94,5,2,0.4,0.25952380952381
95,3,3,1.0,0.40238095238095284
96,4,1,0.25,0.3904761904761909
97,3,0,0.0,0.3428571428571433
98,1,0,0.0,0.3428571428571433
99,3,0,0.0,0.3428571428571433
100,3,2,0.6666666666666666,0.3309523809523814
101,3,2,0.6666666666666666,0.36904761904761946
102,3,1,0.3333333333333333,0.2738095238095242
103,3,0,0.0,0.23809523809523853
105,2,0,0.0,0.23809523809523853
106,2,0,0.0,0.23809523809523853
107,2,0,0.0,0.23809523809523853
108,1,0,0.0,0.1428571428571433
109,1,0,0.0,0.04761904761904807
110,1,0,0.0,0.0
113,1,0,0.0,0.0
114,2,0,0.0,0.0
115,1,0,0.0,0.0
119,1,0,0.0,0.0
123,1,0,0.0,0.0
126,1,0,0.0,0.0
