"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,397,45,58,0,0,0,0
1.5,4481,416,45,58,0,0,0,0
2.0,4437,367,83,94,12,0,7,0
2.5,4405,395,86,95,12,0,7,0
3.0,4340,376,104,123,28,2,27,0
3.5,4292,410,111,128,28,2,29,0
4.0,4234,375,125,146,57,5,57,1
4.5,4185,401,132,159,58,5,59,1
5.0,4092,396,160,170,82,13,86,1
5.5,4044,417,170,178,84,13,93,1
6.0,3978,394,170,189,94,24,149,2
6.5,3935,415,179,193,97,25,154,2
7.0,3867,377,186,211,116,34,202,7
7.5,3792,419,203,213,124,35,206,8
8.0,3687,451,203,193,152,45,255,14
8.5,3598,490,215,210,157,46,269,15
9.0,3491,528,202,198,169,55,336,21
9.5,3415,541,217,219,177,57,352,22
10.0,3321,562,209,211,195,62,404,36
10.5,3258,559,211,238,207,67,424,36
11.0,3171,565,209,238,206,82,477,52
11.5,3111,575,210,237,223,89,502,53
12.0,3018,597,208,243,214,93,556,71
12.5,2986,565,217,242,235,93,584,78
13.0,2930,519,223,256,243,98,635,96
13.5,2893,485,231,264,251,102,674,100
14.0,2819,469,232,265,249,108,739,119
14.5,2763,478,224,264,261,117,771,122
15.0,2659,491,224,285,246,131,830,134
15.5,2602,491,233,286,242,141,863,142
16.0,2519,489,239,274,239,144,938,158
16.5,2466,484,247,274,237,151,973,168
17.0,2402,474,239,266,242,153,1037,187
17.5,2353,468,237,266,236,163,1080,197
18.0,2287,446,237,262,237,171,1141,219
18.5,2234,447,236,266,234,182,1175,226
19.0,2176,422,248,253,231,181,1241,248
19.5,2141,404,239,255,224,191,1288,258
20.0,2098,368,254,242,217,184,1353,284
20.5,2073,348,251,233,236,168,1383,308
21.0,2021,342,244,206,245,156,1454,332
21.5,1986,336,245,191,262,153,1483,344
22.0,1936,320,234,197,245,149,1550,369
22.5,1907,305,224,191,245,157,1595,376
23.0,1857,309,207,188,240,155,1646,398
23.5,1828,296,200,189,227,162,1694,404
24.0,1791,282,187,191,211,169,1744,425
24.5,1756,291,178,179,204,172,1780,440
25.0,1726,272,175,163,210,169,1824,461
25.5,1692,267,173,158,204,160,1861,485
26.0,1663,240,178,144,193,156,1917,509
26.5,1647,216,184,140,192,155,1945,521
27.0,1613,212,179,129,185,149,1988,545
27.5,1596,205,170,126,168,147,2027,561
28.0,1572,200,155,115,165,142,2069,582
28.5,1557,191,147,103,174,131,2098,599
29.0,1543,170,127,106,164,118,2154,618
29.5,1532,158,122,105,157,111,2182,633
30.0,1512,143,118,101,147,107,2223,649
30.5,1500,135,112,95,142,109,2246,661
31.0,1478,128,111,97,135,107,2272,672
31.5,1465,122,101,100,128,104,2296,684
32.0,1445,118,88,95,126,103,2327,698
32.5,1431,111,92,93,120,101,2345,707
33.0,1414,111,88,93,110,92,2369,723
33.5,1407,106,81,86,111,80,2392,737
34.0,1399,96,72,82,109,71,2421,750
34.5,1395,86,73,80,99,80,2433,754
35.0,1380,86,63,74,99,83,2451,764
35.5,1370,86,59,71,95,78,2466,775
36.0,1360,81,62,59,96,75,2483,784
36.5,1354,77,56,54,94,74,2499,792
37.0,1345,67,56,49,93,73,2517,800
37.5,1335,72,54,48,88,66,2528,809
38.0,1324,69,48,50,78,65,2548,818
38.5,1316,67,45,52,77,62,2557,824
39.0,1300,68,48,47,77,54,2573,833
39.5,1294,67,44,46,75,53,2584,837
40.0,1288,62,48,36,70,57,2594,845
40.5,1286,58,47,29,72,59,2602,847
41.0,1277,54,39,35,61,56,2622,856
41.5,1275,49,39,34,60,48,2632,863
42.0,1270,46,35,30,61,42,2644,872
42.5,1262,48,31,32,53,45,2654,875
43.0,1254,50,24,29,52,42,2666,883
43.5,1247,50,26,27,49,40,2673,888
44.0,1238,52,24,28,39,44,2684,891
44.5,1236,50,23,26,37,40,2692,896
45.0,1233,45,27,24,36,41,2695,899
45.5,1230,45,28,23,36,38,2698,902
46.0,1228,35,30,24,36,37,2705,905
46.5,1226,32,26,27,30,37,2712,910
47.0,1222,31,27,23,28,35,2720,914
47.5,1217,34,26,21,28,33,2723,918
48.0,1214,33,25,18,29,27,2730,924
48.5,1210,34,23,16,27,28,2735,927
49.0,1207,31,25,15,23,30,2740,929
49.5,1206,25,28,14,23,30,2744,930
50.0,1203,23,23,14,18,25,2759,935
50.5,1200,23,21,11,20,25,2763,937
51.0,1197,22,17,11,20,23,2769,941
51.5,1194,23,17,11,20,22,2770,943
52.0,1191,23,17,13,15,21,2775,945
52.5,1191,18,17,16,12,22,2778,946
53.0,1189,15,13,18,10,21,2787,947
53.5,1187,14,14,16,10,18,2790,951
54.0,1185,15,12,12,14,17,2793,952
54.5,1184,14,12,9,17,13,2797,954
55.0,1183,13,9,10,15,14,2801,955
55.5,1182,13,10,8,14,16,2801,956
56.0,1182,10,12,9,14,12,2801,960
56.5,1182,7,11,11,11,12,2804,962
57.0,1181,8,10,10,11,11,2806,963
57.5,1179,9,8,10,10,13,2808,963
58.0,1178,8,9,6,13,12,2810,964
58.5,1178,8,8,5,11,13,2813,964
59.0,1178,5,7,6,8,15,2816,965
59.5,1178,4,8,5,6,18,2816,965
60.0,1177,4,6,6,5,16,2819,967
60.5,1177,4,3,4,6,13,2822,971
61.0,1177,3,2,5,4,13,2825,971
61.5,1177,1,3,5,4,12,2826,972
62.0,1176,2,3,4,4,13,2826,972
62.5,1176,2,3,4,4,11,2826,974
63.0,1176,1,3,3,4,9,2828,976
63.5,1175,2,3,3,3,7,2829,978
64.0,1175,1,3,3,4,6,2829,979
64.5,1175,1,3,3,4,4,2831,979
65.0,1175,1,3,0,5,5,2831,980
65.5,1175,0,3,1,5,4,2831,981
66.0,1175,0,2,1,5,4,2832,981
66.5,1175,0,2,1,5,3,2832,982
67.0,1175,0,2,1,5,1,2833,983
67.5,1175,0,0,0,5,2,2835,983
68.0,1175,0,0,0,5,1,2835,984
68.5,1175,0,0,0,4,2,2835,984
69.0,1175,0,0,0,2,4,2835,984
69.5,1175,0,0,0,2,4,2835,984
70.0,1175,0,0,0,1,5,2835,984
70.5,1175,0,0,0,1,4,2835,985
71.0,1175,0,0,0,1,3,2835,986
71.5,1175,0,0,0,1,3,2835,986
72.0,1175,0,0,0,0,2,2835,988
72.5,1175,0,0,0,0,2,2835,988
73.0,1175,0,0,0,0,1,2835,989
73.5,1175,0,0,0,0,1,2835,989
74.0,1175,0,0,0,0,1,2835,989
74.5,1175,0,0,0,0,0,2835,990
