"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,798,1.596,1.596
2,22,26,1.1818181818181819,1.3889090909090909
3,32,48,1.5,1.4259393939393938
4,33,59,1.7878787878787878,1.5164242424242425
5,57,74,1.2982456140350878,1.4727885167464116
6,50,81,1.62,1.4973237639553432
7,65,93,1.4307692307692308,1.4878159735001844
8,53,66,1.2452830188679245,1.4377135476241736
9,82,96,1.170731707317073,1.4361297655525864
10,33,18,0.5454545454545454,1.29976612918895
11,62,63,1.0161290322580645,1.1895161641002754
12,31,31,1.0,1.1469096478095486
13,65,59,0.9076923076923077,1.0451514060513067
14,50,68,1.36,1.0350415159414168
15,101,98,0.9702970297029703,0.9957578032035662
16,67,76,1.1343283582089552,0.9905573247595495
17,85,98,1.1529411764705881,1.077341129190413
18,69,70,1.0144927536231885,1.0771073750997162
19,116,96,0.8275862068965517,1.052476833227795
20,69,67,0.9710144927536232,1.0615228596651256
21,103,89,0.8640776699029126,0.9906768125083988
22,65,60,0.9230769230769231,0.9839310829903921
23,95,67,0.7052631578947368,0.9226360543740751
24,40,27,0.675,0.8543587434497054
25,68,32,0.47058823529411764,0.7766580979741239
26,42,27,0.6428571428571429,0.7502682316827798
27,70,41,0.5857142857142857,0.6952253449628744
28,71,47,0.6619718309859155,0.6663530822604463
29,104,63,0.6057692307692307,0.6210234119307759
30,59,42,0.711864406779661,0.6219664474857651
31,68,36,0.5294117647058824,0.601168128158034
32,60,32,0.5333333333333333,0.6101317135922076
33,82,45,0.5487804878048781,0.596692191441884
34,45,15,0.3333333333333333,0.5606377696731765
35,65,35,0.5384615384615384,0.5429934421696941
36,44,20,0.45454545454545453,0.5213900455662975
37,65,36,0.5538461538461539,0.49881600943293936
38,33,18,0.5454545454545454,0.501107835254177
39,50,35,0.7,0.5249173590637009
40,35,14,0.4,0.503663003663004
41,37,20,0.5405405405405406,0.5332640332640336
42,34,20,0.5882352941176471,0.5403745697863348
43,50,24,0.48,0.5440109334226986
44,29,13,0.4482758620689655,0.5289294631688145
45,39,19,0.48717948717948717,0.5206044548438062
46,28,23,0.8214285714285714,0.5379513936193164
47,32,19,0.59375,0.5656299650478879
48,23,10,0.43478260869565216,0.5505216890700467
49,43,19,0.4418604651162791,0.5296109992127084
50,20,6,0.3,0.5038967134984227
51,34,19,0.5588235294117647,0.5196892374045369
52,19,10,0.5263157894736842,0.5252801377322793
53,23,7,0.30434782608695654,0.4514114598263343
54,25,15,0.6,0.4523043169691915
55,29,9,0.3103448275862069,0.43452749109641353
56,14,7,0.5,0.44283313893694515
57,19,11,0.5789473684210527,0.4826827629970955
58,19,14,0.7368421052631579,0.5081139881187232
59,18,10,0.5555555555555556,0.5122910975589905
60,22,15,0.6818181818181818,0.5662154340920227
61,29,15,0.5172413793103449,0.5543927739935005
62,10,6,0.6,0.595772084338328
63,13,5,0.38461538461538464,0.5792885678548115
64,10,1,0.1,0.5108675152232326
65,17,11,0.6470588235294118,0.4980413321184117
66,6,4,0.6666666666666666,0.5139143479914275
67,12,7,0.5833333333333334,0.4998450839221635
68,16,3,0.1875,0.4527391725921142
69,13,9,0.6923076923076923,0.46592598577892735
70,10,0,0.0,0.41098093083387244
71,13,4,0.3076923076923077,0.44065126050420206
72,13,6,0.46153846153846156,0.41414835164835206
73,14,5,0.35714285714285715,0.36993066457352214
74,8,5,0.625,0.37588304552590307
75,13,9,0.6923076923076923,0.44799843014128765
76,5,2,0.4,0.40624018838304593
77,8,8,1.0,0.5490973312401888
78,7,5,0.7142857142857143,0.6071821036106755
79,10,6,0.6,0.6269623233908952
80,3,2,0.6666666666666666,0.6711800104657252
81,4,4,1.0,0.7247514390371538
82,2,1,0.5,0.6972789115646263
83,7,1,0.14285714285714285,0.6605442176870753
84,9,2,0.2222222222222222,0.5494331065759642
85,10,6,0.6,0.5331065759637192
86,5,2,0.4,0.5045351473922907
87,8,4,0.5,0.48072562358276694
88,4,2,0.5,0.40929705215419554
89,4,1,0.25,0.3735827664399098
90,2,0,0.0,0.3531746031746037
91,4,1,0.25,0.35714285714285765
92,2,1,0.5,0.34285714285714336
93,5,3,0.6,0.37142857142857194
95,3,1,0.3333333333333333,0.34761904761904816
96,2,1,0.5,0.34761904761904816
97,2,0,0.0,0.31190476190476246
98,3,0,0.0,0.31190476190476246
99,4,1,0.25,0.31190476190476246
100,1,1,1.0,0.38333333333333386
101,3,1,0.3333333333333333,0.3452380952380958
102,3,1,0.3333333333333333,0.3452380952380958
103,2,0,0.0,0.27380952380952434
104,3,0,0.0,0.27380952380952434
105,4,0,0.0,0.27380952380952434
106,3,1,0.3333333333333333,0.2857142857142863
107,3,2,0.6666666666666666,0.23809523809523864
108,1,0,0.0,0.19047619047619105
109,2,1,0.5,0.21428571428571486
110,1,1,1.0,0.3571428571428577
113,1,0,0.0,0.3571428571428577
114,2,1,0.5,0.42857142857142916
115,3,0,0.0,0.3809523809523815
119,1,0,0.0,0.2857142857142863
140,1,1,1.0,0.42857142857142916
145,1,0,0.0,0.3571428571428577
146,1,2,2.0,0.5000000000000006
153,1,0,0.0,0.5000000000000006
155,2,0,0.0,0.4285714285714291
