"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,387,56,57,0,0,0,0
1.5,4474,413,56,57,0,0,0,0
2.0,4437,353,91,93,14,0,12,0
2.5,4400,384,96,94,14,0,12,0
3.0,4348,360,114,109,34,2,33,0
3.5,4303,393,114,118,34,2,36,0
4.0,4238,364,127,140,58,5,67,1
4.5,4194,392,135,144,61,5,68,1
5.0,4118,382,146,158,74,18,101,3
5.5,4075,407,157,160,76,19,103,3
6.0,4018,382,170,160,97,30,140,3
6.5,3974,388,185,173,100,30,146,4
7.0,3910,356,190,179,112,38,207,8
7.5,3841,383,200,193,118,38,218,9
8.0,3747,400,210,198,118,50,263,14
8.5,3687,418,215,206,129,52,278,15
9.0,3585,458,200,196,138,62,340,21
9.5,3530,469,205,207,140,66,362,21
10.0,3444,486,199,199,152,74,415,31
10.5,3383,497,213,210,157,78,430,32
11.0,3283,529,197,204,168,78,493,48
11.5,3228,516,218,217,174,80,516,51
12.0,3134,533,211,205,189,91,577,60
12.5,3104,507,207,211,201,91,615,64
13.0,3043,473,237,216,205,83,655,88
13.5,3005,453,239,219,211,92,691,90
14.0,2936,435,233,222,207,95,766,106
14.5,2870,455,221,216,218,97,816,107
15.0,2787,440,227,222,214,104,886,120
15.5,2729,447,232,218,223,112,913,126
16.0,2650,448,238,224,216,111,973,140
16.5,2598,432,250,235,215,116,1008,146
17.0,2543,411,252,219,219,125,1072,159
17.5,2489,416,254,212,230,126,1107,166
18.0,2415,430,241,205,232,123,1171,183
18.5,2377,406,243,225,229,126,1200,194
19.0,2309,396,236,229,219,136,1265,210
19.5,2272,396,217,212,236,137,1309,221
20.0,2232,371,205,195,238,136,1381,242
20.5,2197,366,206,188,238,148,1408,249
21.0,2146,349,202,197,228,143,1467,268
21.5,2113,349,198,185,221,153,1505,276
22.0,2057,339,193,181,214,145,1566,305
22.5,2021,335,186,180,204,150,1608,316
23.0,1981,313,175,193,188,159,1658,333
23.5,1960,293,170,194,194,158,1687,344
24.0,1918,281,157,191,189,159,1743,362
24.5,1894,272,161,182,190,152,1767,382
25.0,1853,266,157,174,182,151,1816,401
25.5,1828,261,149,167,174,148,1856,417
26.0,1795,246,150,156,186,137,1893,437
26.5,1779,224,147,153,180,142,1925,450
27.0,1758,198,143,153,173,137,1964,474
27.5,1737,192,136,152,163,139,1992,489
28.0,1714,181,127,136,167,137,2034,504
28.5,1696,174,124,139,151,140,2059,517
29.0,1671,176,120,117,151,141,2093,531
29.5,1650,177,112,117,147,134,2119,544
30.0,1619,180,108,101,140,134,2159,559
30.5,1607,160,113,103,147,125,2177,568
31.0,1588,143,111,111,134,118,2208,587
31.5,1575,144,101,98,133,119,2234,596
32.0,1558,130,94,97,120,118,2269,614
32.5,1549,128,81,91,123,114,2287,627
33.0,1529,121,79,89,121,112,2312,637
33.5,1519,112,79,88,120,115,2322,645
34.0,1503,109,66,85,116,113,2352,656
34.5,1489,112,61,82,105,100,2377,674
35.0,1477,109,58,72,103,90,2408,683
35.5,1468,108,60,70,95,84,2420,695
36.0,1457,98,63,66,94,81,2437,704
36.5,1449,92,64,66,94,77,2447,711
37.0,1434,87,59,71,85,70,2469,725
37.5,1426,84,58,65,83,66,2483,735
38.0,1420,76,52,59,77,64,2510,742
38.5,1416,70,51,53,75,67,2521,747
39.0,1405,67,47,49,75,61,2539,757
39.5,1401,65,48,44,71,59,2549,763
40.0,1388,64,46,41,69,58,2561,773
40.5,1387,54,53,36,67,54,2568,781
41.0,1375,53,56,34,62,54,2580,786
41.5,1371,53,51,28,64,54,2590,789
42.0,1368,49,49,26,61,51,2601,795
42.5,1363,46,50,28,53,51,2610,799
43.0,1354,50,46,24,47,52,2623,804
43.5,1350,49,40,24,42,51,2636,808
44.0,1345,48,36,22,38,46,2650,815
44.5,1342,48,29,21,35,46,2662,817
45.0,1336,39,38,18,34,40,2670,825
45.5,1334,39,34,17,31,36,2679,830
46.0,1331,37,25,16,31,32,2693,835
46.5,1331,34,24,17,28,29,2699,838
47.0,1327,34,19,12,28,30,2710,840
47.5,1327,32,18,11,28,30,2712,842
48.0,1327,18,24,13,25,28,2719,846
48.5,1323,19,25,14,23,26,2723,847
49.0,1315,22,25,15,17,28,2728,850
49.5,1312,21,24,15,17,21,2735,855
50.0,1308,22,20,14,12,23,2744,857
50.5,1306,21,20,15,13,22,2746,857
51.0,1303,17,18,16,12,16,2757,861
51.5,1302,17,17,16,12,15,2758,863
52.0,1301,14,17,16,11,13,2763,865
52.5,1298,15,16,16,12,14,2764,865
53.0,1298,15,9,14,10,11,2775,868
53.5,1297,14,8,14,12,9,2777,869
54.0,1294,16,7,12,12,9,2780,870
54.5,1293,17,6,11,11,10,2781,871
55.0,1291,13,8,12,11,10,2784,871
55.5,1291,10,10,12,11,7,2785,874
56.0,1290,10,7,10,12,8,2789,874
56.5,1289,10,6,9,12,9,2791,874
57.0,1289,9,5,10,10,8,2793,876
57.5,1289,8,4,9,7,11,2796,876
58.0,1289,6,4,9,6,10,2798,878
58.5,1288,5,5,8,8,7,2798,881
59.0,1286,7,5,6,8,4,2799,885
59.5,1285,7,5,5,8,5,2800,885
60.0,1285,5,5,6,6,5,2802,886
60.5,1285,5,5,5,7,5,2802,886
61.0,1285,5,3,2,10,4,2804,887
61.5,1285,3,4,3,8,4,2805,888
62.0,1285,3,4,2,9,4,2805,888
62.5,1285,3,3,1,10,3,2806,889
63.0,1285,2,4,1,9,3,2806,890
63.5,1285,1,5,1,9,3,2806,890
64.0,1285,1,5,1,8,4,2806,890
64.5,1285,1,4,1,6,5,2808,890
65.0,1282,3,3,2,6,4,2809,891
65.5,1282,3,1,2,3,5,2812,892
66.0,1282,3,1,1,3,5,2812,893
66.5,1282,3,1,0,4,5,2812,893
67.0,1282,2,1,1,3,6,2812,893
67.5,1281,3,1,1,3,5,2813,893
68.0,1280,3,2,1,2,6,2813,893
68.5,1280,3,2,1,2,6,2813,893
69.0,1280,2,2,2,2,6,2813,893
69.5,1280,2,2,2,2,6,2813,893
70.0,1280,2,2,2,2,5,2813,894
70.5,1280,2,2,2,2,5,2813,894
71.0,1280,1,1,3,1,6,2814,894
71.5,1279,2,1,3,1,4,2814,896
72.0,1279,2,1,1,3,2,2815,897
72.5,1279,2,1,1,3,2,2815,897
73.0,1279,2,1,0,4,1,2815,898
73.5,1279,2,1,0,3,2,2815,898
74.0,1279,2,1,0,2,3,2815,898
74.5,1279,1,2,0,2,3,2815,898
75.0,1279,1,1,0,1,1,2817,900
75.5,1279,1,1,0,1,1,2817,900
76.0,1279,1,1,0,0,2,2817,900
76.5,1279,1,1,0,0,1,2817,901
77.0,1279,1,1,0,0,1,2817,901
77.5,1279,0,2,0,0,1,2817,901
78.0,1279,0,2,0,0,1,2817,901
78.5,1279,0,2,0,0,1,2817,901
79.0,1279,0,2,0,0,0,2817,902
79.5,1279,0,2,0,0,0,2817,902
80.0,1279,0,2,0,0,0,2817,902
80.5,1278,1,2,0,0,0,2817,902
81.0,1278,1,2,0,0,0,2817,902
81.5,1278,1,2,0,0,0,2817,902
82.0,1277,2,2,0,0,0,2817,902
82.5,1277,2,1,0,0,0,2818,902
83.0,1277,2,1,0,0,0,2818,902
83.5,1277,1,0,1,0,0,2819,902
84.0,1276,2,0,1,0,0,2819,902
84.5,1276,2,0,1,0,0,2819,902
85.0,1276,1,0,2,0,0,2819,902
85.5,1276,1,0,2,0,0,2819,902
86.0,1276,1,0,2,0,0,2819,902
86.5,1276,1,0,2,0,0,2819,902
87.0,1276,1,0,2,0,0,2819,902
87.5,1276,1,0,1,1,0,2819,902
88.0,1276,1,0,0,2,0,2819,902
88.5,1276,1,0,0,1,1,2819,902
89.0,1276,1,0,0,1,1,2819,902
89.5,1276,1,0,0,1,1,2819,902
90.0,1276,0,0,1,1,1,2819,902
90.5,1276,0,0,1,1,1,2819,902
91.0,1276,0,0,1,1,1,2819,902
91.5,1276,0,0,1,1,0,2819,903
92.0,1276,0,0,1,0,0,2820,903
92.5,1276,0,0,1,0,0,2820,903
93.0,1276,0,0,0,1,0,2820,903
93.5,1276,0,0,0,1,0,2820,903
94.0,1276,0,0,0,0,1,2820,903
94.5,1276,0,0,0,0,1,2820,903
95.0,1276,0,0,0,0,1,2820,903
95.5,1276,0,0,0,0,1,2820,903
96.0,1276,0,0,0,0,1,2820,903
96.5,1276,0,0,0,0,1,2820,903
97.0,1276,0,0,0,0,0,2820,904
