"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,800,1.6,1.6
2,19,25,1.3157894736842106,1.4578947368421054
3,33,43,1.303030303030303,1.406273258904838
4,28,46,1.6428571428571428,1.4654192298929143
5,46,65,1.4130434782608696,1.4549440795665052
6,46,55,1.1956521739130435,1.411728761957595
7,54,57,1.0555555555555556,1.3608468753287322
8,53,88,1.6603773584905661,1.3694722122559557
9,52,53,1.0192307692307692,1.3271066830483214
10,31,38,1.2258064516129032,1.3160747042744074
11,77,69,0.8961038961038961,1.2093956690239434
12,37,25,0.6756756756756757,1.104057411511773
13,64,57,0.890625,1.0604821009527667
14,53,73,1.3773584905660377,1.1064539488114071
15,77,89,1.155844155844156,1.0343777770047773
16,69,75,1.0869565217391304,1.0440528845059718
17,112,115,1.0267857142857142,1.0156213506020877
18,68,71,1.0441176470588236,1.0367661721670773
19,88,90,1.0227272727272727,1.0863449717458769
20,75,78,1.04,1.1076842574601626
21,96,64,0.6666666666666666,1.0061568540459667
22,80,80,1.0,0.9838934032110875
23,83,65,0.7831325301204819,0.9404899758369949
24,38,18,0.47368421052631576,0.861475475299938
25,54,33,0.6111111111111112,0.799617398735979
26,43,23,0.5348837209302325,0.7299254627649734
27,85,66,0.7764705882352941,0.6922784039414439
28,70,44,0.6285714285714286,0.6868362270706957
29,96,78,0.8125,0.6600505127849814
30,53,31,0.5849056603773585,0.6317323885359637
31,65,52,0.8,0.6783489298893471
32,60,34,0.5666666666666667,0.6719997235401406
33,72,47,0.6527777777777778,0.6888417316612185
34,53,33,0.6226415094339622,0.6668661489753139
35,74,50,0.6756756756756757,0.6735953271330636
36,47,19,0.40425531914893614,0.6152746584400545
37,81,37,0.4567901234567901,0.5969724388799733
38,32,15,0.46875,0.5496510103085448
39,43,21,0.4883720930232558,0.5384660712166289
40,32,12,0.375,0.4987835315340893
41,42,21,0.5,0.4812633159006661
42,30,18,0.6,0.47045250508985526
43,51,26,0.5098039215686274,0.48553087686409685
44,33,15,0.45454545454545453,0.4852102098767633
45,45,25,0.5555555555555556,0.49761100352755694
46,22,10,0.45454545454545453,0.49277862660215677
47,51,30,0.5882352941176471,0.5232408114761063
48,25,21,0.84,0.571812240047535
49,28,15,0.5357142857142857,0.5626285665781471
50,18,11,0.6111111111111112,0.5771010222270734
51,38,14,0.3684210526315789,0.5647975362393768
52,26,14,0.5384615384615384,0.5623555337973745
53,33,9,0.2727272727272727,0.5363815078233485
54,20,13,0.65,0.5452050372351132
55,19,14,0.7368421052631579,0.53046819512985
56,22,8,0.36363636363636365,0.505885634833004
57,32,13,0.40625,0.47661976181713095
58,21,15,0.7142857142857143,0.5260289991962931
59,29,21,0.7241379310344828,0.5525541981352852
60,17,9,0.5294117647058824,0.5892234112750866
61,24,14,0.5833333333333334,0.579699601751277
62,5,4,0.8,0.5887221581422545
63,15,3,0.2,0.5653455347656311
64,16,7,0.4375,0.5698098204799168
65,21,13,0.6190476190476191,0.5562043783030459
66,12,6,0.5,0.5241846738695484
67,19,6,0.3157894736842105,0.4936672037235953
68,11,4,0.36363636363636365,0.46228192233831394
69,15,5,0.3333333333333333,0.3956152556716473
70,11,5,0.45454545454545453,0.43197889203528367
71,18,6,0.3333333333333333,0.4170979396543313
72,12,8,0.6666666666666666,0.4239006607427666
73,4,5,1.25,0.5310435178856238
74,6,6,1.0,0.6287878787878795
75,14,5,0.35714285714285715,0.6278602350030927
76,3,1,0.3333333333333333,0.6278602350030927
77,11,4,0.36363636363636365,0.6148732220160797
78,8,3,0.375,0.6208256029684608
79,13,3,0.23076923076923078,0.5585545406973985
80,1,0,0.0,0.37998311212596997
81,7,0,0.0,0.2371259692688271
82,4,1,0.25,0.2218198468198475
83,11,8,0.7272727272727273,0.2780969030969038
84,6,4,0.6666666666666666,0.3213869463869471
85,5,3,0.6,0.3535298035298043
86,5,2,0.4,0.37770562770562843
87,7,4,0.5714285714285714,0.45933828076685285
88,3,2,0.6666666666666666,0.5545763760049481
89,2,0,0.0,0.5188620902906623
90,3,2,0.6666666666666666,0.5102040816326536
91,2,3,1.5,0.6292517006802727
92,4,2,0.5,0.6149659863945585
93,6,5,0.8333333333333334,0.6768707482993203
94,4,2,0.5,0.6666666666666672
95,4,1,0.25,0.6071428571428577
96,5,1,0.2,0.6357142857142862
97,8,2,0.25,0.5761904761904767
98,3,1,0.3333333333333333,0.40952380952380996
99,4,1,0.25,0.37380952380952426
100,2,2,1.0,0.39761904761904804
101,5,1,0.2,0.3547619047619052
102,3,2,0.6666666666666666,0.4142857142857147
103,3,0,0.0,0.3857142857142861
104,2,0,0.0,0.3500000000000004
105,1,0,0.0,0.30238095238095275
106,2,0,0.0,0.26666666666666705
107,5,2,0.4,0.18095238095238134
108,3,0,0.0,0.15238095238095276
109,1,0,0.0,0.05714285714285753
111,5,0,0.0,0.05714285714285753
113,1,0,0.0,0.05714285714285753
114,1,1,1.0,0.20000000000000037
115,2,0,0.0,0.20000000000000037
117,1,1,1.0,0.2857142857142861
118,3,0,0.0,0.2857142857142861
124,1,0,0.0,0.2857142857142861
137,1,0,0.0,0.2857142857142861
138,1,0,0.0,0.2857142857142861
156,1,0,0.0,0.14285714285714324
