1606608000	1420147	1431768	6.0
1606608000	1431768	1420147	3.0
1606780800	1426305	1408296	4.0
1606780800	1408296	1426305	2.0
1606867200	1420147	1409189	2.0
1606867200	1408296	1420147	4.0
1606867200	1409189	1420147	4.0
1606867200	1420147	1408296	8.0
