"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,375,56,69,0,0,0,0
1.5,4487,388,56,69,0,0,0,0
2.0,4441,345,93,95,18,0,8,0
2.5,4407,376,95,96,18,0,8,0
3.0,4349,347,118,113,41,4,28,0
3.5,4306,379,125,117,41,4,28,0
4.0,4240,363,142,133,53,9,59,1
4.5,4170,416,149,140,54,9,61,1
5.0,4086,419,159,149,73,17,94,3
5.5,4043,429,176,159,75,17,98,3
6.0,3984,405,183,165,92,28,138,5
6.5,3939,409,193,179,96,29,150,5
7.0,3864,395,201,187,109,40,195,9
7.5,3785,441,207,198,110,43,207,9
8.0,3668,464,195,203,133,48,272,17
8.5,3603,488,209,205,149,49,280,17
9.0,3508,500,216,195,156,59,338,28
9.5,3451,502,229,208,163,60,358,29
10.0,3333,545,230,214,172,61,405,40
10.5,3276,550,239,229,176,64,423,43
11.0,3176,558,254,237,180,73,468,54
11.5,3116,554,270,246,188,80,490,56
12.0,3009,582,265,239,200,89,550,66
12.5,2959,564,277,244,218,90,578,70
13.0,2869,557,265,253,221,90,663,82
13.5,2815,557,255,258,235,94,701,85
14.0,2738,538,252,261,228,106,779,98
14.5,2671,540,251,279,238,105,809,107
15.0,2564,569,252,264,258,101,867,125
15.5,2517,570,241,271,254,111,907,129
16.0,2453,516,259,289,235,121,975,152
16.5,2392,514,266,290,247,128,1006,157
17.0,2325,483,281,284,242,138,1072,175
17.5,2279,481,291,264,259,142,1100,184
18.0,2221,450,278,254,283,125,1178,211
18.5,2172,441,280,255,288,135,1210,219
19.0,2118,428,266,243,288,149,1277,231
19.5,2086,403,264,242,284,166,1317,238
20.0,2033,381,249,236,274,171,1396,260
20.5,1996,373,235,236,274,163,1448,275
21.0,1954,353,219,223,268,162,1527,294
21.5,1925,334,214,217,266,165,1575,304
22.0,1883,318,211,212,247,177,1628,324
22.5,1857,305,213,204,236,189,1658,338
23.0,1807,289,229,199,218,190,1710,358
23.5,1787,273,228,190,222,176,1749,375
24.0,1743,280,210,184,220,165,1802,396
24.5,1722,262,193,186,208,162,1858,409
25.0,1694,235,184,178,198,158,1917,436
25.5,1672,218,180,180,186,161,1949,454
26.0,1638,214,166,164,190,158,1997,473
26.5,1622,209,153,156,192,155,2029,484
27.0,1593,192,145,159,175,156,2078,502
27.5,1584,179,139,138,184,151,2105,520
28.0,1559,163,126,134,182,141,2149,546
28.5,1544,161,118,124,182,133,2179,559
29.0,1520,153,105,120,178,126,2220,578
29.5,1512,146,95,115,158,131,2250,593
30.0,1493,132,91,113,152,124,2281,614
30.5,1484,133,84,105,146,125,2302,621
31.0,1470,116,83,96,144,116,2338,637
31.5,1462,106,80,95,131,114,2362,650
32.0,1446,103,72,82,134,109,2391,663
32.5,1439,97,68,80,130,108,2406,672
33.0,1426,94,68,66,127,100,2435,684
33.5,1416,94,68,67,118,96,2445,696
34.0,1408,82,64,60,105,99,2473,709
34.5,1403,75,69,56,101,99,2481,716
35.0,1394,71,62,51,92,95,2508,727
35.5,1390,70,59,44,85,92,2521,739
36.0,1379,66,53,48,78,85,2541,750
36.5,1373,61,50,47,76,80,2553,760
37.0,1364,52,49,45,68,87,2567,768
37.5,1360,51,44,40,71,80,2576,778
38.0,1354,48,35,38,65,67,2598,795
38.5,1345,49,35,40,62,63,2606,800
39.0,1336,47,29,40,58,64,2622,804
39.5,1333,49,24,34,58,60,2634,808
40.0,1326,44,23,36,54,52,2645,820
40.5,1324,43,25,34,49,49,2651,825
41.0,1318,42,24,30,51,42,2663,830
41.5,1314,42,23,33,52,35,2665,836
42.0,1310,36,25,34,42,36,2676,841
42.5,1305,36,22,35,36,40,2683,843
43.0,1301,35,20,30,35,38,2693,848
43.5,1297,34,19,29,33,33,2699,856
44.0,1296,31,13,24,33,29,2709,865
44.5,1293,29,14,24,32,30,2712,866
45.0,1290,29,15,20,30,25,2720,871
45.5,1285,33,12,20,28,25,2723,874
46.0,1284,27,11,20,29,20,2732,877
46.5,1282,24,13,18,28,22,2735,878
47.0,1277,26,12,13,32,20,2742,878
47.5,1273,22,13,14,34,19,2746,879
48.0,1266,25,11,17,28,21,2750,882
48.5,1265,23,11,17,29,16,2752,887
49.0,1262,24,7,16,27,16,2759,889
49.5,1262,21,6,17,23,18,2761,892
50.0,1258,21,7,17,17,20,2764,896
50.5,1256,20,9,14,17,19,2765,900
51.0,1255,16,11,12,18,21,2767,900
51.5,1253,17,10,11,18,19,2770,902
52.0,1251,15,9,13,13,16,2778,905
52.5,1249,15,9,13,11,18,2779,906
53.0,1246,15,8,12,12,16,2783,908
53.5,1244,13,7,12,12,17,2786,909
54.0,1242,13,6,13,11,19,2787,909
54.5,1240,14,6,13,10,21,2787,909
55.0,1237,15,6,12,11,17,2788,914
55.5,1235,15,6,13,10,16,2790,915
56.0,1234,13,7,11,10,16,2793,916
56.5,1233,12,8,9,11,13,2794,920
57.0,1233,10,9,9,12,11,2795,921
57.5,1232,7,9,10,10,10,2797,925
58.0,1232,4,8,13,10,9,2798,926
58.5,1232,3,6,13,11,7,2801,927
59.0,1231,4,4,10,14,6,2803,928
59.5,1231,4,2,10,13,4,2807,929
60.0,1229,5,2,9,12,5,2809,929
60.5,1229,5,2,7,14,5,2809,929
61.0,1228,4,4,5,14,6,2809,930
61.5,1228,4,3,3,13,8,2811,930
62.0,1227,4,2,2,11,8,2814,932
62.5,1227,3,2,3,10,7,2815,933
63.0,1227,3,2,3,7,7,2817,934
63.5,1227,3,2,2,8,6,2817,935
64.0,1225,3,4,1,8,4,2819,936
64.5,1225,3,4,0,8,4,2820,936
65.0,1225,1,5,1,6,5,2820,937
65.5,1225,1,5,1,6,4,2820,938
66.0,1224,1,4,1,5,5,2822,938
66.5,1224,1,4,1,5,4,2822,939
67.0,1224,0,4,1,6,2,2822,941
67.5,1224,0,4,1,5,3,2822,941
68.0,1223,1,4,1,3,3,2823,942
68.5,1223,1,4,1,2,4,2823,942
69.0,1223,0,3,2,2,4,2824,942
69.5,1223,0,3,2,1,4,2824,943
70.0,1223,0,1,2,1,3,2827,943
70.5,1223,0,1,2,1,2,2827,944
71.0,1223,0,1,0,3,2,2827,944
71.5,1223,0,1,0,3,1,2827,945
72.0,1223,0,1,0,1,3,2827,945
72.5,1223,0,1,0,1,3,2827,945
73.0,1223,0,0,0,1,3,2828,945
73.5,1223,0,0,0,1,3,2828,945
74.0,1223,0,0,0,1,2,2828,946
74.5,1223,0,0,0,1,2,2828,946
75.0,1223,0,0,0,0,2,2828,947
75.5,1223,0,0,0,0,2,2828,947
76.0,1223,0,0,0,0,2,2828,947
76.5,1223,0,0,0,0,2,2828,947
77.0,1223,0,0,0,0,1,2828,948
77.5,1223,0,0,0,0,1,2828,948
78.0,1223,0,0,0,0,1,2828,948
78.5,1223,0,0,0,0,1,2828,948
79.0,1223,0,0,0,0,0,2828,949
