"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,393,50,57,0,0,0,0
1.5,4470,423,50,57,0,0,0,0
2.0,4431,368,80,97,11,0,13,0
2.5,4396,391,85,104,11,0,13,0
3.0,4343,340,123,130,29,1,34,0
3.5,4292,379,125,137,30,1,36,0
4.0,4218,365,153,145,56,4,58,1
4.5,4162,398,161,153,60,4,61,1
5.0,4059,424,164,168,72,15,97,1
5.5,4004,449,172,176,81,15,102,1
6.0,3925,440,175,190,92,26,150,2
6.5,3878,461,183,193,99,27,157,2
7.0,3811,422,192,205,122,35,206,7
7.5,3737,461,201,221,119,41,213,7
8.0,3615,509,194,220,137,49,262,14
8.5,3553,526,205,228,149,53,272,14
9.0,3452,546,200,213,174,56,335,24
9.5,3377,549,226,235,185,55,347,26
10.0,3282,569,219,228,195,67,407,33
10.5,3222,556,225,255,199,73,435,35
11.0,3122,558,223,272,198,94,492,41
11.5,3051,577,228,266,222,94,518,44
12.0,2957,568,230,272,243,96,576,58
12.5,2918,542,233,283,248,98,615,63
13.0,2855,510,242,277,250,108,677,81
13.5,2814,497,245,272,264,119,704,85
14.0,2757,480,237,261,266,123,775,101
14.5,2704,472,242,266,267,136,810,103
15.0,2595,490,241,279,251,143,879,122
15.5,2529,497,245,279,258,145,915,132
16.0,2459,476,258,281,258,146,972,150
16.5,2404,476,265,279,263,148,1006,159
17.0,2320,479,260,267,277,149,1074,174
17.5,2277,458,261,266,280,151,1120,187
18.0,2218,442,272,246,283,154,1179,206
18.5,2168,434,259,245,285,165,1231,213
19.0,2105,427,249,238,280,164,1299,238
19.5,2071,421,232,220,282,176,1347,251
20.0,2018,398,224,209,279,167,1427,278
20.5,1982,390,215,208,266,178,1474,287
21.0,1939,358,215,209,253,176,1541,309
21.5,1901,346,221,206,252,176,1576,322
22.0,1859,328,226,194,239,188,1624,342
22.5,1829,318,221,195,223,188,1665,361
23.0,1790,303,201,192,208,181,1741,384
23.5,1767,280,199,192,210,166,1780,406
24.0,1727,260,196,193,196,178,1835,415
24.5,1698,253,189,182,206,172,1874,426
25.0,1660,241,172,181,198,163,1932,453
25.5,1639,226,172,178,191,163,1961,470
26.0,1604,217,161,176,186,157,2011,488
26.5,1585,209,161,172,175,153,2041,504
27.0,1556,200,147,160,175,144,2091,527
27.5,1540,193,141,149,172,145,2126,534
28.0,1522,180,132,140,166,135,2166,559
28.5,1509,175,119,135,165,131,2194,572
29.0,1492,159,114,126,161,118,2244,586
29.5,1475,155,119,114,168,112,2262,595
30.0,1457,141,116,105,166,116,2292,607
30.5,1443,133,112,107,149,120,2321,615
31.0,1424,127,109,93,152,123,2345,627
31.5,1418,117,102,83,151,118,2369,642
32.0,1403,107,87,79,139,114,2410,661
32.5,1394,94,85,82,127,110,2438,670
33.0,1382,86,79,80,111,112,2463,687
33.5,1368,89,74,73,103,111,2481,701
34.0,1359,73,70,76,84,113,2511,714
34.5,1354,71,63,72,83,110,2527,720
35.0,1343,74,52,60,82,100,2554,735
35.5,1338,73,50,52,81,98,2567,741
36.0,1329,69,46,51,78,84,2588,755
36.5,1321,67,44,51,73,76,2603,765
37.0,1314,63,45,51,64,72,2612,779
37.5,1303,69,41,49,61,68,2623,786
38.0,1295,71,38,44,59,63,2637,793
38.5,1291,64,39,44,58,57,2649,798
39.0,1283,61,37,37,60,51,2660,811
39.5,1277,60,37,32,62,46,2672,814
40.0,1269,59,38,33,54,47,2679,821
40.5,1265,55,37,32,51,51,2686,823
41.0,1260,52,30,35,48,42,2699,834
41.5,1257,48,27,38,42,43,2709,836
42.0,1251,44,23,29,51,39,2721,842
42.5,1248,40,22,32,46,34,2730,848
43.0,1243,32,27,35,38,35,2738,852
43.5,1240,30,26,33,36,31,2748,856
44.0,1238,28,23,32,37,23,2755,864
44.5,1234,27,23,30,37,21,2761,867
45.0,1230,24,26,26,35,23,2766,870
45.5,1228,23,24,27,33,25,2769,871
46.0,1222,22,18,29,30,25,2778,876
46.5,1222,21,16,26,30,24,2781,880
47.0,1213,28,15,18,31,27,2787,881
47.5,1212,27,16,17,29,22,2792,885
48.0,1209,23,19,16,23,24,2797,889
48.5,1209,18,18,13,23,25,2805,889
49.0,1206,19,16,14,19,22,2813,891
49.5,1205,19,14,14,19,21,2815,893
50.0,1204,15,15,12,21,18,2820,895
50.5,1202,17,13,11,17,22,2823,895
51.0,1202,11,14,11,16,20,2827,899
51.5,1201,8,17,11,16,18,2829,900
52.0,1200,6,15,8,18,17,2835,901
52.5,1200,5,15,6,20,17,2835,902
53.0,1199,5,14,6,14,19,2838,905
53.5,1199,4,11,7,12,19,2842,906
54.0,1198,4,10,5,12,16,2847,908
54.5,1197,5,8,4,13,15,2849,909
55.0,1195,7,5,4,10,13,2854,912
55.5,1195,6,5,4,9,12,2855,914
56.0,1194,6,6,3,7,13,2857,914
56.5,1194,6,5,2,7,11,2859,916
57.0,1194,4,6,2,6,8,2862,918
57.5,1194,4,5,2,4,9,2863,919
58.0,1194,4,3,2,3,8,2867,919
58.5,1194,4,3,2,1,8,2868,920
59.0,1194,2,3,3,1,7,2869,921
59.5,1194,1,4,3,1,5,2869,923
60.0,1194,1,3,1,3,3,2871,924
60.5,1193,2,2,1,3,2,2872,925
61.0,1193,1,2,0,4,2,2873,925
61.5,1193,0,2,1,4,2,2873,925
62.0,1193,0,0,1,2,4,2875,925
62.5,1193,0,0,0,3,4,2875,925
63.0,1193,0,0,0,2,3,2876,926
63.5,1193,0,0,0,2,3,2876,926
64.0,1193,0,0,0,2,3,2876,926
64.5,1193,0,0,0,2,3,2876,926
65.0,1192,1,0,0,2,2,2876,927
65.5,1191,2,0,0,1,3,2876,927
66.0,1191,2,0,0,0,2,2877,928
66.5,1191,2,0,0,0,2,2877,928
67.0,1191,2,0,0,0,2,2877,928
67.5,1191,2,0,0,0,1,2877,929
68.0,1191,2,0,0,0,1,2877,929
68.5,1191,2,0,0,0,1,2877,929
69.0,1191,2,0,0,0,1,2877,929
69.5,1191,1,1,0,0,1,2877,929
70.0,1191,0,1,1,0,1,2877,929
70.5,1191,0,0,1,0,1,2878,929
71.0,1191,0,0,0,1,1,2878,929
71.5,1191,0,0,0,1,1,2878,929
72.0,1191,0,0,0,1,0,2879,929
72.5,1191,0,0,0,1,0,2879,929
73.0,1191,0,0,0,1,0,2879,929
73.5,1191,0,0,0,1,0,2879,929
74.0,1191,0,0,0,1,0,2879,929
74.5,1191,0,0,0,1,0,2879,929
75.0,1190,1,0,0,1,0,2879,929
75.5,1190,1,0,0,1,0,2879,929
76.0,1190,1,0,0,1,0,2879,929
76.5,1190,1,0,0,1,0,2879,929
77.0,1190,0,1,0,1,0,2879,929
77.5,1190,0,1,0,1,0,2879,929
78.0,1190,0,0,0,0,0,2881,929
