"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,373,56,71,0,0,0,0
1.5,4467,406,56,71,0,0,0,0
2.0,4438,332,95,108,16,0,11,0
2.5,4389,376,97,111,16,0,11,0
3.0,4324,371,121,110,42,3,29,0
3.5,4284,390,131,120,43,3,29,0
4.0,4205,383,151,126,64,9,61,1
4.5,4154,415,154,132,68,10,66,1
5.0,4082,418,146,138,83,18,111,4
5.5,4048,423,154,152,84,18,117,4
6.0,3991,400,154,154,101,28,162,10
6.5,3953,406,172,156,106,32,165,10
7.0,3883,387,168,170,122,35,221,14
7.5,3827,404,178,176,135,35,231,14
8.0,3719,421,195,188,139,41,276,21
8.5,3655,438,200,207,139,46,293,22
9.0,3536,497,191,203,154,55,335,29
9.5,3478,510,196,212,161,60,353,30
10.0,3380,512,200,218,157,78,416,39
10.5,3320,523,209,221,172,78,435,42
11.0,3222,517,219,233,184,79,487,59
11.5,3154,529,232,243,189,82,508,63
12.0,3059,529,236,246,192,92,574,72
12.5,3021,505,248,251,200,101,600,74
13.0,2952,470,262,259,205,107,655,90
13.5,2893,474,263,260,217,109,687,97
14.0,2824,466,257,245,222,117,756,113
14.5,2748,490,254,254,225,122,788,119
15.0,2668,485,258,255,229,127,841,137
15.5,2617,473,264,253,239,134,877,143
16.0,2517,501,257,242,241,135,942,165
16.5,2468,491,253,249,245,136,984,174
17.0,2398,482,247,258,245,127,1039,204
17.5,2362,466,246,253,251,134,1078,210
18.0,2298,440,255,244,258,139,1137,229
18.5,2254,439,245,240,265,140,1181,236
19.0,2196,421,224,237,259,144,1263,256
19.5,2166,386,229,235,266,145,1307,266
20.0,2120,345,225,239,259,153,1375,284
20.5,2091,343,225,226,253,162,1405,295
21.0,2046,329,221,202,269,164,1453,316
21.5,2010,319,212,207,255,174,1495,328
22.0,1961,299,214,205,240,183,1551,347
22.5,1939,283,218,189,242,173,1589,367
23.0,1904,264,200,182,236,168,1655,391
23.5,1877,255,207,176,232,168,1680,405
24.0,1841,254,192,158,219,178,1734,424
24.5,1816,242,181,162,206,183,1776,434
25.0,1775,226,188,157,197,173,1826,458
25.5,1755,221,167,158,195,170,1864,470
26.0,1721,227,152,144,177,171,1916,492
26.5,1709,214,151,128,184,166,1943,505
27.0,1685,196,150,112,185,151,1987,534
27.5,1661,194,138,112,185,148,2021,541
28.0,1641,184,125,108,173,148,2061,560
28.5,1624,181,118,107,159,145,2090,576
29.0,1600,173,111,108,140,133,2135,600
29.5,1590,157,112,104,139,130,2158,610
30.0,1564,150,109,102,136,112,2194,633
30.5,1548,152,98,96,134,102,2225,645
31.0,1524,149,82,98,119,103,2263,662
31.5,1513,144,83,91,116,104,2277,672
32.0,1497,131,83,92,114,95,2300,688
32.5,1489,122,82,94,111,90,2312,700
33.0,1472,110,83,90,108,88,2336,713
33.5,1462,105,82,92,95,88,2355,721
34.0,1451,106,65,80,97,80,2386,735
34.5,1448,96,63,73,90,86,2402,742
35.0,1441,75,68,71,85,84,2423,753
35.5,1427,80,69,68,80,81,2434,761
36.0,1410,81,63,61,76,80,2460,769
36.5,1406,74,61,54,78,66,2480,781
37.0,1396,67,56,56,75,66,2499,785
37.5,1387,69,51,56,71,65,2511,790
38.0,1373,63,54,55,73,56,2528,798
38.5,1372,58,51,50,71,58,2538,802
39.0,1365,53,51,48,65,52,2555,811
39.5,1360,49,51,48,61,51,2566,814
40.0,1353,50,44,37,60,58,2581,817
40.5,1351,50,39,30,65,58,2587,820
41.0,1346,40,42,25,70,45,2600,832
41.5,1342,36,44,26,64,40,2607,841
42.0,1340,28,39,27,48,46,2625,847
42.5,1334,32,39,24,42,46,2633,850
43.0,1327,31,30,25,37,47,2651,852
43.5,1325,28,28,27,34,46,2657,855
44.0,1323,28,24,22,32,40,2668,863
44.5,1319,30,20,20,30,42,2674,865
45.0,1314,31,19,16,29,38,2681,872
45.5,1309,33,18,18,27,29,2688,878
46.0,1307,30,14,16,29,26,2695,883
46.5,1305,23,14,18,30,25,2700,885
47.0,1299,26,14,16,24,24,2706,891
47.5,1298,24,11,15,25,20,2712,895
48.0,1292,26,8,16,25,18,2716,899
48.5,1292,25,8,15,23,18,2719,900
49.0,1289,23,12,13,20,17,2720,906
49.5,1287,23,12,12,21,15,2723,907
50.0,1284,24,11,12,16,15,2728,910
50.5,1282,25,11,12,12,17,2730,911
51.0,1278,23,11,12,13,16,2735,912
51.5,1277,20,13,14,11,17,2735,913
52.0,1276,17,13,12,11,15,2739,917
52.5,1274,17,14,12,11,13,2740,919
53.0,1270,14,15,14,11,13,2742,921
53.5,1269,14,11,12,12,13,2747,922
54.0,1267,13,12,12,12,11,2750,923
54.5,1266,13,11,12,12,10,2752,924
55.0,1266,10,11,12,12,9,2755,925
55.5,1266,10,10,8,14,11,2756,925
56.0,1266,7,10,7,11,12,2761,926
56.5,1266,4,10,8,10,11,2763,928
57.0,1266,4,7,6,11,10,2766,930
57.5,1264,5,8,4,13,6,2768,932
58.0,1263,5,6,3,14,6,2770,933
58.5,1263,4,6,4,11,8,2771,933
59.0,1263,2,7,4,9,6,2774,935
59.5,1263,2,7,3,10,6,2774,935
60.0,1262,3,4,1,12,5,2777,936
60.5,1262,2,4,1,11,6,2778,936
61.0,1262,2,2,1,9,7,2780,937
61.5,1262,2,2,1,9,6,2780,938
62.0,1262,2,2,1,8,5,2780,940
62.5,1262,2,2,0,8,4,2780,942
63.0,1262,1,3,0,6,3,2780,945
63.5,1262,1,2,0,4,3,2782,946
64.0,1262,0,3,0,3,2,2783,947
64.5,1262,0,2,0,2,3,2784,947
65.0,1262,0,1,0,2,2,2785,948
65.5,1262,0,1,0,2,0,2785,950
66.0,1262,0,1,0,2,0,2785,950
66.5,1262,0,1,0,1,0,2786,950
67.0,1262,0,1,0,0,1,2786,950
67.5,1262,0,1,0,0,1,2786,950
68.0,1262,0,1,0,0,1,2786,950
68.5,1262,0,1,0,0,1,2786,950
69.0,1262,0,0,0,0,1,2787,950
69.5,1262,0,0,0,0,1,2787,950
70.0,1262,0,0,0,0,1,2787,950
70.5,1262,0,0,0,0,1,2787,950
71.0,1262,0,0,0,0,1,2787,950
71.5,1262,0,0,0,0,1,2787,950
72.0,1262,0,0,0,0,1,2787,950
72.5,1262,0,0,0,0,1,2787,950
73.0,1262,0,0,0,0,1,2787,950
73.5,1262,0,0,0,0,1,2787,950
74.0,1262,0,0,0,0,0,2788,950
