"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,398,51,51,0,0,0,0
1.5,4484,414,51,51,0,0,0,0
2.0,4457,345,81,92,14,0,11,0
2.5,4421,379,82,93,14,0,11,0
3.0,4388,345,96,106,27,2,36,0
3.5,4348,376,100,111,27,2,36,0
4.0,4284,351,129,130,47,6,52,1
4.5,4232,382,139,138,49,6,53,1
5.0,4146,395,149,135,77,13,83,2
5.5,4108,413,159,142,79,13,84,2
6.0,4046,399,156,157,90,21,126,5
6.5,4006,407,164,171,94,21,132,5
7.0,3954,372,175,173,106,35,178,7
7.5,3879,412,182,180,116,37,187,7
8.0,3776,424,185,183,124,47,247,14
8.5,3706,447,202,195,132,48,255,15
9.0,3606,482,188,185,147,50,316,26
9.5,3538,493,197,201,153,53,339,26
10.0,3437,513,198,206,166,56,387,37
10.5,3381,519,215,204,177,58,407,39
11.0,3299,513,220,217,179,71,456,45
11.5,3239,513,230,214,196,77,485,46
12.0,3130,545,236,209,186,94,542,58
12.5,3087,521,244,230,185,102,569,62
13.0,3013,503,243,242,185,104,634,76
13.5,2970,486,252,245,191,111,666,79
14.0,2911,464,259,232,201,111,726,96
14.5,2834,480,263,231,212,111,767,102
15.0,2741,477,273,239,212,119,822,117
15.5,2694,477,270,238,214,126,859,122
16.0,2602,492,265,225,230,127,920,139
16.5,2558,476,272,219,238,131,957,149
17.0,2491,446,281,229,225,141,1017,170
17.5,2455,436,262,239,218,149,1063,178
18.0,2391,417,245,235,239,142,1137,194
18.5,2355,390,247,239,246,141,1180,202
19.0,2288,381,242,237,232,148,1253,219
19.5,2254,371,238,223,234,156,1296,228
20.0,2202,346,237,224,225,149,1365,252
20.5,2174,334,231,230,225,146,1394,266
21.0,2132,318,215,221,238,135,1450,291
21.5,2108,306,199,209,248,135,1497,298
22.0,2068,282,189,207,235,149,1558,312
22.5,2039,275,193,195,233,153,1592,320
23.0,2002,251,190,192,224,146,1650,345
23.5,1976,241,186,189,219,144,1685,360
24.0,1942,220,175,177,220,150,1741,375
24.5,1923,212,175,178,204,159,1766,383
25.0,1889,202,165,161,210,156,1816,401
25.5,1869,201,148,150,207,165,1848,412
26.0,1830,206,134,132,213,153,1896,436
26.5,1810,201,130,129,215,139,1928,448
27.0,1773,191,130,134,202,147,1961,462
27.5,1759,176,123,139,191,154,1986,472
28.0,1730,174,115,130,182,143,2030,496
28.5,1713,174,106,123,181,134,2064,505
29.0,1689,165,106,117,168,134,2101,520
29.5,1670,169,104,107,160,136,2122,532
30.0,1643,170,96,94,158,139,2158,542
30.5,1632,164,97,91,150,127,2177,562
31.0,1608,164,85,87,139,125,2212,580
31.5,1600,150,88,87,131,124,2230,590
32.0,1582,138,92,89,118,118,2255,608
32.5,1571,136,89,82,124,110,2270,618
33.0,1558,118,97,73,118,107,2298,631
33.5,1550,114,90,74,115,97,2314,646
34.0,1538,105,81,74,113,77,2346,666
34.5,1532,98,82,71,109,73,2359,676
35.0,1525,80,84,63,97,75,2387,689
35.5,1519,80,78,60,92,74,2400,697
36.0,1505,81,77,42,91,75,2417,712
36.5,1497,83,72,40,80,80,2431,717
37.0,1484,83,62,38,68,83,2456,726
37.5,1476,80,58,41,63,79,2472,731
38.0,1468,78,51,36,62,68,2490,747
38.5,1464,77,49,40,59,64,2496,751
39.0,1460,62,44,47,56,56,2512,763
39.5,1457,57,42,42,62,54,2518,768
40.0,1445,55,37,39,63,47,2538,776
40.5,1437,57,35,39,62,43,2547,780
41.0,1428,55,33,37,56,43,2562,786
41.5,1426,51,29,33,57,47,2570,787
42.0,1413,52,27,36,55,40,2581,796
42.5,1407,52,29,35,53,37,2587,800
43.0,1398,51,29,39,42,41,2594,806
43.5,1395,48,30,39,42,42,2597,807
44.0,1390,49,25,35,39,35,2611,816
44.5,1387,43,25,38,35,36,2619,817
45.0,1380,43,23,38,32,33,2629,822
45.5,1373,45,23,32,34,29,2635,829
46.0,1368,41,24,30,38,28,2639,832
46.5,1366,40,22,27,39,24,2648,834
47.0,1363,37,21,23,39,24,2655,838
47.5,1358,36,23,22,35,27,2658,841
48.0,1356,31,24,23,30,28,2666,842
48.5,1353,29,26,24,28,29,2669,842
49.0,1352,22,26,21,26,31,2676,846
49.5,1348,23,24,18,27,31,2681,848
50.0,1343,21,18,19,29,27,2690,853
50.5,1341,19,17,17,30,24,2696,856
51.0,1338,17,16,16,29,22,2702,860
51.5,1336,19,12,16,25,23,2707,862
52.0,1334,19,13,12,21,22,2713,866
52.5,1332,17,13,15,21,21,2715,866
53.0,1327,21,10,12,21,20,2722,867
53.5,1327,18,10,11,20,18,2727,869
54.0,1326,13,8,17,17,16,2731,872
54.5,1324,10,10,18,16,15,2733,874
55.0,1320,10,9,17,19,13,2734,878
55.5,1320,9,7,17,19,12,2737,879
56.0,1319,9,6,17,17,10,2741,881
56.5,1318,10,5,15,18,8,2743,883
57.0,1317,10,5,14,17,6,2746,885
57.5,1317,8,5,16,15,6,2747,886
58.0,1317,7,4,14,14,8,2750,886
58.5,1317,7,3,12,16,6,2752,887
59.0,1315,7,5,9,18,7,2752,887
59.5,1314,8,5,7,19,7,2752,888
60.0,1314,7,4,5,18,8,2754,890
60.5,1314,6,4,3,18,7,2757,891
61.0,1314,6,3,3,18,6,2758,892
61.5,1314,6,2,2,16,7,2761,892
62.0,1312,7,3,1,14,7,2763,893
62.5,1312,6,2,2,11,9,2765,893
63.0,1312,5,1,2,7,9,2768,896
63.5,1311,6,1,1,7,8,2769,897
64.0,1310,6,0,2,6,9,2770,897
64.5,1310,5,1,2,6,9,2770,897
65.0,1310,4,2,2,3,8,2772,899
65.5,1310,4,2,2,2,9,2772,899
66.0,1309,3,2,3,3,7,2772,901
66.5,1309,2,2,4,1,7,2773,902
67.0,1309,0,4,3,1,5,2774,904
67.5,1309,0,4,3,1,4,2774,905
68.0,1308,1,2,3,1,2,2777,906
68.5,1308,1,2,2,2,1,2777,907
69.0,1308,0,2,1,3,1,2778,907
69.5,1308,0,2,1,3,1,2778,907
70.0,1308,0,2,0,4,1,2778,907
70.5,1307,1,1,0,4,1,2779,907
71.0,1306,2,1,0,3,2,2779,907
71.5,1306,2,1,0,3,2,2779,907
72.0,1306,2,1,0,2,2,2780,907
72.5,1305,3,1,0,2,1,2780,908
73.0,1304,4,1,0,1,1,2781,908
73.5,1303,5,1,0,1,1,2781,908
74.0,1303,5,1,0,1,1,2781,908
74.5,1303,5,1,0,1,1,2781,908
75.0,1303,5,1,0,1,1,2781,908
75.5,1303,4,2,0,1,1,2781,908
76.0,1303,3,2,1,1,1,2781,908
76.5,1303,1,3,2,0,1,2782,908
77.0,1303,1,2,2,0,0,2784,908
77.5,1303,1,1,2,0,0,2785,908
78.0,1303,1,1,2,0,0,2785,908
78.5,1303,1,1,2,0,0,2785,908
79.0,1303,1,1,1,1,0,2785,908
79.5,1303,1,0,1,1,0,2786,908
80.0,1303,1,0,1,1,0,2786,908
80.5,1302,2,0,1,1,0,2786,908
81.0,1302,1,1,1,0,1,2786,908
81.5,1302,1,1,1,0,1,2786,908
82.0,1302,1,1,1,0,1,2786,908
82.5,1302,1,1,1,0,1,2786,908
83.0,1302,1,1,1,0,1,2786,908
83.5,1301,2,1,1,0,1,2786,908
84.0,1301,2,0,1,0,1,2787,908
84.5,1301,2,0,0,1,1,2787,908
85.0,1301,2,0,0,1,0,2788,908
85.5,1301,1,0,1,1,0,2788,908
86.0,1301,1,0,1,1,0,2788,908
86.5,1301,1,0,0,2,0,2788,908
87.0,1301,1,0,0,2,0,2788,908
87.5,1300,1,0,1,2,0,2788,908
88.0,1300,1,0,1,2,0,2788,908
88.5,1300,1,0,1,1,1,2788,908
89.0,1300,1,0,1,1,1,2788,908
89.5,1300,1,0,0,2,1,2788,908
90.0,1300,1,0,0,2,1,2788,908
90.5,1300,0,1,0,2,1,2788,908
91.0,1300,0,1,0,2,1,2788,908
91.5,1300,0,1,0,2,1,2788,908
92.0,1300,0,1,0,2,1,2788,908
92.5,1300,0,1,0,2,1,2788,908
93.0,1300,0,1,0,2,1,2788,908
93.5,1300,0,1,0,1,1,2788,909
94.0,1300,0,1,0,1,1,2788,909
94.5,1300,0,0,0,1,1,2789,909
95.0,1300,0,0,0,1,1,2789,909
95.5,1300,0,0,0,1,1,2789,909
96.0,1300,0,0,0,1,1,2789,909
96.5,1300,0,0,0,0,2,2789,909
97.0,1300,0,0,0,0,2,2789,909
97.5,1300,0,0,0,0,1,2790,909
98.0,1300,0,0,0,0,1,2790,909
98.5,1300,0,0,0,0,1,2790,909
99.0,1300,0,0,0,0,1,2790,909
99.5,1300,0,0,0,0,0,2790,910
