"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,836,1.672,1.672
2,17,20,1.1764705882352942,1.424235294117647
3,38,46,1.2105263157894737,1.352998968008256
4,46,59,1.2826086956521738,1.3354013999192353
5,57,77,1.3508771929824561,1.3384965585318795
6,33,47,1.4242424242424243,1.3527875361503037
7,77,109,1.4155844155844155,1.3617585189266053
8,60,94,1.5666666666666667,1.346710899878986
9,94,117,1.2446808510638299,1.3564552231402056
10,53,33,0.6226415094339622,1.2724716793751323
11,72,70,0.9722222222222222,1.228130754599425
12,47,45,0.9574468085106383,1.171926413960594
13,62,50,0.8064516129032258,1.08367058376928
14,58,58,1.0,1.024301381542935
15,107,93,0.8691588785046729,0.9246574118055071
16,71,75,1.056338028169014,0.8977512942491048
17,118,93,0.788135593220339,0.9213933062185873
18,64,60,0.9375,0.9164329887582697
19,90,73,0.8111111111111111,0.8955278891297659
20,63,60,0.9523809523809523,0.916374937626584
21,97,70,0.7216494845360825,0.8766105782745958
22,76,59,0.7763157894736842,0.8633472798415973
23,101,59,0.5841584158415841,0.7958930495091073
24,36,17,0.4722222222222222,0.7507625679379478
25,58,44,0.7586206896551724,0.7252083807458296
26,57,42,0.7368421052631579,0.7145985227675505
27,57,37,0.6491228070175439,0.6712759305727778
28,62,43,0.6935483870967742,0.667261488081448
29,79,52,0.6582278481012658,0.6503917821711026
30,50,28,0.56,0.6469405799080192
31,68,39,0.5735294117647058,0.6614130355569454
32,39,29,0.7435897435897436,0.6592657575475984
33,71,41,0.5774647887323944,0.636497569471775
34,39,24,0.6153846153846154,0.6316778278099282
35,52,24,0.46153846153846156,0.5985335527301693
36,51,23,0.45098039215686275,0.5689267733095403
37,65,35,0.5384615384615384,0.5658498502326172
38,40,24,0.6,0.5696313628376594
39,48,17,0.3541666666666667,0.5139994947057912
40,27,17,0.6296296296296297,0.5214516148339677
41,38,18,0.47368421052631576,0.5012086998542106
42,30,20,0.6666666666666666,0.5305127291582398
43,56,28,0.5,0.5375155302786879
44,32,21,0.65625,0.554342453355611
45,34,27,0.7941176470588235,0.5820735457925859
46,29,15,0.5172413793103449,0.6053699333131114
47,41,23,0.5609756097560976,0.5955622161883211
48,17,8,0.47058823529411764,0.5951199340122928
49,31,18,0.5806451612903226,0.5828311475299579
50,23,8,0.34782608695652173,0.5610920170951753
51,32,15,0.46875,0.534306302809461
52,10,2,0.2,0.4494323532296291
53,28,9,0.32142857142857145,0.4214590949608044
54,12,6,0.5,0.41274829356707615
55,24,11,0.4583333333333333,0.4109975932869641
56,9,4,0.4444444444444444,0.39154034802326726
57,25,16,0.64,0.4332794784580499
58,16,3,0.1875,0.39310090702947853
59,22,12,0.5454545454545454,0.44245155638012784
60,10,3,0.3,0.4393903318903319
61,15,5,0.3333333333333333,0.41558080808080805
62,11,10,0.9090909090909091,0.47997474747474744
63,10,7,0.7,0.5164826839826839
64,17,14,0.8235294117647058,0.5427011713776418
65,15,5,0.3333333333333333,0.5635345047109752
66,12,2,0.16666666666666666,0.5094219505984212
67,17,9,0.5294117647058824,0.5421950598421187
68,6,6,1.0,0.637433155080214
69,18,11,0.6111111111111112,0.5948646125116713
70,10,4,0.4,0.5520074696545285
71,9,4,0.4444444444444444,0.4978524743230627
72,10,4,0.4,0.5073762838468722
73,14,8,0.5714285714285714,0.5651994130985728
74,11,5,0.45454545454545453,0.5545042259327975
75,10,5,0.5,0.483075654504226
76,5,0,0.0,0.39577406720263875
77,15,7,0.4666666666666667,0.4052978767264483
78,10,3,0.3,0.3846629560915276
79,8,2,0.25,0.36323438466295616
80,4,2,0.5,0.3530303030303031
81,5,2,0.4,0.3452380952380953
82,6,2,0.3333333333333333,0.3214285714285715
83,6,3,0.5,0.3928571428571429
84,5,0,0.0,0.32619047619047625
85,10,2,0.2,0.311904761904762
86,5,1,0.2,0.3047619047619049
87,5,1,0.2,0.26190476190476203
88,2,0,0.0,0.20476190476190492
89,3,2,0.6666666666666666,0.25238095238095254
90,6,3,0.5,0.2523809523809525
91,3,0,0.0,0.2523809523809525
92,3,3,1.0,0.36666666666666675
93,4,1,0.25,0.37380952380952387
94,3,2,0.6666666666666666,0.4404761904761905
95,3,1,0.3333333333333333,0.48809523809523814
96,1,1,1.0,0.5357142857142858
97,4,1,0.25,0.5
98,4,0,0.0,0.5
101,3,1,0.3333333333333333,0.40476190476190477
102,2,1,0.5,0.4404761904761905
103,1,0,0.0,0.3452380952380953
104,2,3,1.5,0.511904761904762
105,2,3,1.5,0.5833333333333334
106,1,0,0.0,0.5476190476190477
107,4,0,0.0,0.5476190476190477
109,2,0,0.0,0.5000000000000001
110,1,0,0.0,0.42857142857142866
111,1,0,0.0,0.42857142857142866
112,2,0,0.0,0.21428571428571436
116,1,0,0.0,0.0
117,1,0,0.0,0.0
125,1,0,0.0,0.0
126,1,0,0.0,0.0
127,1,0,0.0,0.0
129,1,1,1.0,0.14285714285714293
132,1,1,1.0,0.28571428571428575
143,1,1,1.0,0.42857142857142866
146,1,0,0.0,0.42857142857142866
156,1,1,1.0,0.5714285714285714
159,1,0,0.0,0.5714285714285714
