"time","s","e","a","p","sym","sev","r","d"
0,9000,1000,0,0,0,0,0,0
1,8534,1231,103,132,0,0,0,0
2,8115,1381,231,224,28,0,21,0
3,7571,1566,351,347,82,3,80,0
4,6940,1810,454,456,141,16,183,0
5,6226,2038,589,593,220,22,308,4
6,5640,2105,715,681,325,49,477,8
7,5051,2099,851,792,411,95,685,16
8,4217,2324,912,877,524,148,969,29
9,3489,2405,992,966,623,207,1265,53
10,2951,2292,1027,1041,717,257,1628,87
11,2446,2122,1124,1103,788,322,1957,138
12,2038,1948,1098,1090,889,389,2348,200
13,1735,1682,1063,1062,961,441,2775,281
14,1468,1397,1020,1026,1019,517,3192,361
15,1227,1204,985,930,1039,588,3574,453
16,1017,1032,915,833,1037,618,3972,576
17,831,848,833,752,1021,638,4371,706
18,717,710,708,640,964,659,4765,837
19,621,564,609,566,881,651,5130,978
20,541,469,494,471,795,632,5480,1118
21,470,377,411,415,674,641,5765,1247
22,401,314,348,360,590,610,5997,1380
23,357,249,278,284,538,563,6217,1514
24,320,209,226,225,474,492,6409,1645
25,294,170,182,175,427,426,6562,1764
26,263,146,150,150,339,404,6691,1857
27,247,112,120,127,272,348,6820,1954
28,229,89,104,106,232,289,6918,2033
29,206,83,86,87,189,245,7004,2100
30,191,72,70,75,157,206,7073,2156
31,178,62,59,63,130,181,7123,2204
32,173,48,53,40,116,146,7176,2248
33,162,45,34,33,100,120,7223,2283
34,155,33,31,36,79,102,7254,2310
35,148,26,27,32,68,79,7284,2336
36,137,26,23,34,56,68,7308,2348
37,128,28,23,29,46,64,7320,2362
38,121,25,20,21,41,47,7349,2376
39,114,20,21,16,40,37,7362,2390
40,111,17,19,12,34,36,7374,2397
41,107,15,18,11,28,29,7383,2409
42,103,12,13,10,23,29,7395,2415
43,91,19,14,8,19,20,7403,2426
44,88,17,14,8,18,20,7406,2429
45,79,20,10,11,14,18,7414,2434
46,76,17,8,12,15,15,7419,2438
47,70,16,9,14,12,14,7423,2442
48,67,17,8,12,7,17,7426,2446
49,66,17,5,6,9,13,7432,2452
50,64,12,10,6,10,11,7433,2454
51,63,6,10,6,8,13,7440,2454
52,58,11,7,6,5,12,7444,2457
53,54,15,4,4,7,6,7447,2463
54,53,11,5,6,6,6,7449,2464
55,51,9,7,5,5,5,7454,2464
56,49,8,6,4,6,5,7456,2466
57,49,7,5,5,3,5,7458,2468
58,47,8,6,3,5,4,7458,2469
59,45,8,4,5,3,6,7460,2469
60,43,6,5,5,5,4,7462,2470
61,42,6,1,6,4,3,7467,2471
62,37,8,2,6,6,2,7467,2472
63,34,10,0,4,7,2,7469,2474
64,33,9,2,4,5,4,7469,2474
65,28,14,2,3,5,4,7469,2475
66,26,14,1,5,4,2,7473,2475
67,26,12,0,4,7,2,7474,2475
68,23,10,2,7,6,3,7474,2475
69,19,11,1,10,6,2,7476,2475
70,18,8,3,11,5,2,7477,2476
71,17,6,4,9,5,2,7481,2476
72,16,4,3,9,6,4,7482,2476
73,16,4,2,4,8,6,7483,2477
74,16,2,3,3,8,5,7485,2478
75,16,1,3,1,8,4,7489,2478
76,14,3,3,1,6,4,7489,2480
77,13,3,3,0,7,3,7490,2481
78,12,2,3,2,6,4,7490,2481
79,12,1,3,1,5,5,7491,2482
80,11,2,1,1,5,3,7494,2483
81,9,4,1,1,4,4,7494,2483
82,9,1,3,2,3,4,7494,2484
83,9,1,2,0,3,4,7497,2484
84,9,1,2,0,3,2,7499,2484
85,8,2,1,0,2,2,7501,2484
86,7,3,1,0,2,0,7501,2486
87,5,5,1,0,2,0,7501,2486
88,4,3,2,1,0,2,7502,2486
89,4,1,2,2,0,1,7503,2487
90,4,1,2,2,0,1,7503,2487
91,4,0,2,3,0,1,7503,2487
92,4,0,1,2,1,1,7504,2487
93,4,0,0,0,3,1,7505,2487
94,4,0,0,0,2,2,7505,2487
95,4,0,0,0,2,1,7505,2488
96,4,0,0,0,2,1,7505,2488
97,4,0,0,0,2,1,7505,2488
98,4,0,0,0,2,1,7505,2488
99,4,0,0,0,1,2,7505,2488
100,4,0,0,0,0,1,7506,2489
101,4,0,0,0,0,1,7506,2489
102,4,0,0,0,0,1,7506,2489
103,4,0,0,0,0,1,7506,2489
104,4,0,0,0,0,0,7506,2490
