"time","s","e","a","p","sym","sev","r","d"
0,9000,1000,0,0,0,0,0,0
1,8534,1231,103,132,0,0,0,0
2,8115,1381,231,224,28,0,21,0
3,7571,1566,351,347,82,3,80,0
4,6940,1810,454,456,141,16,183,0
5,6226,2038,589,593,220,22,308,4
6,5640,2105,715,681,325,49,477,8
7,5051,2099,851,792,411,95,685,16
8,4217,2324,912,877,524,148,969,29
9,3489,2405,992,966,623,207,1265,53
10,2937,2306,1028,1043,716,271,1615,84
11,2431,2134,1130,1099,808,325,1935,138
12,2030,1939,1119,1091,903,385,2336,197
13,1721,1679,1079,1055,981,448,2758,279
14,1440,1405,1026,1043,1000,514,3202,370
15,1200,1192,957,985,1005,569,3616,476
16,981,1031,870,891,1024,599,4009,595
17,817,829,789,812,993,628,4415,717
18,705,689,689,685,963,613,4796,860
19,588,589,570,581,893,645,5148,986
20,519,468,477,488,826,649,5462,1111
21,450,384,378,419,722,605,5783,1259
22,386,311,338,364,622,586,6001,1392
23,333,274,282,294,538,554,6210,1515
24,301,223,233,241,468,506,6386,1642
25,271,195,182,182,414,452,6550,1754
26,252,150,156,149,347,398,6689,1859
27,237,111,131,129,284,333,6807,1968
28,218,88,105,119,232,294,6907,2037
29,199,75,87,100,191,240,6995,2113
30,193,54,64,80,156,205,7080,2168
31,177,52,53,66,140,167,7129,2216
32,170,52,38,46,122,136,7187,2249
33,158,51,32,35,87,118,7233,2286
34,149,44,36,20,76,103,7260,2312
35,142,35,33,24,51,95,7291,2329
36,132,32,33,21,42,76,7317,2347
37,130,27,27,16,41,60,7337,2362
38,125,25,25,12,32,44,7358,2379
39,118,25,23,13,26,31,7370,2394
40,110,23,21,16,21,28,7380,2401
41,106,16,22,19,15,25,7391,2406
42,101,18,13,15,17,23,7403,2410
43,89,25,13,13,18,14,7412,2416
44,84,21,13,14,16,12,7419,2421
45,77,22,13,13,18,5,7426,2426
46,71,24,12,14,13,8,7430,2428
47,68,23,12,8,18,7,7435,2429
48,67,14,12,11,15,9,7441,2431
49,65,12,12,7,16,7,7448,2433
50,63,11,8,8,15,6,7454,2435
51,61,8,7,9,14,7,7457,2437
52,59,9,6,4,14,6,7461,2441
53,55,11,6,3,11,5,7465,2444
54,53,8,9,3,6,7,7469,2445
55,49,11,7,2,6,4,7472,2449
56,46,13,4,1,2,7,7477,2450
57,43,15,2,2,1,7,7480,2450
58,41,12,3,6,1,6,7480,2451
59,40,11,3,5,2,5,7482,2452
60,39,6,6,7,3,4,7482,2453
61,32,13,5,5,4,3,7483,2455
62,30,10,6,6,5,3,7484,2456
63,28,11,6,6,4,4,7485,2456
64,25,10,7,6,5,2,7487,2458
65,24,8,7,5,8,1,7488,2459
66,23,8,6,4,8,3,7489,2459
67,21,8,5,5,8,2,7490,2461
68,20,7,5,3,6,3,7494,2462
69,20,2,5,5,4,5,7497,2462
70,19,2,5,3,5,3,7499,2464
71,16,4,5,3,3,4,7500,2465
72,16,1,7,3,2,4,7502,2465
73,14,3,5,1,4,3,7504,2466
74,14,2,4,2,3,3,7506,2466
75,12,4,3,2,3,2,7507,2467
76,11,4,3,3,1,4,7507,2467
77,10,3,4,0,4,3,7508,2468
78,10,2,3,1,2,1,7510,2471
79,8,3,1,2,1,1,7513,2471
80,8,2,2,2,1,1,7513,2471
81,8,1,1,3,1,1,7514,2471
82,8,0,1,3,1,0,7515,2472
83,8,0,1,1,2,1,7515,2472
84,8,0,0,0,3,1,7516,2472
85,7,1,0,0,2,1,7517,2472
86,6,1,1,0,2,0,7518,2472
87,6,1,1,0,1,1,7518,2472
88,5,2,1,0,1,1,7518,2472
89,5,2,1,0,0,1,7519,2472
90,5,2,0,0,0,1,7520,2472
91,5,1,0,1,0,1,7520,2472
92,5,1,0,1,0,1,7520,2472
93,5,0,0,2,0,0,7520,2473
94,5,0,0,1,1,0,7520,2473
95,5,0,0,1,0,0,7521,2473
96,5,0,0,1,0,0,7521,2473
97,5,0,0,1,0,0,7521,2473
98,5,0,0,0,1,0,7521,2473
99,5,0,0,0,1,0,7521,2473
100,5,0,0,0,1,0,7521,2473
101,5,0,0,0,1,0,7521,2473
102,5,0,0,0,1,0,7521,2473
103,5,0,0,0,1,0,7521,2473
104,5,0,0,0,1,0,7521,2473
105,5,0,0,0,0,1,7521,2473
106,5,0,0,0,0,1,7521,2473
107,5,0,0,0,0,1,7521,2473
108,5,0,0,0,0,1,7521,2473
109,5,0,0,0,0,1,7521,2473
110,5,0,0,0,0,1,7521,2473
111,5,0,0,0,0,1,7521,2473
112,5,0,0,0,0,1,7521,2473
113,5,0,0,0,0,0,7521,2474
