"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,766,1.532,1.532
2,24,33,1.375,1.4535
3,25,55,2.2,1.7023333333333335
4,29,47,1.6206896551724137,1.6819224137931035
5,52,79,1.5192307692307692,1.6493840848806365
6,44,64,1.4545454545454546,1.616910979824773
7,66,80,1.2121212121212122,1.5590838701528358
8,48,76,1.5833333333333333,1.5664172034861692
9,90,115,1.2777777777777777,1.5525283145972801
10,29,21,0.7241379310344828,1.3416908761736346
11,63,62,0.9841269841269841,1.2507533517385734
12,39,35,0.8974358974358975,1.1619255129107344
13,58,36,0.6206896551724138,1.042803255857443
14,67,68,1.0149253731343284,1.0146324217164595
15,112,110,0.9821428571428571,0.928748067974963
16,65,68,1.0461538461538462,0.8956589348858299
17,91,84,0.9230769230769231,0.9240787908918928
18,60,61,1.0166666666666666,0.9287273169689902
19,100,90,0.9,0.9290936173352906
20,62,55,0.8870967741935484,0.9671517771954526
21,99,73,0.7373737373737373,0.9275015435153682
22,48,33,0.6875,0.8854097067806743
23,106,70,0.660377358490566,0.8302987799716343
24,47,32,0.6808510638297872,0.795695085793472
25,76,34,0.4473684210526316,0.714366764991467
26,41,32,0.7804878048780488,0.6972935942597597
27,68,37,0.5441176470588235,0.6482965760976561
28,55,38,0.6909090909090909,0.6416587694598496
29,86,52,0.6046511627906976,0.6298232212870921
30,67,52,0.7761194029850746,0.6463577990720221
31,72,61,0.8472222222222222,0.6701251074137985
32,51,30,0.5882352941176471,0.6902489464230863
33,69,46,0.6666666666666666,0.6739887838214604
34,46,36,0.782608695652174,0.7080589336205104
35,68,43,0.6323529411764706,0.6996937693729931
36,39,18,0.46153846153846156,0.6792490977655309
37,55,37,0.6727272727272727,0.6644787934429878
38,27,12,0.4444444444444444,0.6069391109033052
39,50,22,0.44,0.5857626403150701
40,21,12,0.5714285714285714,0.5721571981381992
41,38,14,0.3684210526315789,0.5129875348495428
42,37,18,0.4864864864864865,0.49214946989383085
43,42,31,0.7380952380952381,0.5316575808305133
44,31,16,0.5161290322580645,0.5092864036206263
45,42,26,0.6190476190476191,0.5342297142782227
46,19,7,0.3684210526315789,0.5240041503684483
47,42,28,0.6666666666666666,0.537609592545319
48,22,7,0.3181818181818182,0.5304325590524961
49,36,17,0.4722222222222222,0.5283948070147441
50,24,11,0.4583333333333333,0.4884288206201863
51,30,7,0.23333333333333334,0.4480294350595104
52,19,6,0.3157894736842105,0.40470684286473774
53,33,12,0.36363636363636365,0.40402331586542134
54,19,13,0.6842105263157895,0.40652958152958174
55,33,14,0.42424242424242425,0.4216810966810969
56,16,6,0.375,0.407792207792208
57,22,16,0.7272727272727273,0.44621212121212134
58,18,11,0.6111111111111112,0.5001803751803753
59,30,13,0.43333333333333335,0.51697235513025
60,24,17,0.7083333333333334,0.5662147793726742
61,10,4,0.4,0.5256132756132758
62,12,9,0.75,0.5721500721500723
63,16,8,0.5,0.5900072150072152
64,9,2,0.2222222222222222,0.517857142857143
65,16,5,0.3125,0.47519841269841284
66,10,6,0.6,0.4990079365079366
67,19,3,0.15789473684210525,0.420373851294904
68,7,4,0.5714285714285714,0.4448636472132714
69,11,3,0.2727272727272727,0.37668182903145325
70,8,4,0.5,0.37668182903145325
71,10,9,0.9,0.47350722585685007
72,4,1,0.25,0.4645786544282786
73,14,4,0.2857142857142857,0.4196806952446051
74,7,4,0.5714285714285714,0.47875695732838597
75,10,7,0.7,0.49712430426716153
76,6,2,0.3333333333333333,0.5057823129251702
77,10,5,0.5,0.5057823129251702
78,5,6,1.2,0.5486394557823131
79,6,2,0.3333333333333333,0.560544217687075
80,4,2,0.5,0.5911564625850342
81,8,1,0.125,0.5273809523809526
82,6,2,0.3333333333333333,0.47500000000000014
83,3,1,0.3333333333333333,0.47500000000000014
84,1,0,0.0,0.40357142857142875
85,13,4,0.3076923076923077,0.27609890109890123
86,3,4,1.3333333333333333,0.4189560439560441
87,6,2,0.3333333333333333,0.39514652014652024
88,3,1,0.3333333333333333,0.42490842490842506
89,5,1,0.2,0.40586080586080603
90,3,0,0.0,0.35824175824175836
91,5,9,1.8,0.6153846153846155
92,3,1,0.3333333333333333,0.6190476190476192
93,3,0,0.0,0.4285714285714287
95,2,1,0.5,0.4523809523809525
96,3,1,0.3333333333333333,0.4523809523809525
97,4,3,0.75,0.5309523809523811
98,1,0,0.0,0.5309523809523811
100,1,0,0.0,0.2738095238095239
101,5,0,0.0,0.22619047619047628
103,3,0,0.0,0.22619047619047628
104,4,1,0.25,0.19047619047619055
105,4,1,0.25,0.17857142857142866
106,3,3,1.0,0.2142857142857144
107,1,0,0.0,0.2142857142857144
108,1,0,0.0,0.2142857142857144
109,1,0,0.0,0.2142857142857144
110,3,0,0.0,0.2142857142857144
113,1,0,0.0,0.1785714285714287
115,2,3,1.5,0.35714285714285726
117,1,0,0.0,0.2142857142857144
118,1,1,1.0,0.35714285714285726
120,1,0,0.0,0.35714285714285726
129,1,0,0.0,0.35714285714285726
132,1,0,0.0,0.35714285714285726
133,1,0,0.0,0.35714285714285726
138,2,2,1.0,0.28571428571428586
149,1,3,3.0,0.7142857142857144
155,1,0,0.0,0.5714285714285715
164,1,0,0.0,0.5714285714285715
165,1,0,0.0,0.5714285714285715
169,1,0,0.0,0.5714285714285715
