"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,388,51,61,0,0,0,0
1.5,4474,414,51,61,0,0,0,0
2.0,4449,358,88,85,13,0,7,0
2.5,4421,381,90,88,13,0,7,0
3.0,4378,341,107,107,33,3,31,0
3.5,4343,365,113,112,33,3,31,0
4.0,4269,370,125,120,50,8,58,0
4.5,4223,396,136,127,52,8,58,0
5.0,4146,392,141,141,77,11,90,2
5.5,4112,405,145,146,82,11,97,2
6.0,4045,385,164,155,94,17,134,6
6.5,4001,403,172,162,99,19,138,6
7.0,3942,376,171,176,119,24,181,11
7.5,3878,416,171,183,120,26,195,11
8.0,3790,413,183,187,129,46,241,11
8.5,3722,435,198,196,136,47,254,12
9.0,3621,479,192,172,157,58,301,20
9.5,3559,483,201,192,166,57,320,22
10.0,3462,499,196,196,171,67,380,29
10.5,3390,528,191,208,176,72,405,30
11.0,3281,554,176,218,169,85,476,41
11.5,3204,563,191,228,187,88,496,43
12.0,3116,546,210,237,203,87,546,55
12.5,3091,499,225,257,216,91,565,56
13.0,3021,465,248,261,225,103,610,67
13.5,2975,468,246,252,239,110,641,69
14.0,2902,465,236,247,232,123,711,84
14.5,2825,484,249,233,246,132,743,88
15.0,2731,511,246,217,252,139,800,104
15.5,2668,518,249,220,249,149,837,110
16.0,2584,520,244,227,242,155,896,132
16.5,2547,509,253,224,236,162,930,139
17.0,2480,494,256,217,230,160,1002,161
17.5,2426,490,262,211,244,157,1036,174
18.0,2361,467,257,219,245,152,1104,195
18.5,2318,449,261,218,240,159,1151,204
19.0,2255,432,263,210,242,158,1211,229
19.5,2220,421,248,220,238,159,1257,237
20.0,2177,392,235,215,233,160,1326,262
20.5,2147,367,225,213,226,168,1378,276
21.0,2099,347,216,213,219,165,1438,303
21.5,2052,345,219,210,218,160,1475,321
22.0,2009,332,210,207,210,159,1525,348
22.5,1985,302,212,214,204,171,1557,355
23.0,1940,298,213,191,208,164,1611,375
23.5,1917,285,203,183,202,162,1661,387
24.0,1875,274,191,182,201,162,1710,405
24.5,1855,263,185,181,196,157,1742,421
25.0,1817,247,177,185,189,146,1797,442
25.5,1798,230,164,169,202,142,1841,454
26.0,1771,201,160,169,196,144,1892,467
26.5,1750,194,153,165,192,136,1927,483
27.0,1720,184,144,159,186,133,1975,499
27.5,1698,190,134,147,188,131,2003,509
28.0,1678,177,122,130,191,133,2041,528
28.5,1654,183,124,122,181,133,2064,539
29.0,1636,174,113,110,168,135,2106,558
29.5,1624,162,117,109,165,128,2123,572
30.0,1599,148,116,111,159,113,2162,592
30.5,1586,139,110,107,158,112,2186,602
31.0,1566,132,92,99,150,122,2226,613
31.5,1553,118,89,106,144,118,2251,621
32.0,1544,103,83,99,134,113,2288,636
32.5,1532,98,78,94,126,111,2314,647
33.0,1516,95,80,83,125,103,2332,666
33.5,1505,96,68,81,120,105,2350,675
34.0,1489,97,68,68,115,95,2373,695
34.5,1480,94,65,67,111,93,2389,701
35.0,1466,92,57,64,104,88,2415,714
35.5,1458,87,53,60,105,86,2430,721
36.0,1437,92,53,58,101,79,2449,731
36.5,1426,93,51,56,101,78,2457,738
37.0,1414,86,51,57,88,80,2475,749
37.5,1403,83,52,51,88,83,2485,755
38.0,1389,79,44,57,85,78,2502,766
38.5,1379,78,43,57,85,74,2510,774
39.0,1371,72,45,59,80,70,2518,785
39.5,1366,70,42,57,74,70,2530,791
40.0,1355,67,38,51,73,66,2550,800
40.5,1348,68,39,50,63,66,2560,806
41.0,1344,60,39,42,63,68,2571,813
41.5,1343,52,33,45,59,62,2585,821
42.0,1336,49,31,43,52,57,2603,829
42.5,1334,48,32,38,51,58,2609,830
43.0,1324,50,30,37,45,51,2620,843
43.5,1320,45,29,41,43,46,2628,848
44.0,1312,39,29,40,43,44,2639,854
44.5,1308,39,25,40,41,39,2649,859
45.0,1304,34,23,36,41,36,2662,864
45.5,1300,33,21,29,46,35,2669,867
46.0,1295,28,19,30,43,33,2679,873
46.5,1290,29,19,29,43,29,2686,875
47.0,1284,30,16,23,44,29,2695,879
47.5,1283,27,15,24,41,28,2702,880
48.0,1278,30,10,22,37,29,2710,884
48.5,1277,26,9,24,33,30,2714,887
49.0,1274,24,12,20,28,35,2717,890
49.5,1272,23,12,19,27,36,2719,892
50.0,1268,20,13,21,23,33,2724,898
50.5,1266,18,17,15,25,32,2725,902
51.0,1261,20,15,14,24,31,2729,906
51.5,1257,22,12,14,20,35,2734,906
52.0,1256,21,10,14,21,33,2736,909
52.5,1254,22,11,12,21,31,2739,910
53.0,1250,21,12,15,18,24,2745,915
53.5,1243,27,13,13,18,24,2745,917
54.0,1241,24,10,16,18,19,2753,919
54.5,1240,21,12,15,20,11,2754,927
55.0,1236,20,15,17,18,10,2755,929
55.5,1236,17,16,18,16,12,2756,929
56.0,1235,15,14,17,16,10,2761,932
56.5,1235,12,14,17,13,9,2766,934
57.0,1233,13,13,11,17,6,2771,936
57.5,1231,12,13,11,14,8,2774,937
58.0,1230,11,13,10,13,9,2777,937
58.5,1230,11,12,9,14,8,2778,938
59.0,1229,10,12,10,10,11,2780,938
59.5,1229,9,12,10,10,10,2781,939
60.0,1229,7,12,9,11,11,2782,939
60.5,1229,7,10,8,10,10,2785,941
61.0,1229,5,8,6,10,12,2788,942
61.5,1229,4,6,6,11,11,2790,943
62.0,1228,3,8,5,11,12,2790,943
62.5,1228,2,6,6,10,12,2793,943
63.0,1227,1,6,6,6,13,2796,945
63.5,1226,2,6,5,7,13,2796,945
64.0,1226,2,5,4,7,13,2797,946
64.5,1226,2,4,4,6,12,2798,948
65.0,1224,4,3,3,6,9,2803,948
65.5,1224,3,3,4,5,8,2804,949
66.0,1223,3,3,4,4,9,2805,949
66.5,1223,3,3,3,5,8,2806,949
67.0,1223,2,3,3,4,4,2808,953
67.5,1223,2,3,2,3,6,2808,953
68.0,1223,2,2,1,3,7,2809,953
68.5,1223,2,2,1,3,7,2809,953
69.0,1223,1,1,2,3,6,2810,954
69.5,1223,1,1,2,2,6,2811,954
70.0,1223,0,1,2,2,4,2813,955
70.5,1223,0,1,2,1,4,2813,956
71.0,1223,0,1,1,2,3,2813,957
71.5,1223,0,1,1,2,3,2813,957
72.0,1223,0,1,1,0,2,2816,957
72.5,1223,0,1,1,0,1,2816,958
73.0,1223,0,1,1,0,1,2816,958
73.5,1223,0,1,1,0,1,2816,958
74.0,1223,0,1,1,0,1,2816,958
74.5,1223,0,1,1,0,0,2816,959
75.0,1223,0,1,1,0,0,2816,959
75.5,1223,0,1,1,0,0,2816,959
76.0,1223,0,0,0,1,0,2817,959
76.5,1223,0,0,0,1,0,2817,959
77.0,1223,0,0,0,1,0,2817,959
77.5,1223,0,0,0,1,0,2817,959
78.0,1223,0,0,0,1,0,2817,959
78.5,1223,0,0,0,1,0,2817,959
79.0,1223,0,0,0,1,0,2817,959
79.5,1223,0,0,0,1,0,2817,959
80.0,1223,0,0,0,0,1,2817,959
80.5,1223,0,0,0,0,1,2817,959
81.0,1223,0,0,0,0,1,2817,959
81.5,1223,0,0,0,0,1,2817,959
82.0,1223,0,0,0,0,0,2817,960
