"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,848,1.696,1.696
2,26,43,1.6538461538461537,1.674923076923077
3,25,39,1.56,1.6366153846153846
4,28,37,1.3214285714285714,1.5578186813186812
5,43,59,1.372093023255814,1.5206735497061077
6,35,38,1.0857142857142856,1.4481803390408041
7,74,106,1.4324324324324325,1.4459306380967512
8,46,62,1.3478260869565217,1.3961915076619686
9,77,93,1.2077922077922079,1.3324695153685477
10,34,28,0.8235294117647058,1.2272594313349343
11,67,49,0.7313432835820896,1.1429615330711513
12,44,50,1.1363636363636365,1.1092859063722689
13,59,54,0.9152542372881356,1.084934470882819
14,64,59,0.921875,1.011997694821043
15,88,95,1.0795454545454546,0.9736718901908904
16,68,66,0.9705882352941176,0.939785608405449
17,101,98,0.9702970297029703,0.9607524109680582
18,62,60,0.967741935483871,0.9945236469540271
19,97,92,0.9484536082474226,0.9676793572231394
20,72,69,0.9583333333333334,0.9738335138010247
21,109,111,1.018348623853211,0.9876154600657691
22,77,55,0.7142857142857143,0.9354354971715205
23,88,72,0.8181818181818182,0.9136631518697634
24,25,15,0.6,0.8607635761979104
25,70,35,0.5,0.7939432997002146
26,46,30,0.6521739130434783,0.751617628956794
27,73,32,0.4383561643835616,0.6773351762496838
28,77,38,0.4935064935064935,0.6023577290572957
29,94,48,0.5106382978723404,0.5732652409982422
30,63,35,0.5555555555555556,0.5357472034802047
31,84,46,0.5476190476190477,0.5282642102829257
32,37,25,0.6756756756756757,0.5533607353794509
33,67,40,0.5970149253731343,0.545480879997973
34,54,31,0.5740740740740741,0.5648691528109034
35,65,35,0.5384615384615384,0.5712913020901956
36,43,27,0.627906976744186,0.5880439705004593
37,63,42,0.6666666666666666,0.6039169863734752
38,35,20,0.5714285714285714,0.6073183469176929
39,43,21,0.4883720930232558,0.5805606922530615
40,30,12,0.4,0.5524157029140424
41,48,26,0.5416666666666666,0.5477860732844129
42,47,33,0.7021276595744681,0.5711669477291171
43,43,25,0.5813953488372093,0.5645224294566918
44,24,14,0.5833333333333334,0.55261766755193
45,45,26,0.5777777777777777,0.5535246970303881
46,23,8,0.34782608695652173,0.5334466961637118
47,42,27,0.6428571428571429,0.5681405737147321
48,20,10,0.5,0.5621881927623513
49,38,17,0.4473684210526316,0.5257940158306604
50,19,10,0.5263157894736842,0.5179255073501567
51,27,12,0.4444444444444444,0.4980842375088869
52,21,7,0.3333333333333333,0.46316360258825207
53,30,11,0.36666666666666664,0.4658551139754156
54,22,9,0.4090909090909091,0.43245993772309654
55,20,15,0.75,0.46817422343738224
56,24,16,0.6666666666666666,0.4995025442393873
57,18,8,0.4444444444444444,0.4878066378066387
58,12,6,0.5,0.4957431457431466
59,25,11,0.44,0.5109812409812419
60,13,10,0.7692307692307693,0.5684903984903993
61,20,10,0.5,0.5814774114774124
62,13,2,0.15384615384615385,0.49631257631257725
63,9,2,0.2222222222222222,0.43282051282051376
64,12,10,0.8333333333333334,0.48837606837606934
65,16,6,0.375,0.4705189255189265
66,11,4,0.36363636363636365,0.45960983460983557
67,16,7,0.4375,0.41221972471972573
68,9,7,0.7777777777777778,0.4519022644022654
69,14,4,0.2857142857142857,0.47074056895485566
70,8,5,0.625,0.5282802514945382
71,21,9,0.42857142857142855,0.4704571222428374
72,11,3,0.2727272727272727,0.45584673263244785
73,12,7,0.5833333333333334,0.48723201401772925
74,11,5,0.45454545454545453,0.4896670789527942
75,14,5,0.35714285714285715,0.4295763760049484
76,10,5,0.5,0.46018862090290763
77,8,2,0.25,0.406617192331479
78,5,2,0.4,0.4025355596784178
79,11,7,0.6363636363636364,0.4544836116264697
80,7,5,0.7142857142857143,0.473191094619667
81,4,0,0.0,0.40825602968460206
82,1,1,1.0,0.5000927643784796
83,7,3,0.42857142857142855,0.48988868274582653
84,2,1,0.5,0.5256029684601122
85,10,9,0.9,0.5970315398886836
86,4,1,0.25,0.5418367346938785
87,8,10,1.25,0.6183673469387765
88,4,3,0.75,0.7255102040816336
89,4,0,0.0,0.5826530612244908
90,4,1,0.25,0.5571428571428582
91,5,3,0.6,0.5714285714285724
92,5,2,0.4,0.5000000000000011
93,6,4,0.6666666666666666,0.5595238095238105
94,1,0,0.0,0.380952380952382
95,5,2,0.4,0.330952380952382
96,1,0,0.0,0.330952380952382
97,3,1,0.3333333333333333,0.3428571428571439
98,2,0,0.0,0.25714285714285817
99,4,2,0.5,0.2714285714285725
100,2,0,0.0,0.17619047619047729
101,5,2,0.4,0.23333333333333442
102,4,0,0.0,0.17619047619047729
103,1,0,0.0,0.17619047619047729
104,2,2,1.0,0.2714285714285725
105,4,1,0.25,0.3071428571428582
106,7,2,0.2857142857142857,0.276530612244899
107,2,0,0.0,0.276530612244899
108,1,0,0.0,0.21938775510204186
109,4,1,0.25,0.2551020408163276
111,1,0,0.0,0.2551020408163276
113,2,1,0.5,0.18367346938775617
114,2,0,0.0,0.14795918367347044
115,1,0,0.0,0.1071428571428582
117,1,1,1.0,0.25000000000000105
123,1,1,1.0,0.39285714285714396
125,1,0,0.0,0.3571428571428582
126,1,0,0.0,0.3571428571428582
129,2,0,0.0,0.2857142857142868
131,1,0,0.0,0.2857142857142868
