"time","s","e","a","p","sym","sev","r","d"
0.0,4500,500,0,0,0,0,0,0
0.5,4500,500,0,0,0,0,0,0
1.0,4500,392,50,58,0,0,0,0
1.5,4478,414,50,58,0,0,0,0
2.0,4439,347,89,102,13,0,10,0
2.5,4393,387,91,106,13,0,10,0
3.0,4340,350,109,127,33,3,38,0
3.5,4288,391,114,131,34,3,39,0
4.0,4216,401,121,120,63,6,73,0
4.5,4175,421,132,125,66,6,75,0
5.0,4103,407,148,146,76,16,104,0
5.5,4071,411,153,162,75,16,112,0
6.0,4012,385,171,171,82,24,153,2
6.5,3976,386,178,186,87,24,161,2
7.0,3921,352,181,184,117,32,209,4
7.5,3859,369,189,199,127,34,219,4
8.0,3744,404,173,199,144,48,279,9
8.5,3666,444,181,194,158,53,294,10
9.0,3563,488,180,183,171,62,334,19
9.5,3489,510,196,195,172,68,350,20
10.0,3373,546,190,197,177,79,407,31
10.5,3308,550,204,209,191,79,426,33
11.0,3215,548,211,222,202,85,475,42
11.5,3155,547,234,225,213,92,491,43
12.0,3042,562,250,228,201,113,548,56
12.5,2999,556,239,233,207,121,584,61
13.0,2925,547,246,229,205,126,644,78
13.5,2887,534,245,237,212,129,674,82
14.0,2815,516,254,249,201,126,736,103
14.5,2754,517,259,252,210,132,768,108
15.0,2669,505,250,263,215,139,835,124
15.5,2619,504,254,264,212,147,874,126
16.0,2544,491,260,257,216,155,938,139
16.5,2487,490,252,267,225,147,978,154
17.0,2421,459,250,269,233,141,1051,176
17.5,2378,448,254,265,234,147,1089,185
18.0,2320,426,245,265,239,143,1160,202
18.5,2274,415,231,272,247,150,1202,209
19.0,2219,403,219,271,245,136,1269,238
19.5,2184,399,214,260,253,140,1300,250
20.0,2126,373,215,253,261,143,1360,269
20.5,2097,351,214,252,260,157,1391,278
21.0,2054,340,204,228,264,168,1449,293
21.5,2016,338,198,223,256,169,1489,311
22.0,1964,330,191,220,239,171,1556,329
22.5,1935,315,198,201,243,167,1600,341
23.0,1901,292,182,197,240,175,1654,359
23.5,1872,276,185,206,222,174,1691,374
24.0,1835,267,176,198,215,172,1734,403
24.5,1812,264,166,188,225,167,1764,414
25.0,1784,244,159,176,224,165,1815,433
25.5,1759,238,156,167,225,161,1842,452
26.0,1729,225,145,166,201,162,1903,469
26.5,1714,216,137,157,198,157,1938,483
27.0,1694,201,130,148,190,159,1974,504
27.5,1677,189,133,136,186,156,2007,516
28.0,1654,176,133,119,187,139,2046,546
28.5,1632,168,126,125,179,142,2073,555
29.0,1607,167,103,119,166,143,2122,573
29.5,1594,163,91,112,154,143,2155,588
30.0,1571,159,93,104,149,135,2181,608
30.5,1553,154,89,107,143,126,2202,626
31.0,1538,140,84,102,146,114,2229,647
31.5,1530,127,92,93,143,116,2246,653
32.0,1510,123,87,100,121,120,2273,666
32.5,1496,122,84,95,119,115,2290,679
33.0,1483,116,78,86,115,103,2320,699
33.5,1475,111,72,82,111,100,2340,709
34.0,1457,106,73,74,115,85,2362,728
34.5,1448,103,72,69,106,82,2385,735
35.0,1438,95,68,69,96,77,2410,747
35.5,1428,89,70,70,90,73,2426,754
36.0,1417,81,72,59,95,68,2443,765
36.5,1408,80,69,53,98,64,2457,771
37.0,1400,76,63,53,87,66,2473,782
37.5,1397,68,62,52,85,65,2483,788
38.0,1387,59,62,50,82,57,2504,799
38.5,1381,59,53,48,75,56,2525,803
39.0,1370,58,48,48,67,56,2543,810
39.5,1364,58,40,49,58,60,2558,813
40.0,1357,53,38,39,59,59,2573,822
40.5,1350,53,33,40,59,53,2584,828
41.0,1344,52,28,38,52,50,2597,839
41.5,1342,48,31,36,51,46,2603,843
42.0,1340,43,28,34,43,46,2618,848
42.5,1340,37,28,33,41,46,2624,851
43.0,1336,35,31,27,39,42,2632,858
43.5,1333,32,32,21,40,43,2640,859
44.0,1327,28,27,27,34,39,2653,865
44.5,1324,29,22,26,32,31,2664,872
45.0,1320,28,22,18,36,26,2672,878
45.5,1317,26,24,19,33,29,2673,879
46.0,1313,26,19,17,31,28,2684,882
46.5,1311,23,22,16,31,24,2687,886
47.0,1304,25,20,15,25,30,2695,886
47.5,1302,24,18,11,28,27,2701,889
48.0,1302,19,16,11,24,20,2709,899
48.5,1301,18,14,11,20,23,2714,899
49.0,1297,18,14,10,19,24,2718,900
49.5,1296,19,11,10,16,23,2722,903
50.0,1295,19,10,9,14,17,2729,907
50.5,1294,19,9,10,12,16,2732,908
51.0,1292,18,9,9,12,12,2737,911
51.5,1292,15,9,10,9,13,2740,912
52.0,1290,13,8,10,8,12,2747,912
52.5,1289,13,7,10,9,9,2748,915
53.0,1286,14,8,11,6,9,2751,915
53.5,1286,12,7,11,6,11,2752,915
54.0,1285,12,8,9,7,11,2752,916
54.5,1285,11,7,9,7,11,2754,916
55.0,1284,10,7,7,7,11,2756,918
55.5,1284,9,7,5,9,10,2756,920
56.0,1283,9,6,4,10,10,2757,921
56.5,1282,10,6,4,9,9,2759,921
57.0,1281,8,3,7,7,10,2763,921
57.5,1281,8,1,5,8,10,2765,922
58.0,1279,7,1,8,7,7,2765,926
58.5,1278,8,1,7,6,6,2767,927
59.0,1278,6,2,6,8,6,2767,927
59.5,1278,6,2,6,7,6,2768,927
60.0,1278,6,0,6,6,7,2770,927
60.5,1278,6,0,6,6,6,2771,927
61.0,1277,7,0,5,7,6,2771,927
61.5,1277,5,0,7,5,6,2772,928
62.0,1277,2,3,6,5,3,2775,929
62.5,1276,3,3,5,6,2,2775,930
63.0,1274,5,1,3,6,2,2778,931
63.5,1274,5,1,3,4,3,2779,931
64.0,1274,4,2,2,4,4,2779,931
64.5,1274,3,2,2,5,4,2779,931
65.0,1274,3,2,2,5,4,2779,931
65.5,1273,4,2,2,4,2,2780,933
66.0,1273,2,2,2,5,2,2781,933
66.5,1273,2,2,2,5,2,2781,933
67.0,1273,2,1,2,4,2,2782,934
67.5,1273,2,1,2,4,2,2782,934
68.0,1273,2,1,2,2,4,2782,934
68.5,1273,2,1,1,2,5,2782,934
69.0,1273,2,0,1,2,4,2783,935
69.5,1273,1,1,1,2,4,2783,935
70.0,1272,1,2,1,2,4,2783,935
70.5,1272,1,2,1,2,4,2783,935
71.0,1272,0,2,1,1,5,2784,935
71.5,1272,0,1,1,1,5,2785,935
72.0,1272,0,1,0,2,4,2785,936
72.5,1272,0,1,0,2,3,2785,937
73.0,1272,0,1,0,1,3,2786,937
73.5,1272,0,1,0,0,4,2786,937
74.0,1271,1,1,0,0,3,2786,938
74.5,1271,1,1,0,0,3,2786,938
75.0,1271,1,1,0,0,2,2786,939
75.5,1271,1,1,0,0,2,2786,939
76.0,1271,1,0,0,0,2,2787,939
76.5,1271,1,0,0,0,1,2787,940
77.0,1271,1,0,0,0,1,2787,940
77.5,1271,1,0,0,0,1,2787,940
78.0,1271,1,0,0,0,1,2787,940
78.5,1271,1,0,0,0,1,2787,940
79.0,1271,1,0,0,0,0,2787,941
79.5,1271,1,0,0,0,0,2787,941
80.0,1271,0,0,1,0,0,2787,941
80.5,1271,0,0,1,0,0,2787,941
81.0,1271,0,0,1,0,0,2787,941
81.5,1271,0,0,1,0,0,2787,941
82.0,1271,0,0,1,0,0,2787,941
82.5,1271,0,0,1,0,0,2787,941
83.0,1271,0,0,1,0,0,2787,941
83.5,1271,0,0,1,0,0,2787,941
84.0,1271,0,0,1,0,0,2787,941
84.5,1271,0,0,1,0,0,2787,941
85.0,1271,0,0,1,0,0,2787,941
85.5,1271,0,0,1,0,0,2787,941
86.0,1271,0,0,1,0,0,2787,941
86.5,1271,0,0,1,0,0,2787,941
87.0,1271,0,0,1,0,0,2787,941
87.5,1271,0,0,1,0,0,2787,941
88.0,1271,0,0,0,1,0,2787,941
88.5,1271,0,0,0,1,0,2787,941
89.0,1271,0,0,0,1,0,2787,941
89.5,1271,0,0,0,1,0,2787,941
90.0,1271,0,0,0,1,0,2787,941
90.5,1271,0,0,0,1,0,2787,941
91.0,1271,0,0,0,1,0,2787,941
91.5,1271,0,0,0,1,0,2787,941
92.0,1271,0,0,0,0,1,2787,941
92.5,1271,0,0,0,0,1,2787,941
93.0,1271,0,0,0,0,1,2787,941
93.5,1271,0,0,0,0,1,2787,941
94.0,1271,0,0,0,0,1,2787,941
94.5,1271,0,0,0,0,1,2787,941
95.0,1271,0,0,0,0,1,2787,941
95.5,1271,0,0,0,0,1,2787,941
96.0,1271,0,0,0,0,1,2787,941
96.5,1271,0,0,0,0,1,2787,941
97.0,1271,0,0,0,0,1,2787,941
97.5,1271,0,0,0,0,1,2787,941
98.0,1271,0,0,0,0,1,2787,941
98.5,1271,0,0,0,0,1,2787,941
99.0,1271,0,0,0,0,1,2787,941
99.5,1271,0,0,0,0,1,2787,941
100.0,1271,0,0,0,0,0,2787,942
