"time","newInfectors","newInfections","r","sevenDayAverageR"
0,500,805,1.61,1.61
2,22,28,1.2727272727272727,1.4413636363636364
3,39,71,1.8205128205128205,1.5677466977466976
4,46,72,1.565217391304348,1.5671143711361102
5,53,64,1.2075471698113207,1.4952009308711522
6,52,74,1.4230769230769231,1.4831802629054474
7,72,101,1.4027777777777777,1.4716941936014944
8,41,41,1.0,1.3845513364586373
9,72,108,1.5,1.4170188689261696
10,32,45,1.40625,1.3578384659957667
11,59,72,1.2203389830508475,1.3085701219595525
12,36,27,0.75,1.2432062405579352
13,55,51,0.9272727272727272,1.1723770697287643
14,62,66,1.064516129032258,1.1240539770508329
15,115,111,0.9652173913043478,1.119085032951454
16,78,74,0.9487179487179487,1.0403304541968752
17,103,86,0.8349514563106796,0.9587163765269724
18,74,53,0.7162162162162162,0.8866988384077393
19,116,101,0.8706896551724138,0.9039402177180841
20,65,39,0.6,0.8571869709648373
21,93,75,0.8064516129032258,0.8203206115178328
22,60,46,0.7666666666666667,0.7919562222838783
23,113,94,0.831858407079646,0.775262002049835
24,43,24,0.5581395348837209,0.7357174418459839
25,74,46,0.6216216216216216,0.7222039283324703
26,38,32,0.8421052631578947,0.7181204437589676
27,72,39,0.5416666666666666,0.7097871104256344
28,61,44,0.7213114754098361,0.6976242336408643
29,85,67,0.788235294117647,0.7007054661338615
30,50,26,0.52,0.6561542651224836
31,75,46,0.6133333333333333,0.6640390934724282
32,57,34,0.5964912280701754,0.6604490372507931
33,66,31,0.4696969696969697,0.6072478524706609
34,43,17,0.3953488372093023,0.586345305405323
35,58,34,0.5862068965517241,0.5670446512827356
36,46,31,0.6739130434782609,0.5507129011913948
37,55,29,0.5272727272727272,0.5517518622303558
38,35,11,0.3142857142857143,0.5090307737949817
39,58,34,0.5862068965517241,0.5075615835780601
40,29,4,0.13793103448275862,0.4601664499760299
41,43,17,0.3953488372093023,0.4601664499760299
42,38,19,0.5,0.4478511790400693
43,52,25,0.4807692307692308,0.4202592057959222
44,29,17,0.5862068965517241,0.42867837283577886
45,34,18,0.5294117647058824,0.4594106657529457
46,29,15,0.5172413793103449,0.4495584490041772
47,37,14,0.3783783783783784,0.4839080695606944
48,23,13,0.5652173913043478,0.5081750058599865
49,28,11,0.39285714285714285,0.492868883411007
50,25,15,0.6,0.509901850443974
51,30,13,0.43333333333333335,0.48806276998420384
52,15,3,0.2,0.44100394645479213
53,20,10,0.5,0.4385408922676
54,17,10,0.5882352941176471,0.46852045165892414
55,23,11,0.4782608695652174,0.4560980914104769
56,22,17,0.7727272727272727,0.5103652528204955
57,25,10,0.4,0.48179382424906686
58,13,4,0.3076923076923077,0.4638451063003489
59,23,8,0.34782608695652173,0.4849631187227091
60,18,7,0.3888888888888889,0.4690901028496932
61,15,7,0.4666666666666667,0.45172315607098174
62,8,4,0.5,0.45482874613309354
63,20,13,0.65,0.43729627860062603
64,14,9,0.6428571428571429,0.47199015615164647
65,13,8,0.6153846153846154,0.5159462001076903
66,8,1,0.125,0.4841139019710444
67,18,5,0.2777777777777778,0.46824088609802855
68,9,2,0.2222222222222222,0.43332025117739364
69,10,2,0.2,0.39046310832025083
70,10,6,0.6,0.3833202511773937
71,11,6,0.5454545454545454,0.36940559440559406
72,9,2,0.2222222222222222,0.31323953823953793
73,8,3,0.375,0.3489538239538236
74,3,2,0.6666666666666666,0.40450937950937915
75,10,4,0.4,0.4299062049062045
76,6,3,0.5,0.4727633477633474
77,11,4,0.36363636363636365,0.4389971139971136
78,6,4,0.6666666666666666,0.4563131313131309
79,7,2,0.2857142857142857,0.4653834260977114
80,7,0,0.0,0.4118119975262828
81,6,3,0.5,0.388002473716759
82,2,0,0.0,0.3308596165739019
83,2,0,0.0,0.25943104514533044
85,4,2,0.5,0.27891156462584993
86,3,1,0.3333333333333333,0.23129251700680234
87,6,2,0.3333333333333333,0.2380952380952377
88,3,3,1.0,0.38095238095238054
89,4,0,0.0,0.30952380952380915
90,3,1,0.3333333333333333,0.35714285714285676
91,4,4,1.0,0.4999999999999996
92,2,3,1.5,0.6428571428571425
93,7,2,0.2857142857142857,0.6360544217687071
94,2,2,1.0,0.7312925170068024
96,1,0,0.0,0.5884353741496595
97,4,1,0.25,0.6241496598639452
98,1,0,0.0,0.5765306122448977
99,1,1,1.0,0.5765306122448977
100,1,0,0.0,0.3622448979591834
101,2,1,0.5,0.3928571428571426
103,2,0,0.0,0.24999999999999975
104,1,0,0.0,0.24999999999999975
105,3,0,0.0,0.21428571428571402
107,1,3,3.0,0.6428571428571426
109,1,1,1.0,0.6428571428571426
111,1,0,0.0,0.6428571428571426
112,1,0,0.0,0.5714285714285712
113,1,0,0.0,0.5714285714285712
115,2,1,0.5,0.6428571428571426
116,1,0,0.0,0.6428571428571426
121,1,0,0.0,0.21428571428571402
124,1,0,0.0,0.07142857142857117
125,2,0,0.0,0.07142857142857117
130,1,1,1.0,0.21428571428571402
139,1,0,0.0,0.21428571428571402
147,1,0,0.0,0.1428571428571426
